industry,year,beta_mean,beta_std,N,window
"Agriculture, Forestry & Fishing",2011,1.2135087691554942,0.8670024559644053,10,36m
"Agriculture, Forestry & Fishing",2012,1.0554169256314203,0.5425978739526557,7,36m
"Agriculture, Forestry & Fishing",2013,1.1336659844477477,0.5540021569715465,6,36m
"Agriculture, Forestry & Fishing",2014,1.191355022155732,0.47586068317015,6,36m
"Agriculture, Forestry & Fishing",2015,1.106782472565419,1.0404392761066215,9,36m
"Agriculture, Forestry & Fishing",2016,1.2622312886831957,0.737241105602344,10,36m
"Agriculture, Forestry & Fishing",2017,0.9373397346994005,0.7137149476110795,8,36m
"Agriculture, Forestry & Fishing",2018,0.67663197353482,0.3773727504266911,6,36m
"Agriculture, Forestry & Fishing",2019,0.7827647235390585,0.5320679670911387,9,36m
"Agriculture, Forestry & Fishing",2020,0.9613167144863726,1.055759101805788,10,36m
"Agriculture, Forestry & Fishing",2021,1.0483937709791866,1.3017338383452481,9,36m
"Agriculture, Forestry & Fishing",2022,0.9664474899522434,0.8325302912410945,9,36m
"Agriculture, Forestry & Fishing",2023,1.2176763829879322,0.7241226207213384,9,36m
Construction,1997,1.103937474753062,0.9536746964522264,7,36m
Construction,1998,0.5413221635786407,0.5662091660016023,7,36m
Construction,1999,0.6028297413314961,1.1120565847445298,9,36m
Construction,2000,0.8808713326573071,1.0199475507793434,9,36m
Construction,2001,0.8226536013539172,0.6797483058642135,9,36m
Construction,2002,0.8950836891187874,0.7456024872677741,10,36m
Construction,2003,1.0762716772614649,0.3518297767844234,10,36m
Construction,2004,1.0701538526833088,1.092075150543928,9,36m
Construction,2005,2.192321540810439,0.9765977222543426,10,36m
Construction,2006,2.2037995158114674,1.519965926735668,9,36m
Construction,2007,2.016619524675947,0.9184845885263666,10,36m
Construction,2008,0.7922683372223703,1.4154967123341524,10,36m
Construction,2009,1.5990787519161522,0.49560032584792857,10,36m
Construction,2010,1.5364319050463577,0.652183540858637,8,36m
Construction,2011,1.2899436239538427,0.3718834783244905,10,36m
Construction,2012,1.6358962992801072,1.0306689170778558,10,36m
Construction,2013,2.046223934065042,1.1654659459943497,9,36m
Construction,2014,2.0895273172767754,0.6725500243276243,10,36m
Construction,2015,1.1870385346645649,0.6680996151603207,10,36m
Construction,2016,1.771610575929043,0.8521645338186347,8,36m
Construction,2017,1.3535273804709194,0.5854369191242875,10,36m
Construction,2018,1.5350677622389202,0.4563943319042278,10,36m
Construction,2019,1.334354889957826,0.4945743683692413,9,36m
Construction,2020,1.623536121522654,0.603674612863317,9,36m
Construction,2021,1.6020586601039826,0.782412521769544,9,36m
Construction,2022,1.4461082109555656,0.3589362371462919,10,36m
Construction,2023,1.36923944759652,0.7117054665331511,10,36m
"Finance, Insurance & Real Estate",1997,0.3312701649438211,0.40893532360744217,7,36m
"Finance, Insurance & Real Estate",1998,0.45118697725405216,0.43627723307111155,9,36m
"Finance, Insurance & Real Estate",1999,0.7955256180370474,0.47331722530080367,9,36m
"Finance, Insurance & Real Estate",2000,0.19298868519609802,0.3754614799253147,8,36m
"Finance, Insurance & Real Estate",2001,0.13593008571511794,0.5608977342776162,10,36m
"Finance, Insurance & Real Estate",2002,1.0087046978999792,1.239754997171731,9,36m
"Finance, Insurance & Real Estate",2003,0.37120473751669963,0.18917452273327154,10,36m
"Finance, Insurance & Real Estate",2004,0.46571813328898465,0.40459217105324224,8,36m
"Finance, Insurance & Real Estate",2005,0.839128205836376,0.4441454780144746,10,36m
"Finance, Insurance & Real Estate",2006,0.6703954235413089,0.6028483086305282,9,36m
"Finance, Insurance & Real Estate",2007,0.7526073708691576,0.5947667149143507,10,36m
"Finance, Insurance & Real Estate",2008,0.5172480634635732,0.5539917917359979,10,36m
"Finance, Insurance & Real Estate",2009,0.9080811872829351,0.4347714408580013,10,36m
"Finance, Insurance & Real Estate",2010,1.3272165418609556,1.5565715400818592,10,36m
"Finance, Insurance & Real Estate",2011,1.593615017086436,1.0396563099793301,10,36m
"Finance, Insurance & Real Estate",2012,1.0004331086527083,0.5349799984048254,10,36m
"Finance, Insurance & Real Estate",2013,1.2281204692673893,0.8006885002529309,10,36m
"Finance, Insurance & Real Estate",2014,1.323285020855561,0.644536672705633,10,36m
"Finance, Insurance & Real Estate",2015,0.7679516889455631,0.37879572677019646,10,36m
"Finance, Insurance & Real Estate",2016,1.018995447467902,0.7187575741296541,10,36m
"Finance, Insurance & Real Estate",2017,0.7552084766480619,0.5009962115784984,10,36m
"Finance, Insurance & Real Estate",2018,1.085013889182071,0.2813538944144787,9,36m
"Finance, Insurance & Real Estate",2019,1.2803458957843739,0.568824957600946,10,36m
"Finance, Insurance & Real Estate",2020,1.1165397227775014,0.6065747955654333,10,36m
"Finance, Insurance & Real Estate",2021,1.2224349996854287,0.5141768952794852,9,36m
"Finance, Insurance & Real Estate",2022,0.6646128466089182,0.4194799897634423,10,36m
"Finance, Insurance & Real Estate",2023,0.9323180841384373,0.801164446743856,10,36m
Manufacturing,1997,1.518245205644556,1.1114128955232796,8,36m
Manufacturing,1998,1.2451814000495256,1.14448815466329,9,36m
Manufacturing,1999,1.1325478307616166,0.6152724950519104,10,36m
Manufacturing,2000,0.5830735355861584,0.5961459367345874,7,36m
Manufacturing,2001,1.2756482097285333,1.2363485414440345,8,36m
Manufacturing,2002,1.6953640154453473,1.5497849158834598,8,36m
Manufacturing,2003,2.135967622711386,1.856215578245967,10,36m
Manufacturing,2004,0.7296376248782082,0.613644269151042,8,36m
Manufacturing,2005,1.8708911638810213,1.4024446779526387,8,36m
Manufacturing,2006,1.8074666805474762,1.285241267608322,9,36m
Manufacturing,2007,1.3235893950938156,1.021404443812334,9,36m
Manufacturing,2008,1.495757228969953,0.6710200096826423,10,36m
Manufacturing,2009,1.3658714341072007,1.05523146063993,10,36m
Manufacturing,2010,1.6682626338140867,0.6965680019740926,10,36m
Manufacturing,2011,1.5887484593788035,0.7376517346843807,9,36m
Manufacturing,2012,1.2706939844707645,0.8614353156943234,10,36m
Manufacturing,2013,1.2366723026314197,0.856548053317964,7,36m
Manufacturing,2014,1.3496338020209406,0.6189676769134194,8,36m
Manufacturing,2015,1.5193009594476048,0.6194313189727652,10,36m
Manufacturing,2016,1.2627867550832206,0.775902940326225,10,36m
Manufacturing,2017,1.22688883701874,0.5311281130578283,9,36m
Manufacturing,2018,1.2276443740398029,0.6264221421246251,10,36m
Manufacturing,2019,1.4077636555112176,0.31940697264439427,9,36m
Manufacturing,2020,1.8765553205862653,1.2838745470641715,10,36m
Manufacturing,2021,0.29085225428477457,2.680687291828947,10,36m
Manufacturing,2022,1.0317867503176807,0.7170335780549764,10,36m
Manufacturing,2023,1.1703604899822377,0.44254242936705446,10,36m
Mining,1997,0.7165251244496479,0.5546294547539002,7,36m
Mining,1998,0.9021279813693172,0.7732708949495577,9,36m
Mining,1999,1.3551301502525752,1.7611724416816772,8,36m
Mining,2000,0.7049093573506379,0.6493652702416223,10,36m
Mining,2001,0.5946710114424723,0.4522555021505126,9,36m
Mining,2002,0.79641310492126,0.703971670392378,10,36m
Mining,2003,0.692227433231255,0.5054085171212157,9,36m
Mining,2004,0.7518937489922212,0.33327637359709233,10,36m
Mining,2005,0.6637728670687428,1.2533361054315064,8,36m
Mining,2006,1.9633751871105023,0.5458030833477782,8,36m
Mining,2007,1.4503481263207858,0.6941362809493182,9,36m
Mining,2008,1.1202824351009972,0.7311732977238495,9,36m
Mining,2009,1.6905195176800993,1.1112082813480748,10,36m
Mining,2010,1.7807205848428584,0.6101848153708568,9,36m
Mining,2011,1.8785620340031255,0.755241771474775,9,36m
Mining,2012,1.8154545934177164,0.8433945133111085,10,36m
Mining,2013,2.021579285978404,0.9050020598868292,10,36m
Mining,2014,2.1742892531744116,0.7023388253456797,9,36m
Mining,2015,1.2568108995029792,1.4763450975711623,7,36m
Mining,2016,2.5521969736436896,1.6892229570309159,10,36m
Mining,2017,1.5654183634380086,1.961416737979985,9,36m
Mining,2018,2.167929021915898,1.3299510606257692,9,36m
Mining,2019,1.844999586083005,0.8331923790562532,8,36m
Mining,2020,2.5140218735312585,0.8890092456132426,10,36m
Mining,2021,2.7040375535794405,1.2072973877197275,9,36m
Mining,2022,2.0350074471079376,0.716110456531737,10,36m
Mining,2023,0.9312193819744152,0.9352239495116014,9,36m
Public Administration,1997,0.6839614190891032,1.0102228072344148,10,36m
Public Administration,1998,0.7946256720747151,0.47052555888248226,10,36m
Public Administration,1999,1.1788605741334957,0.18864757355486883,3,36m
Public Administration,2000,1.4823200242489674,0.02435056595412053,2,36m
Public Administration,2001,0.09828593489235223,,1,36m
Public Administration,2002,0.31043847062213803,,1,36m
Public Administration,2003,0.5655495251853222,,1,36m
Public Administration,2004,0.4617267749180401,,1,36m
Public Administration,2005,0.6573606342305898,,1,36m
Public Administration,2006,0.7365061615104438,0.09416150999555958,2,36m
Public Administration,2007,0.5059913081889995,0.1899923611854328,3,36m
Public Administration,2009,0.8062020352397103,1.113930581123203,2,36m
Public Administration,2010,0.11645881442756165,0.7905329389103783,2,36m
Public Administration,2011,0.5450454704648051,0.28875625293006474,5,36m
Public Administration,2012,1.2405069390825403,0.508068624300338,6,36m
Public Administration,2013,0.7885200966897268,0.7266219302918882,7,36m
Public Administration,2014,1.796454842023289,1.3380199888692166,5,36m
Public Administration,2015,1.3912990459679797,0.9711955169275716,6,36m
Public Administration,2016,1.6626000392163813,0.9785557456977614,10,36m
Public Administration,2017,1.6525847229337085,1.5000974898054293,8,36m
Public Administration,2018,2.4696474734784677,0.3733248430006253,5,36m
Public Administration,2019,1.2088747575745362,1.0883777247046016,8,36m
Public Administration,2020,1.4460168144422494,0.5847732461336758,8,36m
Public Administration,2021,1.3123838273111104,4.16346422902803,5,36m
Public Administration,2022,0.5836588143628589,0.58232635676477,7,36m
Public Administration,2023,1.0899123694806458,1.0372113620838828,9,36m
Retail Trade,1997,0.9752785835082599,0.5608758649558558,7,36m
Retail Trade,1998,0.8217632401378598,0.42724199363193416,10,36m
Retail Trade,1999,1.120285854392001,0.8422062711238678,9,36m
Retail Trade,2000,1.1646068298211956,1.1416653610528407,9,36m
Retail Trade,2001,0.44515106015753364,0.49266012428253725,9,36m
Retail Trade,2002,0.9876375191560826,0.5172084252624711,10,36m
Retail Trade,2003,0.9837110739893037,1.0126547283472302,9,36m
Retail Trade,2004,1.1106922908690684,0.825521715982566,8,36m
Retail Trade,2005,1.5352120948905077,1.0251547026634864,9,36m
Retail Trade,2006,1.354357044108487,0.6020853911534116,10,36m
Retail Trade,2007,1.167198476581635,0.5392144977447707,10,36m
Retail Trade,2008,0.89439630806231,0.6469561631266975,10,36m
Retail Trade,2009,1.5256886055655423,1.0082120435359283,9,36m
Retail Trade,2010,1.1932278847888116,0.58798127500431,10,36m
Retail Trade,2011,1.6545041903518265,1.0108407405747337,9,36m
Retail Trade,2012,1.3399336410368963,0.544553149299287,10,36m
Retail Trade,2013,0.9123849365690203,0.5459578917849228,10,36m
Retail Trade,2014,1.5470584154959306,1.274165017366358,8,36m
Retail Trade,2015,0.994664395597007,0.6627065862366913,9,36m
Retail Trade,2016,1.0733557774586102,0.802722570415781,9,36m
Retail Trade,2017,0.6169864620618493,0.8106834082084576,9,36m
Retail Trade,2018,1.0589526959956774,0.7351680728370145,10,36m
Retail Trade,2019,1.1756655265182236,0.7635677797204801,10,36m
Retail Trade,2020,1.813364917446852,0.7826177660635057,10,36m
Retail Trade,2021,1.4850073016573493,0.7210347561844721,9,36m
Retail Trade,2022,1.2770089831665414,0.6434152322552971,10,36m
Retail Trade,2023,1.4571157685560647,0.6817966876619156,9,36m
Services,1997,2.035992961572067,0.8814191947130631,7,36m
Services,1998,1.1509195911821997,0.34489145860605464,6,36m
Services,1999,1.8169697262440618,1.4795148462356873,8,36m
Services,2000,1.9124876826160038,0.9653070861488465,8,36m
Services,2001,1.35754110448953,1.6616482697986477,8,36m
Services,2002,1.4220162432818053,0.9510396474390584,10,36m
Services,2003,2.464769959662277,1.073098840243718,7,36m
Services,2004,1.2513443982570729,1.702134685219566,10,36m
Services,2005,1.9693076924031088,1.465040816948292,6,36m
Services,2006,1.26911250648553,1.0549941689208022,8,36m
Services,2007,1.3790313728031283,0.41622621457304093,8,36m
Services,2008,1.641028064899792,0.9160380892984403,9,36m
Services,2009,1.344629302677648,0.8323754039062935,10,36m
Services,2010,1.6384076478987508,1.6756449130112476,9,36m
Services,2011,1.4059182802237677,0.44010281527243206,9,36m
Services,2012,1.2585282411417147,0.5739377613874612,9,36m
Services,2013,1.2593303109799205,0.7675650069264254,10,36m
Services,2014,0.7968255650289109,0.4029304831478892,9,36m
Services,2015,0.6806074959887339,1.2872941120737111,10,36m
Services,2016,0.8485923067905027,0.7078454855359564,10,36m
Services,2017,2.09134498317903,1.7219099231054218,9,36m
Services,2018,1.0857076169345794,0.4750498602874857,9,36m
Services,2019,1.049272334461407,0.7596489845417724,9,36m
Services,2020,0.9847803563812003,0.39686912832718335,9,36m
Services,2021,1.6924210289421466,0.8056711827766544,7,36m
Services,2022,0.9968802228356949,0.6176099954258996,9,36m
Services,2023,1.2104362628245258,0.4985295903475324,10,36m
Transportation & Utilities,1997,1.1574106011439285,1.209077564545426,8,36m
Transportation & Utilities,1998,0.9125750879683605,0.5613982078554955,9,36m
Transportation & Utilities,1999,1.0282074638826546,1.8755175153864114,9,36m
Transportation & Utilities,2000,0.8897849661544783,1.0331431347925624,8,36m
Transportation & Utilities,2001,1.0858920799750031,1.064586623706021,10,36m
Transportation & Utilities,2002,0.9847991693576731,0.9629555188430231,10,36m
Transportation & Utilities,2003,0.7354772948286511,0.568342627890264,10,36m
Transportation & Utilities,2004,1.0995754684587882,1.2384288054068853,7,36m
Transportation & Utilities,2005,1.238264541424425,0.8786019319166293,9,36m
Transportation & Utilities,2006,0.8279824548421449,0.8240793473260353,9,36m
Transportation & Utilities,2007,1.223479946843469,0.8475994487905018,9,36m
Transportation & Utilities,2008,0.8523546590941102,0.7139961505628292,10,36m
Transportation & Utilities,2009,1.1495465452243,0.6050516562967424,10,36m
Transportation & Utilities,2010,1.0452851849637441,0.5776980160199411,9,36m
Transportation & Utilities,2011,1.2657771097218253,0.6492499519754501,10,36m
Transportation & Utilities,2012,0.7756690712000902,0.5292709025394191,10,36m
Transportation & Utilities,2013,0.571715503222376,0.25145938790518196,9,36m
Transportation & Utilities,2014,1.3950777255237115,1.0254172649817255,9,36m
Transportation & Utilities,2015,1.2469689092191754,1.0982576293299973,10,36m
Transportation & Utilities,2016,1.155951619200093,0.6956676968188785,10,36m
Transportation & Utilities,2017,0.5357016339187473,0.695439111378574,10,36m
Transportation & Utilities,2018,0.7953260865315576,0.44265304820636137,10,36m
Transportation & Utilities,2019,0.9423863131851855,0.6250392807082324,9,36m
Transportation & Utilities,2020,0.9015927553754667,0.6289332168577163,10,36m
Transportation & Utilities,2021,0.8453556271949667,0.5743415714334253,10,36m
Transportation & Utilities,2022,0.9741299456446713,0.8313533175423421,10,36m
Transportation & Utilities,2023,1.1386607868611502,0.6370342906502806,10,36m
Unknown,1999,0.5898081801794505,,1,36m
Unknown,2000,-0.06290215707955905,,1,36m
Unknown,2001,-0.11504753844218173,,1,36m
Unknown,2003,3.1979243661754153,0.6732637576053417,2,36m
Unknown,2010,0.812945244604914,,1,36m
Unknown,2011,1.1255544094396437,0.07420073358298095,2,36m
Unknown,2014,0.3155460101990144,,1,36m
Unknown,2015,1.4755462166414404,1.6667953308768615,4,36m
Unknown,2016,0.9933276199610298,1.762642074632486,4,36m
Unknown,2018,0.012148044041865555,,1,36m
Unknown,2019,0.26694195051218533,0.43817398340013824,3,36m
Unknown,2020,1.0128174841086997,0.5930921540638175,6,36m
Unknown,2021,0.8693414792612779,0.6530941635701318,9,36m
Unknown,2022,0.9566766267066713,0.8839956771662992,5,36m
Unknown,2023,0.6668994589373887,0.8648928849152463,8,36m
Wholesale Trade,1997,0.9711014636891538,0.9624448240726807,8,36m
Wholesale Trade,1998,1.5025320763110859,2.400487634035605,10,36m
Wholesale Trade,1999,0.9308397372840082,0.6376025433787927,10,36m
Wholesale Trade,2000,0.7650472858287062,0.551386314991701,7,36m
Wholesale Trade,2001,1.0534272892241463,0.7949414385326337,9,36m
Wholesale Trade,2002,0.7460687576514226,0.8565316924986217,10,36m
Wholesale Trade,2003,0.833710452198526,0.5839213441442723,9,36m
Wholesale Trade,2004,1.4272332035286628,1.3552411411031162,10,36m
Wholesale Trade,2005,1.3285854651183517,0.9069774589633005,10,36m
Wholesale Trade,2006,1.6967622786221626,0.8586414312171284,8,36m
Wholesale Trade,2007,1.565689204053123,0.8351201703149504,9,36m
Wholesale Trade,2008,0.9106130995344377,0.45920436022396016,9,36m
Wholesale Trade,2009,1.6178432887411063,0.7764269488124527,10,36m
Wholesale Trade,2010,1.3703264332339926,0.8553102351202485,10,36m
Wholesale Trade,2011,1.459394548186685,0.6926333449030829,10,36m
Wholesale Trade,2012,1.0670757173460015,0.458083422341922,10,36m
Wholesale Trade,2013,1.6223588969055711,0.48748984037483123,10,36m
Wholesale Trade,2014,0.9919303543534407,0.7073669900654425,8,36m
Wholesale Trade,2015,1.4590712173860398,1.3234853760180705,10,36m
Wholesale Trade,2016,1.6301074499945962,0.8442816109620381,10,36m
Wholesale Trade,2017,1.2725408878650533,0.7142960174445675,10,36m
Wholesale Trade,2018,1.0017349066792964,0.7319950724934147,10,36m
Wholesale Trade,2019,0.9670208945941214,0.9514852037031564,10,36m
Wholesale Trade,2020,1.1632750267450949,0.24237278320948444,10,36m
Wholesale Trade,2021,2.195164782789751,2.034769373791415,10,36m
Wholesale Trade,2022,1.463385268425742,0.7158983486850593,10,36m
Wholesale Trade,2023,1.2872162589879423,0.8781862387446858,10,36m
