Date,Signal,Position,AccountValue
2015-10-22,0,0,10242.803463935852
2015-10-23,0,0,10242.803463935852
2015-10-26,0,0,10242.803463935852
2015-10-27,0,0,10242.803463935852
2015-10-28,0,0,10242.803463935852
2015-10-29,0,0,10242.803463935852
2015-10-30,0,0,10242.803463935852
2015-11-02,0,0,10242.803463935852
2015-11-03,0,0,10242.803463935852
2015-11-04,0,0,10242.803463935852
2015-11-05,0,0,10242.803463935852
2015-11-06,0,0,10242.803463935852
2015-11-09,0,0,10242.803463935852
2015-11-10,0,0,10242.803463935852
2015-11-11,0,0,10242.803463935852
2015-11-12,0,0,10242.803463935852
2015-11-13,0,0,10242.803463935852
2015-11-16,0,0,10242.803463935852
2015-11-17,0,0,10242.803463935852
2015-11-18,0,0,10242.803463935852
2015-11-19,0,0,10242.803463935852
2015-11-20,1,10,10242.803463935852
2015-11-23,0,10,10238.928456306458
2015-11-24,0,10,10241.753449440002
2015-11-25,0,10,10239.6284532547
2015-11-27,-1,0,10239.078450202942
2015-11-30,0,0,10239.078450202942
2015-12-01,0,0,10239.078450202942
2015-12-02,0,0,10239.078450202942
2015-12-03,0,0,10239.078450202942
2015-12-04,0,0,10239.078450202942
2015-12-07,0,0,10239.078450202942
2015-12-08,0,0,10239.078450202942
2015-12-09,0,0,10239.078450202942
2015-12-10,0,0,10239.078450202942
2015-12-11,0,0,10239.078450202942
2015-12-14,0,0,10239.078450202942
2015-12-15,0,0,10239.078450202942
2015-12-16,0,0,10239.078450202942
2015-12-17,0,0,10239.078450202942
2015-12-18,0,0,10239.078450202942
2015-12-21,0,0,10239.078450202942
2015-12-22,0,0,10239.078450202942
2015-12-23,0,0,10239.078450202942
2015-12-24,0,0,10239.078450202942
2015-12-28,0,0,10239.078450202942
2015-12-29,0,0,10239.078450202942
2015-12-30,0,0,10239.078450202942
2015-12-31,0,0,10239.078450202942
2016-01-04,0,0,10239.078450202942
2016-01-05,0,0,10239.078450202942
2016-01-06,0,0,10239.078450202942
2016-01-07,0,0,10239.078450202942
2016-01-08,0,0,10239.078450202942
2016-01-11,0,0,10239.078450202942
2016-01-12,1,10,10239.078450202942
2016-01-13,0,10,10232.653450965881
2016-01-14,0,10,10237.978444099426
2016-01-15,0,10,10232.003445625305
2016-01-19,-1,0,10230.828461647034
2016-01-20,0,0,10230.828461647034
2016-01-21,0,0,10230.828461647034
2016-01-22,0,0,10230.828461647034
2016-01-25,0,0,10230.828461647034
2016-01-26,0,0,10230.828461647034
2016-01-27,0,0,10230.828461647034
2016-01-28,0,0,10230.828461647034
2016-01-29,0,0,10230.828461647034
2016-02-01,0,0,10230.828461647034
2016-02-02,0,0,10230.828461647034
2016-02-03,0,0,10230.828461647034
2016-02-04,0,0,10230.828461647034
2016-02-05,0,0,10230.828461647034
2016-02-08,0,0,10230.828461647034
2016-02-09,0,0,10230.828461647034
2016-02-10,0,0,10230.828461647034
2016-02-11,0,0,10230.828461647034
2016-02-12,0,0,10230.828461647034
2016-02-16,0,0,10230.828461647034
2016-02-17,1,10,10230.828461647034
2016-02-18,0,10,10226.178460121155
2016-02-19,-1,0,10225.628457069397
2016-02-22,0,0,10225.628457069397
2016-02-23,0,0,10225.628457069397
2016-02-24,0,0,10225.628457069397
2016-02-25,0,0,10225.628457069397
2016-02-26,1,10,10225.628457069397
2016-02-29,0,10,10225.07845401764
2016-03-01,0,10,10234.678444862366
2016-03-02,0,10,10235.228447914124
2016-03-03,1,20,10237.103447914124
2016-03-04,0,20,10244.653458595276
2016-03-07,0,20,10238.953461647034
2016-03-08,-1,0,10234.753441810608
2016-03-09,0,0,10234.753441810608
2016-03-10,0,0,10234.753441810608
2016-03-11,1,10,10234.753441810608
2016-03-14,1,20,10235.403428077698
2016-03-15,0,20,10245.70345401764
2016-03-16,0,20,10252.653450965881
2016-03-17,0,20,10251.803460121155
2016-03-18,0,20,10252.403435707092
2016-03-21,0,20,10252.353463172913
2016-03-22,0,20,10256.403450965881
2016-03-23,0,20,10253.453431129456
2016-03-24,-1,0,10251.153435707092
2016-03-28,0,0,10251.153435707092
2016-03-29,0,0,10251.153435707092
2016-03-30,0,0,10251.153435707092
2016-03-31,0,0,10251.153435707092
2016-04-01,0,0,10251.153435707092
2016-04-04,0,0,10251.153435707092
2016-04-05,0,0,10251.153435707092
2016-04-06,0,0,10251.153435707092
2016-04-07,0,0,10251.153435707092
2016-04-08,0,0,10251.153435707092
2016-04-11,0,0,10251.153435707092
2016-04-12,1,10,10251.153435707092
2016-04-13,1,20,10255.153431892395
2016-04-14,0,20,10255.453419685364
2016-04-15,0,20,10244.203419685364
2016-04-18,-1,0,10232.353444099426
2016-04-19,0,0,10232.353444099426
2016-04-20,0,0,10232.353444099426
2016-04-21,0,0,10232.353444099426
2016-04-22,0,0,10232.353444099426
2016-04-25,0,0,10232.353444099426
2016-04-26,0,0,10232.353444099426
2016-04-27,0,0,10232.353444099426
2016-04-28,0,0,10232.353444099426
2016-04-29,0,0,10232.353444099426
2016-05-02,0,0,10232.353444099426
2016-05-03,0,0,10232.353444099426
2016-05-04,0,0,10232.353444099426
2016-05-05,0,0,10232.353444099426
2016-05-06,0,0,10232.353444099426
2016-05-09,0,0,10232.353444099426
2016-05-10,0,0,10232.353444099426
2016-05-11,0,0,10232.353444099426
2016-05-12,0,0,10232.353444099426
2016-05-13,0,0,10232.353444099426
2016-05-16,0,0,10232.353444099426
2016-05-17,0,0,10232.353444099426
2016-05-18,0,0,10232.353444099426
2016-05-19,0,0,10232.353444099426
2016-05-20,0,0,10232.353444099426
2016-05-23,0,0,10232.353444099426
2016-05-24,1,10,10232.353444099426
2016-05-25,1,20,10236.653447151184
2016-05-26,0,20,10240.60345172882
2016-05-27,0,20,10240.30342578888
2016-05-31,-1,0,10237.853436470032
2016-06-01,0,0,10237.853436470032
2016-06-02,0,0,10237.853436470032
2016-06-03,0,0,10237.853436470032
2016-06-06,0,0,10237.853436470032
2016-06-07,1,10,10237.853436470032
2016-06-08,0,10,10237.628445625305
2016-06-09,0,10,10239.403443336487
2016-06-10,0,10,10237.353444099426
2016-06-13,-1,0,10233.628430366516
2016-06-14,0,0,10233.628430366516
2016-06-15,0,0,10233.628430366516
2016-06-16,0,0,10233.628430366516
2016-06-17,0,0,10233.628430366516
2016-06-20,0,0,10233.628430366516
2016-06-21,0,0,10233.628430366516
2016-06-22,0,0,10233.628430366516
2016-06-23,0,0,10233.628430366516
2016-06-24,0,0,10233.628430366516
2016-06-27,0,0,10233.628430366516
2016-06-28,0,0,10233.628430366516
2016-06-29,0,0,10233.628430366516
2016-06-30,1,10,10233.628430366516
2016-07-01,1,20,10234.353432655334
2016-07-05,0,20,10229.85342502594
2016-07-06,0,20,10232.553429603577
2016-07-07,0,20,10234.603447914124
2016-07-08,0,20,10238.303437232971
2016-07-11,0,20,10239.80345249176
2016-07-12,0,20,10242.003426551819
2016-07-13,0,20,10239.253449440002
2016-07-14,0,20,10248.853440284729
2016-07-15,0,20,10248.803429603577
2016-07-18,0,20,10254.053444862366
2016-07-19,0,20,10254.253449440002
2016-07-20,0,20,10254.703431129456
2016-07-21,0,20,10252.053437232971
2016-07-22,-1,0,10248.20345401764
2016-07-25,0,0,10248.20345401764
2016-07-26,0,0,10248.20345401764
2016-07-27,0,0,10248.20345401764
2016-07-28,0,0,10248.20345401764
2016-07-29,0,0,10248.20345401764
2016-08-01,0,0,10248.20345401764
2016-08-02,0,0,10248.20345401764
2016-08-03,0,0,10248.20345401764
2016-08-04,0,0,10248.20345401764
2016-08-05,1,10,10248.20345401764
2016-08-08,1,20,10250.42845249176
2016-08-09,0,20,10252.628426551819
2016-08-10,0,20,10248.57843875885
2016-08-11,-1,0,10248.228440284729
2016-08-12,0,0,10248.228440284729
2016-08-15,0,0,10248.228440284729
2016-08-16,0,0,10248.228440284729
2016-08-17,0,0,10248.228440284729
2016-08-18,0,0,10248.228440284729
2016-08-19,0,0,10248.228440284729
2016-08-22,0,0,10248.228440284729
2016-08-23,0,0,10248.228440284729
2016-08-24,0,0,10248.228440284729
2016-08-25,0,0,10248.228440284729
2016-08-26,0,0,10248.228440284729
2016-08-29,0,0,10248.228440284729
2016-08-30,0,0,10248.228440284729
2016-08-31,0,0,10248.228440284729
2016-09-01,0,0,10248.228440284729
2016-09-02,1,10,10248.228440284729
2016-09-06,0,10,10248.153424263
2016-09-07,0,10,10249.803433418274
2016-09-08,0,10,10242.703423500061
2016-09-09,-1,0,10236.72842502594
2016-09-12,0,0,10236.72842502594
2016-09-13,0,0,10236.72842502594
2016-09-14,1,10,10236.72842502594
2016-09-15,1,20,10246.228432655334
2016-09-16,0,20,10242.97842502594
2016-09-19,-1,0,10236.278443336487
2016-09-20,0,0,10236.278443336487
2016-09-21,0,0,10236.278443336487
2016-09-22,0,0,10236.278443336487
2016-09-23,0,0,10236.278443336487
2016-09-26,0,0,10236.278443336487
2016-09-27,0,0,10236.278443336487
2016-09-28,1,10,10236.278443336487
2016-09-29,0,10,10231.85345172882
2016-09-30,0,10,10234.028458595276
2016-10-03,0,10,10232.703442573547
2016-10-04,0,10,10233.903450965881
2016-10-05,0,10,10234.028458595276
2016-10-06,1,20,10236.128449440002
2016-10-07,0,20,10236.978440284729
2016-10-10,0,20,10246.92846775055
2016-10-11,0,20,10248.17846775055
2016-10-12,0,20,10253.378434181213
2016-10-13,0,20,10251.578469276428
2016-10-14,0,20,10254.82843875885
2016-10-17,0,20,10254.42846775055
2016-10-18,-1,0,10254.028458595276
2016-10-19,0,0,10254.028458595276
2016-10-20,0,0,10254.028458595276
2016-10-21,0,0,10254.028458595276
2016-10-24,0,0,10254.028458595276
2016-10-25,0,0,10254.028458595276
2016-10-26,0,0,10254.028458595276
2016-10-27,0,0,10254.028458595276
2016-10-28,0,0,10254.028458595276
2016-10-31,0,0,10254.028458595276
2016-11-01,0,0,10254.028458595276
2016-11-02,0,0,10254.028458595276
2016-11-03,0,0,10254.028458595276
2016-11-04,0,0,10254.028458595276
2016-11-07,0,0,10254.028458595276
2016-11-08,0,0,10254.028458595276
2016-11-09,0,0,10254.028458595276
2016-11-10,0,0,10254.028458595276
2016-11-11,0,0,10254.028458595276
2016-11-14,0,0,10254.028458595276
2016-11-15,0,0,10254.028458595276
2016-11-16,0,0,10254.028458595276
2016-11-17,0,0,10254.028458595276
2016-11-18,0,0,10254.028458595276
2016-11-21,0,0,10254.028458595276
2016-11-22,1,10,10254.028458595276
2016-11-23,0,10,10252.603459358215
2016-11-25,0,10,10254.0034532547
2016-11-28,0,10,10253.453450202942
2016-11-29,-1,0,10253.178448677063
2016-11-30,0,0,10253.178448677063
2016-12-01,0,0,10253.178448677063
2016-12-02,0,0,10253.178448677063
2016-12-05,0,0,10253.178448677063
2016-12-06,0,0,10253.178448677063
2016-12-07,0,0,10253.178448677063
2016-12-08,1,10,10253.178448677063
2016-12-09,1,20,10257.753434181213
2016-12-12,0,20,10254.503464698792
2016-12-13,0,20,10263.953461647034
2016-12-14,0,20,10263.953461647034
2016-12-15,0,20,10267.103447914124
2016-12-16,0,20,10267.853455543518
2016-12-19,0,20,10271.203446388245
2016-12-20,0,20,10272.753434181213
2016-12-21,0,20,10273.303437232971
2016-12-22,0,20,10269.45345401764
2016-12-23,0,20,10270.603432655334
2016-12-27,0,20,10274.303460121155
2016-12-28,0,20,10271.803460121155
2016-12-29,-1,0,10271.65346622467
2016-12-30,0,0,10271.65346622467
2017-01-03,0,0,10271.65346622467
2017-01-04,0,0,10271.65346622467
2017-01-05,0,0,10271.65346622467
2017-01-06,0,0,10271.65346622467
2017-01-09,1,10,10271.65346622467
2017-01-10,1,20,10271.953473091125
2017-01-11,0,20,10275.153470039368
2017-01-12,0,20,10272.653470039368
2017-01-13,-1,0,10271.603474617004
2017-01-17,0,0,10271.603474617004
2017-01-18,0,0,10271.603474617004
2017-01-19,0,0,10271.603474617004
2017-01-20,0,0,10271.603474617004
2017-01-23,0,0,10271.603474617004
2017-01-24,0,0,10271.603474617004
2017-01-25,0,0,10271.603474617004
2017-01-26,0,0,10271.603474617004
2017-01-27,1,10,10271.603474617004
2017-01-30,0,10,10270.803475379944
2017-01-31,-1,0,10270.103478431702
2017-02-01,0,0,10270.103478431702
2017-02-02,0,0,10270.103478431702
2017-02-03,0,0,10270.103478431702
2017-02-06,0,0,10270.103478431702
2017-02-07,1,10,10270.103478431702
2017-02-08,1,20,10271.378464698792
2017-02-09,0,20,10273.278489112854
2017-02-10,0,20,10271.778473854065
2017-02-13,0,20,10277.628464698792
2017-02-14,0,20,10286.278519630432
2017-02-15,0,20,10288.728470802307
2017-02-16,0,20,10287.928528785706
2017-02-17,0,20,10289.778504371643
2017-02-21,0,20,10294.678483009338
2017-02-22,0,20,10296.728501319885
2017-02-23,0,20,10293.828492164612
2017-02-24,0,20,10294.478516578674
2017-02-27,0,20,10295.828461647034
2017-02-28,0,20,10296.128525733948
2017-03-01,0,20,10310.128464698792
2017-03-02,0,20,10305.978531837463
2017-03-03,0,20,10310.078492164612
2017-03-06,0,20,10307.87847995758
2017-03-07,0,20,10308.778519630432
2017-03-08,0,20,10306.178498268127
2017-03-09,-1,0,10304.578461647034
2017-03-10,0,0,10304.578461647034
2017-03-13,0,0,10304.578461647034
2017-03-14,0,0,10304.578461647034
2017-03-15,0,0,10304.578461647034
2017-03-16,0,0,10304.578461647034
2017-03-17,0,0,10304.578461647034
2017-03-20,0,0,10304.578461647034
2017-03-21,0,0,10304.578461647034
2017-03-22,0,0,10304.578461647034
2017-03-23,0,0,10304.578461647034
2017-03-24,0,0,10304.578461647034
2017-03-27,0,0,10304.578461647034
2017-03-28,0,0,10304.578461647034
2017-03-29,1,10,10304.578461647034
2017-03-30,0,10,10304.103455543518
2017-03-31,-1,0,10303.428483009338
2017-04-03,0,0,10303.428483009338
2017-04-04,0,0,10303.428483009338
2017-04-05,0,0,10303.428483009338
2017-04-06,0,0,10303.428483009338
2017-04-07,0,0,10303.428483009338
2017-04-10,0,0,10303.428483009338
2017-04-11,0,0,10303.428483009338
2017-04-12,0,0,10303.428483009338
2017-04-13,0,0,10303.428483009338
2017-04-17,0,0,10303.428483009338
2017-04-18,0,0,10303.428483009338
2017-04-19,0,0,10303.428483009338
2017-04-20,0,0,10303.428483009338
2017-04-21,0,0,10303.428483009338
2017-04-24,0,0,10303.428483009338
2017-04-25,0,0,10303.428483009338
2017-04-26,0,0,10303.428483009338
2017-04-27,0,0,10303.428483009338
2017-04-28,0,0,10303.428483009338
2017-05-01,0,0,10303.428483009338
2017-05-02,0,0,10303.428483009338
2017-05-03,0,0,10303.428483009338
2017-05-04,0,0,10303.428483009338
2017-05-05,0,0,10303.428483009338
2017-05-08,0,0,10303.428483009338
2017-05-09,1,10,10303.428483009338
2017-05-10,0,10,10301.603455543518
2017-05-11,0,10,10303.328461647034
2017-05-12,0,10,10308.703484535217
2017-05-15,0,10,10307.703461647034
2017-05-16,-1,0,10307.128472328186
2017-05-17,0,0,10307.128472328186
2017-05-18,0,0,10307.128472328186
2017-05-19,0,0,10307.128472328186
2017-05-22,1,10,10307.128472328186
2017-05-23,0,10,10306.65346622467
2017-05-24,-1,0,10305.503449440002
2017-05-25,0,0,10305.503449440002
2017-05-26,0,0,10305.503449440002
2017-05-30,0,0,10305.503449440002
2017-05-31,0,0,10305.503449440002
2017-06-01,0,0,10305.503449440002
2017-06-02,0,0,10305.503449440002
2017-06-05,0,0,10305.503449440002
2017-06-06,0,0,10305.503449440002
2017-06-07,0,0,10305.503449440002
2017-06-08,0,0,10305.503449440002
2017-06-09,0,0,10305.503449440002
2017-06-12,0,0,10305.503449440002
2017-06-13,0,0,10305.503449440002
2017-06-14,0,0,10305.503449440002
2017-06-15,0,0,10305.503449440002
2017-06-16,0,0,10305.503449440002
2017-06-19,0,0,10305.503449440002
2017-06-20,0,0,10305.503449440002
2017-06-21,0,0,10305.503449440002
2017-06-22,0,0,10305.503449440002
2017-06-23,0,0,10305.503449440002
2017-06-26,0,0,10305.503449440002
2017-06-27,0,0,10305.503449440002
2017-06-28,0,0,10305.503449440002
2017-06-29,0,0,10305.503449440002
2017-06-30,0,0,10305.503449440002
2017-07-03,0,0,10305.503449440002
2017-07-05,0,0,10305.503449440002
2017-07-06,0,0,10305.503449440002
2017-07-07,0,0,10305.503449440002
2017-07-10,0,0,10305.503449440002
2017-07-11,1,10,10305.503449440002
2017-07-12,1,20,10306.02846622467
2017-07-13,0,20,10316.178460121155
2017-07-14,0,20,10322.528405189514
2017-07-17,0,20,10325.128426551819
2017-07-18,0,20,10327.728447914124
2017-07-19,0,20,10332.428460121155
2017-07-20,0,20,10329.028420448303
2017-07-21,-1,0,10328.678460121155
2017-07-24,0,0,10328.678460121155
2017-07-25,0,0,10328.678460121155
2017-07-26,1,10,10328.678460121155
2017-07-27,0,10,10321.428437232971
2017-07-28,-1,0,10318.778443336487
2017-07-31,0,0,10318.778443336487
2017-08-01,0,0,10318.778443336487
2017-08-02,0,0,10318.778443336487
2017-08-03,0,0,10318.778443336487
2017-08-04,0,0,10318.778443336487
2017-08-07,0,0,10318.778443336487
2017-08-08,1,10,10318.778443336487
2017-08-09,1,20,10321.228432655334
2017-08-10,0,20,10292.52848148346
2017-08-11,0,20,10303.328423500061
2017-08-14,0,20,10315.178475379944
2017-08-15,0,20,10323.928475379944
2017-08-16,0,20,10320.678429603577
2017-08-17,-1,0,10305.228447914124
2017-08-18,0,0,10305.228447914124
2017-08-21,0,0,10305.228447914124
2017-08-22,0,0,10305.228447914124
2017-08-23,0,0,10305.228447914124
2017-08-24,0,0,10305.228447914124
2017-08-25,0,0,10305.228447914124
2017-08-28,0,0,10305.228447914124
2017-08-29,1,10,10305.228447914124
2017-08-30,1,20,10306.32845401764
2017-08-31,0,20,10309.578423500061
2017-09-01,0,20,10309.82843875885
2017-09-05,0,20,10299.978432655334
2017-09-06,-1,0,10299.128441810608
2017-09-07,0,0,10299.128441810608
2017-09-08,0,0,10299.128441810608
2017-09-11,0,0,10299.128441810608
2017-09-12,0,0,10299.128441810608
2017-09-13,0,0,10299.128441810608
2017-09-14,0,0,10299.128441810608
2017-09-15,0,0,10299.128441810608
2017-09-18,0,0,10299.128441810608
2017-09-19,0,0,10299.128441810608
2017-09-20,0,0,10299.128441810608
2017-09-21,0,0,10299.128441810608
2017-09-22,0,0,10299.128441810608
2017-09-25,0,0,10299.128441810608
2017-09-26,0,0,10299.128441810608
2017-09-27,0,0,10299.128441810608
2017-09-28,0,0,10299.128441810608
2017-09-29,0,0,10299.128441810608
2017-10-02,0,0,10299.128441810608
2017-10-03,0,0,10299.128441810608
2017-10-04,0,0,10299.128441810608
2017-10-05,0,0,10299.128441810608
2017-10-06,0,0,10299.128441810608
2017-10-09,0,0,10299.128441810608
2017-10-10,0,0,10299.128441810608
2017-10-11,1,10,10299.128441810608
2017-10-12,0,10,10297.753434181213
2017-10-13,0,10,10300.228447914124
2017-10-16,0,10,10307.453446388245
2017-10-17,1,20,10308.928437232971
2017-10-18,0,20,10305.378403663635
2017-10-19,-1,0,10286.47840976715
2017-10-20,0,0,10286.47840976715
2017-10-23,0,0,10286.47840976715
2017-10-24,0,0,10286.47840976715
2017-10-25,0,0,10286.47840976715
2017-10-26,0,0,10286.47840976715
2017-10-27,0,0,10286.47840976715
2017-10-30,1,10,10286.47840976715
2017-10-31,1,20,10292.278389930725
2017-11-01,0,20,10281.528420448303
2017-11-02,0,20,10287.628426551819
2017-11-03,0,20,10309.578423500061
2017-11-06,0,20,10318.328423500061
2017-11-07,0,20,10321.12841129303
2017-11-08,0,20,10328.278450965881
2017-11-09,0,20,10326.478447914124
2017-11-10,-1,0,10320.428414344788
2017-11-13,0,0,10320.428414344788
2017-11-14,0,0,10320.428414344788
2017-11-15,0,0,10320.428414344788
2017-11-16,0,0,10320.428414344788
2017-11-17,0,0,10320.428414344788
2017-11-20,0,0,10320.428414344788
2017-11-21,0,0,10320.428414344788
2017-11-22,0,0,10320.428414344788
2017-11-24,1,10,10320.428414344788
2017-11-27,0,10,10318.228402137756
2017-11-28,-1,0,10315.678429603577
2017-11-29,0,0,10315.678429603577
2017-11-30,0,0,10315.678429603577
2017-12-01,0,0,10315.678429603577
2017-12-04,0,0,10315.678429603577
2017-12-05,0,0,10315.678429603577
2017-12-06,0,0,10315.678429603577
2017-12-07,0,0,10315.678429603577
2017-12-08,0,0,10315.678429603577
2017-12-11,1,10,10315.678429603577
2017-12-12,0,10,10313.253426551819
2017-12-13,0,10,10314.678444862366
2017-12-14,0,10,10314.553437232971
2017-12-15,0,10,10318.928437232971
2017-12-18,0,10,10325.053429603577
2017-12-19,0,10,10320.353417396545
2017-12-20,-1,0,10319.878449440002
2017-12-21,0,0,10319.878449440002
2017-12-22,0,0,10319.878449440002
2017-12-26,0,0,10319.878449440002
2017-12-27,0,0,10319.878449440002
2017-12-28,0,0,10319.878449440002
2017-12-29,0,0,10319.878449440002
2018-01-02,0,0,10319.878449440002
2018-01-03,0,0,10319.878449440002
2018-01-04,0,0,10319.878449440002
2018-01-05,0,0,10319.878449440002
2018-01-08,0,0,10319.878449440002
2018-01-09,0,0,10319.878449440002
2018-01-10,0,0,10319.878449440002
2018-01-11,0,0,10319.878449440002
2018-01-12,0,0,10319.878449440002
2018-01-16,0,0,10319.878449440002
2018-01-17,0,0,10319.878449440002
2018-01-18,0,0,10319.878449440002
2018-01-19,0,0,10319.878449440002
2018-01-22,0,0,10319.878449440002
2018-01-23,0,0,10319.878449440002
2018-01-24,0,0,10319.878449440002
2018-01-25,0,0,10319.878449440002
2018-01-26,0,0,10319.878449440002
2018-01-29,0,0,10319.878449440002
2018-01-30,0,0,10319.878449440002
2018-01-31,0,0,10319.878449440002
2018-02-01,0,0,10319.878449440002
2018-02-02,0,0,10319.878449440002
2018-02-05,0,0,10319.878449440002
2018-02-06,0,0,10319.878449440002
2018-02-07,0,0,10319.878449440002
2018-02-08,0,0,10319.878449440002
2018-02-09,0,0,10319.878449440002
2018-02-12,0,0,10319.878449440002
2018-02-13,1,10,10319.878449440002
2018-02-14,1,20,10327.453446388245
2018-02-15,0,20,10355.553498268127
2018-02-16,0,20,10352.753434181213
2018-02-20,-1,0,10349.853501319885
2018-02-21,0,0,10349.853501319885
2018-02-22,0,0,10349.853501319885
2018-02-23,0,0,10349.853501319885
2018-02-26,1,10,10349.853501319885
2018-02-27,0,10,10348.403496742249
2018-02-28,-1,0,10347.728486061096
2018-03-01,0,0,10347.728486061096
2018-03-02,0,0,10347.728486061096
2018-03-05,0,0,10347.728486061096
2018-03-06,0,0,10347.728486061096
2018-03-07,0,0,10347.728486061096
2018-03-08,0,0,10347.728486061096
2018-03-09,0,0,10347.728486061096
2018-03-12,1,10,10347.728486061096
2018-03-13,0,10,10343.353486061096
2018-03-14,-1,0,10339.528489112854
2018-03-15,0,0,10339.528489112854
2018-03-16,0,0,10339.528489112854
2018-03-19,0,0,10339.528489112854
2018-03-20,0,0,10339.528489112854
2018-03-21,0,0,10339.528489112854
2018-03-22,0,0,10339.528489112854
2018-03-23,0,0,10339.528489112854
2018-03-26,0,0,10339.528489112854
2018-03-27,0,0,10339.528489112854
2018-03-28,0,0,10339.528489112854
2018-03-29,0,0,10339.528489112854
2018-04-02,0,0,10339.528489112854
2018-04-03,0,0,10339.528489112854
2018-04-04,0,0,10339.528489112854
2018-04-05,1,10,10339.528489112854
2018-04-06,0,10,10328.47849369049
2018-04-09,0,10,10332.653489112854
2018-04-10,0,10,10340.65348148346
2018-04-11,0,10,10338.628487586975
2018-04-12,0,10,10342.87847995758
2018-04-13,0,10,10344.353470802307
2018-04-16,1,20,10347.078499794006
2018-04-17,0,20,10359.178490638733
2018-04-18,0,20,10357.178444862366
2018-04-19,-1,0,10331.978478431702
2018-04-20,0,0,10331.978478431702
2018-04-23,0,0,10331.978478431702
2018-04-24,0,0,10331.978478431702
2018-04-25,0,0,10331.978478431702
2018-04-26,0,0,10331.978478431702
2018-04-27,0,0,10331.978478431702
2018-04-30,0,0,10331.978478431702
2018-05-01,0,0,10331.978478431702
2018-05-02,1,10,10331.978478431702
2018-05-03,1,20,10332.778458595276
2018-05-04,0,20,10367.478470802307
2018-05-07,0,20,10374.12847995758
2018-05-08,0,20,10378.578476905823
2018-05-09,0,20,10385.128464698792
2018-05-10,0,20,10398.528428077698
2018-05-11,0,20,10391.278443336487
2018-05-14,-1,0,10389.078431129456
2018-05-15,0,0,10389.078431129456
2018-05-16,0,0,10389.078431129456
2018-05-17,0,0,10389.078431129456
2018-05-18,0,0,10389.078431129456
2018-05-21,0,0,10389.078431129456
2018-05-22,0,0,10389.078431129456
2018-05-23,0,0,10389.078431129456
2018-05-24,0,0,10389.078431129456
2018-05-25,0,0,10389.078431129456
2018-05-29,0,0,10389.078431129456
2018-05-30,0,0,10389.078431129456
2018-05-31,0,0,10389.078431129456
2018-06-01,0,0,10389.078431129456
2018-06-04,0,0,10389.078431129456
2018-06-05,1,10,10389.078431129456
2018-06-06,1,20,10390.753426551819
2018-06-07,0,20,10388.15348148346
2018-06-08,-1,0,10379.353432655334
2018-06-11,0,0,10379.353432655334
2018-06-12,0,0,10379.353432655334
2018-06-13,0,0,10379.353432655334
2018-06-14,0,0,10379.353432655334
2018-06-15,0,0,10379.353432655334
2018-06-18,0,0,10379.353432655334
2018-06-19,0,0,10379.353432655334
2018-06-20,0,0,10379.353432655334
2018-06-21,0,0,10379.353432655334
2018-06-22,0,0,10379.353432655334
2018-06-25,0,0,10379.353432655334
2018-06-26,0,0,10379.353432655334
2018-06-27,0,0,10379.353432655334
2018-06-28,0,0,10379.353432655334
2018-06-29,0,0,10379.353432655334
2018-07-02,0,0,10379.353432655334
2018-07-03,0,0,10379.353432655334
2018-07-05,0,0,10379.353432655334
2018-07-06,0,0,10379.353432655334
2018-07-09,1,10,10379.353432655334
2018-07-10,0,10,10378.778443336487
2018-07-11,-1,0,10372.603440284729
2018-07-12,0,0,10372.603440284729
2018-07-13,0,0,10372.603440284729
2018-07-16,0,0,10372.603440284729
2018-07-17,0,0,10372.603440284729
2018-07-18,0,0,10372.603440284729
2018-07-19,0,0,10372.603440284729
2018-07-20,0,0,10372.603440284729
2018-07-23,0,0,10372.603440284729
2018-07-24,0,0,10372.603440284729
2018-07-25,1,10,10372.603440284729
2018-07-26,0,10,10371.07843875885
2018-07-27,-1,0,10363.00341129303
2018-07-30,0,0,10363.00341129303
2018-07-31,0,0,10363.00341129303
2018-08-01,0,0,10363.00341129303
2018-08-02,1,10,10363.00341129303
2018-08-03,1,20,10364.503426551819
2018-08-06,0,20,10369.903435707092
2018-08-07,0,20,10360.103402137756
2018-08-08,0,20,10360.803399085999
2018-08-09,0,20,10368.953423500061
2018-08-10,0,20,10362.203392982483
2018-08-13,0,20,10368.903374671936
2018-08-14,0,20,10373.303399085999
2018-08-15,0,20,10375.753426551819
2018-08-16,0,20,10391.153435707092
2018-08-17,0,20,10412.453408241272
2018-08-20,0,20,10401.853432655334
2018-08-21,-1,0,10399.753365516663
2018-08-22,0,0,10399.753365516663
2018-08-23,0,0,10399.753365516663
2018-08-24,1,10,10399.753365516663
2018-08-27,1,20,10404.203362464905
2018-08-28,0,20,10413.003334999084
2018-08-29,0,20,10429.403328895569
2018-08-30,0,20,10439.653344154358
2018-08-31,0,20,10452.653374671936
2018-09-04,0,20,10456.303353309631
2018-09-05,0,20,10448.853325843811
2018-09-06,-1,0,10430.003380775452
2018-09-07,0,0,10430.003380775452
2018-09-10,0,0,10430.003380775452
2018-09-11,0,0,10430.003380775452
2018-09-12,0,0,10430.003380775452
2018-09-13,0,0,10430.003380775452
2018-09-14,0,0,10430.003380775452
2018-09-17,0,0,10430.003380775452
2018-09-18,0,0,10430.003380775452
2018-09-19,0,0,10430.003380775452
2018-09-20,1,10,10430.003380775452
