path,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
path_281,0.428711,0.491324,0.477549,0.568165,0.574598,0.557893,0.541002,0.436906,0.483779,0.479457,0.511793,0.497309,0.501743,0.422896,0.447124,0.531036,0.498508,0.446505,0.448602,0.480891,0.483149,0.477607,0.481446,0.423852,0.396655,0.359148,0.280417,0.262296,0.313156,0.250773,0.242798,0.226033,0.224302,0.201287,0.187961,0.177882,0.157626,0.0971451,0.0945061,0.0818298,0.0523433,0.0342466,0.0429518,0.0649976,0.0733689,0.0635126,0.0573454,0.0572294,0.0642304,0.0670587,0.0545545,0.07735,0.0620114,0.0676057,0.0614236,0.0561208,0.0874734,0.0720408,0.0553238,0.0506743,0.0483959,0.0518537,0.0466026,0.0376475,0.0371865,0.0269461,0.0252635,0.0083683,0.00592468,0.00793465,0.00458749,0.00593712,0.00727936,0.00489731,0.00537927,0.00383679,0.00143618,0.00248625,0.000204789,0.000299148,0.000257109,4.17897e-05,1.55845e-05,1.08899e-05,7.36902e-06,5.33258e-06,2.14497e-06,1.19383e-06,2.20347e-07,9.10027e-07,5.87348e-07,1.5239e-08,1.02964e-08,1.30225e-10,1.3774e-12,1.66533e-15,2.22045e-16,0,0,0,0
path_282,0.428711,0.465299,0.464346,0.53778,0.524285,0.503422,0.46674,0.467556,0.499196,0.452135,0.441978,0.518492,0.493437,0.517681,0.531128,0.539335,0.512112,0.457279,0.444578,0.421154,0.388498,0.469903,0.563661,0.526378,0.449717,0.450197,0.441104,0.526445,0.520049,0.60454,0.582983,0.58022,0.625335,0.594936,0.564219,0.599206,0.689702,0.587543,0.602319,0.584355,0.559566,0.552588,0.56387,0.580707,0.560832,0.529034,0.577204,0.547011,0.492322,0.476918,0.422512,0.40236,0.515215,0.489148,0.424251,0.406747,0.498199,0.393633,0.344899,0.26385,0.243996,0.220304,0.227361,0.31364,0.199746,0.208242,0.323019,0.334408,0.434732,0.415145,0.282682,0.193713,0.15849,0.122181,0.117479,0.143151,0.146476,0.13941,0.227517,0.188422,0.123354,0.253649,0.217022,0.247113,0.231607,0.342919,0.448203,0.407307,0.425779,0.279332,0.220227,0.538718,0.660573,0.672676,0.848852,0.810078,0.631188,0.573498,0.693417,0.862457,1
path_283,0.428711,0.520793,0.529113,0.516408,0.607516,0.551963,0.593614,0.613099,0.65031,0.694369,0.660973,0.656325,0.615829,0.545445,0.551567,0.512621,0.519258,0.514737,0.496258,0.473363,0.398293,0.381477,0.372852,0.314988,0.275831,0.204983,0.171319,0.208202,0.179025,0.206501,0.156224,0.16908,0.129522,0.143214,0.226221,0.21821,0.209145,0.221458,0.254063,0.233213,0.241613,0.173234,0.182117,0.24843,0.221677,0.214165,0.247663,0.339884,0.284552,0.238768,0.209944,0.185867,0.189802,0.135801,0.0793598,0.0554116,0.0501228,0.0295499,0.0157514,0.013967,0.0120271,0.00658925,0.00874202,0.00586827,0.00484123,0.00436791,0.00512288,0.00835447,0.00886956,0.0134275,0.0133599,0.00576664,0.00240118,0.00240499,0.00445876,0.0074497,0.00901253,0.00544561,0.00283155,0.00181275,0.00256132,0.000774719,0.000355672,0.000148869,0.000226347,0.000235395,0.000353909,3.36554e-05,8.89128e-05,0.000350735,4.01885e-06,2.20869e-07,2.84059e-07,4.84e-08,5.33917e-10,1.45628e-12,1.27676e-15,0,0,0,0
path_284,0.428711,0.401858,0.38199,0.35896,0.442274,0.54217,0.563287,0.58255,0.610532,0.665388,0.711882,0.662866,0.662343,0.685285,0.68,0.671611,0.658536,0.690129,0.7508,0.714018,0.736879,0.751697,0.743898,0.799446,0.820946,0.805603,0.827524,0.820528,0.873771,0.8606,0.884781,0.851704,0.830499,0.817058,0.773956,0.785013,0.830917,0.857448,0.802542,0.853314,0.854925,0.828382,0.813328,0.848443,0.897844,0.907971,0.865799,0.893839,0.84641,0.803543,0.759341,0.779115,0.835518,0.819819,0.848916,0.898958,0.899122,0.950052,0.956643,0.970101,0.96949,0.973034,0.983462,0.98079,0.989951,0.985385,0.990829,0.99179,0.986507,0.979655,0.980081,0.991319,0.994826,0.997521,0.997429,0.997537,0.996914,0.998508,0.998752,0.99606,0.99656,0.997421,0.999196,0.999834,0.999102,0.998379,0.999708,0.999948,0.999858,0.999958,0.999996,0.999996,0.999998,0.999998,1,1,1,1,1,1,1
path_285,0.428711,0.427305,0.413106,0.434877,0.383802,0.337143,0.409621,0.459972,0.467208,0.43624,0.425691,0.455595,0.46252,0.506206,0.451639,0.422488,0.412618,0.384087,0.320311,0.273109,0.249517,0.253123,0.268853,0.29467,0.332938,0.318484,0.290975,0.228996,0.201533,0.20515,0.216403,0.243796,0.219456,0.264271,0.248932,0.199137,0.191692,0.20225,0.258481,0.240115,0.201826,0.237541,0.203151,0.211292,0.138194,0.0879167,0.0546743,0.0372429,0.0404973,0.051745,0.0609349,0.0675738,0.0575866,0.0415408,0.0622922,0.0474562,0.0593441,0.0470069,0.0450177,0.0380925,0.0294298,0.0264513,0.019718,0.0103035,0.0156317,0.00894252,0.00988897,0.00357231,0.00178937,0.00132972,0.00212302,0.00195298,0.000940969,0.00156337,0.00103011,0.000755848,0.000283042,9.00323e-05,0.000131041,2.95065e-05,1.21621e-05,1.37154e-06,2.52545e-07,2.01254e-08,1.55192e-09,2.15828e-09,1.94401e-10,4.19599e-10,1.39882e-10,3.36631e-12,1.20903e-13,1.11022e-15,0,0,0,0,0,0,0,0,0
path_286,0.428711,0.407611,0.402968,0.399354,0.400373,0.345058,0.317757,0.317082,0.321574,0.30897,0.293457,0.30277,0.342703,0.393539,0.338858,0.362093,0.389115,0.424442,0.389643,0.34017,0.346295,0.385255,0.396677,0.319266,0.3414,0.324785,0.340179,0.367006,0.285932,0.282983,0.309425,0.369068,0.322228,0.347473,0.371169,0.427807,0.472391,0.41515,0.430098,0.403157,0.368099,0.377189,0.437605,0.426249,0.389671,0.420341,0.490411,0.429092,0.485247,0.448951,0.436276,0.427416,0.512238,0.39632,0.362567,0.444632,0.528128,0.540813,0.415138,0.442836,0.501092,0.440338,0.4113,0.459408,0.535828,0.613232,0.655377,0.635959,0.769748,0.750366,0.734379,0.804281,0.756845,0.819208,0.883306,0.891368,0.944954,0.961335,0.97024,0.954801,0.949424,0.942126,0.950338,0.908667,0.972172,0.979768,0.982259,0.979938,0.970902,0.948042,0.957458,0.990309,0.995618,0.998996,0.99926,0.999957,1,1,1,1,1
path_287,0.428711,0.429121,0.348469,0.342954,0.311449,0.30278,0.290407,0.254732,0.279013,0.307513,0.242132,0.258734,0.279989,0.30096,0.267277,0.255163,0.211029,0.228734,0.28064,0.273763,0.269497,0.331095,0.285902,0.315938,0.35671,0.339889,0.334569,0.395987,0.36089,0.385007,0.304269,0.29415,0.230432,0.183976,0.181085,0.203584,0.172779,0.180777,0.231765,0.193781,0.16826,0.165233,0.140095,0.176748,0.183327,0.158307,0.153439,0.144283,0.109544,0.0922905,0.0577043,0.0516981,0.0337314,0.0364296,0.0403065,0.0283525,0.0339784,0.0403943,0.0606473,0.0817149,0.0946295,0.0886045,0.090156,0.0672513,0.0978465,0.131755,0.120555,0.097901,0.0881754,0.0913511,0.0631945,0.0714035,0.0577417,0.0810425,0.134703,0.162414,0.0693024,0.0574185,0.0740598,0.0781292,0.119698,0.119694,0.0475696,0.0306144,0.0227786,0.028765,0.0306553,0.040038,0.0514448,0.0213738,0.00632946,0.0115557,0.010248,0.000525853,0.000339398,4.87366e-06,1.46633e-06,5.1498e-09,3.20511e-11,4.49307e-13,0
path_288,0.428711,0.398484,0.383951,0.326329,0.309384,0.347608,0.309132,0.285375,0.218689,0.204766,0.210429,0.203825,0.245172,0.248684,0.235749,0.234166,0.241717,0.178678,0.174928,0.190119,0.156191,0.191097,0.221748,0.192786,0.149182,0.137452,0.177159,0.29479,0.318681,0.308047,0.351782,0.374144,0.366412,0.385501,0.297803,0.292716,0.279147,0.346855,0.350251,0.35986,0.370771,0.372881,0.407395,0.400351,0.433522,0.500914,0.563344,0.438339,0.474251,0.36849,0.376144,0.463743,0.484794,0.468525,0.534803,0.425806,0.415034,0.401439,0.400581,0.341095,0.26943,0.389807,0.315883,0.358255,0.363293,0.466688,0.528219,0.592783,0.697149,0.756184,0.66502,0.578215,0.549218,0.561107,0.532694,0.564373,0.359442,0.362645,0.452734,0.50386,0.407492,0.562565,0.560961,0.319563,0.144573,0.111996,0.0989706,0.110707,0.115572,0.0924332,0.180667,0.0802275,0.0913207,0.156273,0.464958,0.322353,0.468683,0.687695,0.940215,0.981713,1
path_289,0.428711,0.425788,0.383943,0.397967,0.366482,0.33816,0.296624,0.314643,0.240886,0.223246,0.235523,0.182833,0.12085,0.14206,0.142895,0.172741,0.145019,0.15495,0.201274,0.166446,0.19526,0.256016,0.194206,0.230316,0.195663,0.254422,0.268511,0.223688,0.249949,0.275191,0.259837,0.300285,0.275914,0.319087,0.321673,0.333914,0.384982,0.358201,0.350354,0.433131,0.374933,0.361352,0.363719,0.359537,0.346343,0.316677,0.291419,0.291421,0.228173,0.196407,0.2484,0.272418,0.296894,0.394797,0.416149,0.418646,0.452934,0.503232,0.523373,0.508224,0.615862,0.784406,0.795365,0.793869,0.794354,0.801219,0.76204,0.785401,0.784707,0.671766,0.691464,0.683314,0.593601,0.516126,0.482503,0.609677,0.462888,0.524286,0.656563,0.767717,0.731228,0.767435,0.718686,0.725585,0.662132,0.517235,0.568484,0.597253,0.552462,0.440726,0.289188,0.22157,0.233413,0.220667,0.090592,0.321008,0.3796,0.362221,0.352618,0.727607,1
path_290,0.428711,0.461191,0.473739,0.510271,0.519026,0.461213,0.476164,0.465057,0.45259,0.458318,0.476308,0.492631,0.548681,0.50534,0.52527,0.515767,0.522014,0.464323,0.374839,0.401528,0.432082,0.406732,0.38012,0.422571,0.371604,0.345817,0.310512,0.351134,0.395032,0.394497,0.385131,0.365236,0.385546,0.375197,0.369242,0.435759,0.468842,0.519203,0.576523,0.640183,0.586838,0.495274,0.459428,0.453805,0.408382,0.444739,0.337731,0.316937,0.356947,0.404333,0.340655,0.258629,0.215111,0.213444,0.207855,0.238948,0.250871,0.191166,0.227234,0.246168,0.154152,0.13426,0.132579,0.102375,0.0948953,0.0473383,0.0806231,0.0497619,0.0548657,0.0440593,0.0317372,0.0267248,0.0156752,0.00640884,0.0011316,0.000390048,6.96447e-05,4.92186e-05,1.63805e-05,4.44033e-06,1.31186e-06,3.13913e-07,7.83496e-08,2.13074e-08,4.64263e-09,1.14479e-10,6.27304e-12,5.22782e-12,6.51035e-13,4.84057e-14,2.22045e-16,0,0,0,0,0,0,0,0,0,0
path_291,0.428711,0.477867,0.461425,0.482834,0.417462,0.435233,0.44728,0.374269,0.415507,0.436019,0.526114,0.603596,0.680431,0.690869,0.707624,0.618412,0.64949,0.688518,0.685797,0.674024,0.733601,0.755256,0.768953,0.736566,0.734514,0.694647,0.668032,0.661509,0.594919,0.606474,0.704017,0.720293,0.709576,0.637694,0.599575,0.544953,0.510601,0.482607,0.389792,0.407992,0.431429,0.516758,0.530637,0.553193,0.523905,0.599119,0.579013,0.618737,0.576031,0.641757,0.655745,0.644278,0.645741,0.638406,0.619464,0.590348,0.479474,0.410101,0.374063,0.3204,0.286907,0.318824,0.287117,0.377806,0.415867,0.317769,0.333781,0.291606,0.268644,0.331553,0.266392,0.266655,0.291256,0.281893,0.189173,0.14288,0.268822,0.366237,0.345372,0.305231,0.266975,0.287534,0.263728,0.334194,0.249015,0.258245,0.217921,0.118713,0.0881142,0.0891145,0.0174714,0.0243527,0.00311192,0.015278,0.0110774,0.0414465,0.0127091,0.0202163,0.00324823,6.29258e-09,0
path_292,0.428711,0.492517,0.619005,0.669478,0.684546,0.716678,0.726881,0.690675,0.697036,0.678302,0.675047,0.634509,0.659925,0.603564,0.609922,0.558674,0.591597,0.59679,0.622575,0.616539,0.660519,0.66723,0.700634,0.627207,0.646071,0.639605,0.61179,0.627562,0.687274,0.706264,0.633031,0.597225,0.555885,0.569203,0.566491,0.480462,0.441306,0.429315,0.419513,0.420572,0.492768,0.601062,0.659813,0.728803,0.679214,0.567288,0.616674,0.653682,0.644981,0.727853,0.74503,0.677292,0.708452,0.650504,0.693733,0.750005,0.72492,0.728726,0.778436,0.771446,0.737918,0.709847,0.705598,0.683716,0.749375,0.739239,0.727078,0.744041,0.784579,0.735493,0.751177,0.795808,0.811684,0.822977,0.809266,0.767466,0.824277,0.822492,0.781124,0.556311,0.624615,0.564442,0.547189,0.538262,0.573867,0.63978,0.749703,0.660617,0.641649,0.61262,0.658345,0.515826,0.486751,0.408845,0.424585,0.0336128,0.0120992,0.000797219,5.93275e-05,3.71115e-08,0
path_293,0.428711,0.423934,0.366123,0.447135,0.4552,0.402651,0.425883,0.414002,0.49332,0.57371,0.562189,0.555604,0.528983,0.527116,0.45683,0.439144,0.431928,0.396145,0.401911,0.40174,0.465091,0.402918,0.368618,0.407492,0.408622,0.498264,0.514369,0.45444,0.547875,0.511476,0.440294,0.458032,0.491356,0.440618,0.489163,0.459461,0.372443,0.378784,0.406037,0.369965,0.430539,0.39873,0.448582,0.487792,0.528694,0.456569,0.541091,0.565226,0.639246,0.63309,0.637112,0.640096,0.637089,0.651267,0.561383,0.522657,0.531484,0.597491,0.600068,0.530827,0.491918,0.360921,0.315869,0.266377,0.368665,0.290722,0.365333,0.367021,0.324229,0.316585,0.356005,0.349242,0.246107,0.26162,0.342652,0.351714,0.52471,0.567903,0.651388,0.649102,0.598251,0.568957,0.669571,0.617405,0.657479,0.669318,0.757859,0.85743,0.913025,0.913562,0.949415,0.846877,0.847263,0.931746,0.962428,0.969642,0.929703,0.975257,0.988538,0.989174,1
path_294,0.428711,0.363507,0.425051,0.372193,0.348091,0.36476,0.377599,0.329935,0.324358,0.357401,0.320374,0.302096,0.297801,0.291999,0.265406,0.255294,0.27404,0.218661,0.231293,0.228351,0.266622,0.281511,0.24382,0.203958,0.208041,0.189587,0.183935,0.169292,0.132638,0.102397,0.0803085,0.0842004,0.0920541,0.0533726,0.0486751,0.0573657,0.0548476,0.0687601,0.0894228,0.0726999,0.0523206,0.049722,0.046023,0.0603,0.0590089,0.0785645,0.0803974,0.0707477,0.0555979,0.0528881,0.0450561,0.0751098,0.0494002,0.0331634,0.0326566,0.0319566,0.0207283,0.0273988,0.0319312,0.0374004,0.0361127,0.0329728,0.0352234,0.0336044,0.027828,0.0259866,0.0231262,0.0407048,0.0453554,0.0442617,0.0276601,0.0217092,0.0232651,0.0169074,0.0254343,0.0408358,0.0503957,0.0431861,0.0474161,0.0360659,0.0411835,0.0445455,0.0276905,0.025577,0.0340091,0.0982713,0.117074,0.081709,0.135478,0.14427,0.145195,0.180854,0.102466,0.134774,0.066208,0.0437713,0.171599,0.175945,0.201285,0.0268811,0
path_295,0.428711,0.433202,0.446836,0.483817,0.47796,0.567362,0.586187,0.570051,0.53179,0.601127,0.659079,0.644335,0.610127,0.666892,0.660424,0.654203,0.649257,0.654177,0.643895,0.718681,0.732362,0.691884,0.748319,0.750126,0.744351,0.781114,0.76688,0.750616,0.799267,0.829028,0.830844,0.816663,0.850331,0.831436,0.847295,0.826762,0.859879,0.847881,0.852858,0.837238,0.806024,0.84897,0.839973,0.844104,0.830549,0.861702,0.84262,0.86891,0.899242,0.88404,0.87616,0.899085,0.87602,0.901552,0.891651,0.888128,0.864379,0.84198,0.827128,0.772231,0.683743,0.636458,0.703741,0.70659,0.745744,0.724888,0.707324,0.748018,0.746205,0.745318,0.671842,0.722142,0.748799,0.740881,0.803672,0.829258,0.75271,0.82822,0.826706,0.890019,0.903154,0.946321,0.936795,0.952732,0.960834,0.982252,0.956857,0.972254,0.973669,0.991074,0.991291,0.994653,0.99732,0.978907,0.998482,0.999246,0.999579,0.999973,0.999993,0.999999,1
path_296,0.428711,0.392297,0.408476,0.384269,0.40344,0.36395,0.331036,0.313942,0.278446,0.272695,0.244146,0.215463,0.160767,0.128666,0.157325,0.189988,0.16942,0.124618,0.122075,0.14892,0.163068,0.14642,0.144037,0.130173,0.0911382,0.0893754,0.0668658,0.0519171,0.0616266,0.0391036,0.0452398,0.0257086,0.0231124,0.0306367,0.0311407,0.031472,0.0268345,0.0286327,0.0237622,0.0227168,0.0278309,0.0291401,0.0238091,0.0251456,0.0415065,0.0674341,0.0461503,0.0353006,0.0262203,0.0217729,0.028905,0.0316632,0.0354914,0.0531261,0.0583111,0.0567473,0.0502662,0.0607267,0.0436468,0.0623367,0.0638389,0.102599,0.11027,0.114238,0.106828,0.0837954,0.0823016,0.0848688,0.0407713,0.0457192,0.0222369,0.0198624,0.0303176,0.0334615,0.0364161,0.0320997,0.0448682,0.0178576,0.00804561,0.00239349,0.00148867,0.00138801,0.00108259,0.00144817,0.000677052,0.000248274,0.00018246,0.000439322,0.000161269,6.3664e-05,2.56803e-06,2.70525e-07,7.68774e-08,1.01732e-07,1.70171e-09,1.69679e-11,8.071e-11,8.73468e-13,0,0,0
path_297,0.428711,0.523176,0.584129,0.548485,0.497688,0.482152,0.463972,0.464833,0.509311,0.519103,0.56076,0.579341,0.574684,0.560949,0.463238,0.403314,0.390169,0.378886,0.435319,0.472611,0.488449,0.500776,0.46284,0.486969,0.412357,0.398868,0.373248,0.454778,0.50671,0.466143,0.431453,0.461126,0.493721,0.492114,0.433549,0.43059,0.42858,0.50342,0.536469,0.626022,0.615176,0.693915,0.689357,0.739248,0.758759,0.725075,0.767621,0.72938,0.747367,0.695434,0.691691,0.696091,0.687277,0.688626,0.644396,0.589814,0.636663,0.689085,0.737271,0.592105,0.533444,0.51769,0.587215,0.710313,0.712451,0.74076,0.766239,0.758825,0.761289,0.755959,0.755446,0.697284,0.581472,0.725688,0.725216,0.693117,0.590961,0.646993,0.606823,0.553793,0.562587,0.472888,0.579316,0.473788,0.421999,0.413727,0.51492,0.563616,0.483531,0.233703,0.395267,0.616022,0.701142,0.679553,0.871837,0.908677,0.937464,0.989264,0.995705,0.999991,1
path_298,0.428711,0.468185,0.464629,0.468542,0.513186,0.555223,0.529697,0.48598,0.432875,0.410845,0.406876,0.393569,0.383839,0.444899,0.443087,0.422496,0.373112,0.373538,0.40736,0.402684,0.360389,0.403423,0.338083,0.432257,0.436771,0.405946,0.355393,0.412866,0.419745,0.386486,0.363332,0.332145,0.333955,0.33581,0.355844,0.39644,0.429216,0.485844,0.503852,0.430053,0.412005,0.406528,0.351548,0.378929,0.398841,0.443095,0.407586,0.377412,0.261678,0.302295,0.324809,0.371753,0.411939,0.403666,0.412082,0.396657,0.291369,0.321657,0.258845,0.24815,0.18236,0.178465,0.129715,0.07599,0.0700133,0.06103,0.0653699,0.0539523,0.0516362,0.0641449,0.0466279,0.0631554,0.0865011,0.130921,0.0787858,0.116414,0.134676,0.145184,0.206079,0.157024,0.11291,0.099194,0.0689292,0.0258927,0.0120955,0.00966878,0.00203054,0.00223577,0.00118629,0.00233174,0.00123381,0.00102198,0.000248646,0.000105414,7.81942e-05,4.61324e-05,5.4628e-05,6.40541e-07,3.98852e-08,0,0
path_299,0.428711,0.374807,0.371462,0.382106,0.474941,0.505245,0.488528,0.467712,0.410076,0.435688,0.420557,0.391116,0.350796,0.375018,0.378534,0.340768,0.34802,0.319481,0.322332,0.337377,0.298532,0.296511,0.316685,0.347044,0.367586,0.384348,0.28042,0.267683,0.329018,0.341151,0.409224,0.420674,0.423472,0.503475,0.428754,0.370472,0.345912,0.345428,0.319266,0.31407,0.365548,0.349213,0.332116,0.305448,0.243318,0.251618,0.224504,0.204402,0.141408,0.152236,0.19672,0.178932,0.213443,0.245744,0.325996,0.359075,0.360925,0.290117,0.22615,0.279285,0.320612,0.368261,0.311548,0.264295,0.290762,0.247506,0.193743,0.171633,0.146781,0.123792,0.071106,0.0851332,0.0905847,0.141013,0.112414,0.231949,0.228081,0.245862,0.193778,0.151058,0.140314,0.175173,0.224088,0.240313,0.213811,0.187008,0.196815,0.187232,0.126089,0.0644292,0.0488851,0.0415261,0.0538186,0.0111026,0.00571898,0.00029104,0.000111424,7.98285e-05,2.94365e-06,1.08629e-10,0
path_300,0.428711,0.457082,0.527272,0.571893,0.590751,0.623348,0.674791,0.655093,0.650128,0.657076,0.606325,0.566871,0.615767,0.687191,0.645692,0.574696,0.563785,0.582847,0.519408,0.540294,0.518989,0.528191,0.517985,0.509233,0.589024,0.594308,0.646588,0.728739,0.683176,0.677511,0.763212,0.80786,0.814279,0.84553,0.841664,0.891638,0.873294,0.893368,0.903148,0.921325,0.945177,0.966833,0.967419,0.966917,0.97524,0.976077,0.963373,0.964872,0.960195,0.965822,0.959839,0.975536,0.972796,0.969588,0.976388,0.981273,0.982327,0.986054,0.976794,0.987907,0.97781,0.986191,0.984981,0.989039,0.983459,0.982577,0.973708,0.980931,0.988549,0.987661,0.991465,0.994907,0.992148,0.990323,0.986134,0.990828,0.9965,0.997027,0.994133,0.993715,0.994134,0.998035,0.99801,0.998415,0.999798,0.999516,0.999727,0.999666,0.999972,0.999996,0.999997,1,1,1,1,1,1,1,1,1,1
path_301,0.428711,0.436647,0.358316,0.376177,0.296775,0.251864,0.257635,0.240623,0.245293,0.16721,0.161392,0.140376,0.111679,0.099943,0.0788512,0.0823656,0.0705293,0.103305,0.0578295,0.0528378,0.0447761,0.0650382,0.0725421,0.0824214,0.0712373,0.0855303,0.072556,0.0556107,0.0639289,0.044219,0.0497131,0.0342412,0.0270447,0.0344159,0.0333123,0.0359625,0.0244195,0.0171721,0.0152009,0.0174521,0.0145339,0.0153064,0.0197808,0.0190222,0.0179122,0.017602,0.0130021,0.0117711,0.00636446,0.00496527,0.00902025,0.0108903,0.0154889,0.00417367,0.00703493,0.0082824,0.00824453,0.0124244,0.0158397,0.0162231,0.0198582,0.00844786,0.00498129,0.00333415,0.00572585,0.007914,0.00604297,0.00297689,0.00257221,0.00181555,0.000537855,0.000737444,0.000642392,0.000526002,0.000382957,0.000630041,0.000183607,0.000376268,0.00251693,0.00257554,0.00469236,0.00208589,0.000707108,0.00106922,0.00133983,0.00141516,0.000413391,0.000426586,0.000289847,0.000257213,0.000206032,0.000909773,3.19125e-05,9.21289e-06,2.53869e-05,1.3902e-05,6.46833e-08,1.42359e-07,1.17906e-13,0,0
path_302,0.428711,0.409583,0.43184,0.399738,0.387898,0.399119,0.423324,0.357988,0.398511,0.376847,0.328261,0.274527,0.313827,0.368268,0.333259,0.375541,0.396568,0.471834,0.467285,0.457244,0.393101,0.379841,0.366023,0.388814,0.333864,0.278616,0.231392,0.204076,0.127255,0.132587,0.134435,0.115984,0.108924,0.0926023,0.0828925,0.0605811,0.0957243,0.0937892,0.076657,0.0756752,0.0559955,0.0561756,0.0345653,0.0265997,0.0221629,0.0177199,0.0152487,0.0187736,0.0155136,0.00526879,0.00990528,0.00557357,0.00467345,0.00509798,0.00404298,0.00319504,0.0082134,0.00511863,0.0049488,0.00280006,0.0015439,0.00105624,0.000614792,0.000428581,0.000832893,0.00084336,0.000992035,0.000258566,0.000391499,0.000372065,0.0003793,0.000625967,0.000475931,0.00069307,0.000512054,0.000481535,0.000424648,0.00027892,0.000266781,0.000463193,0.00115964,0.00100806,0.000715016,0.00101239,0.00109394,0.0016838,0.00457742,0.00167459,0.000947052,0.000789053,0.00133614,0.00196342,0.000325595,0.000133535,0.00044717,0.000483325,0.00180385,0.000898644,1.66961e-06,2.34854e-10,0
path_303,0.428711,0.435614,0.394621,0.370976,0.396389,0.359608,0.425462,0.423545,0.338066,0.336097,0.388786,0.322853,0.29928,0.256923,0.23601,0.245499,0.252334,0.239496,0.206687,0.191799,0.237,0.241812,0.224514,0.256339,0.20563,0.168062,0.154493,0.139541,0.152076,0.152169,0.127102,0.115282,0.139808,0.0861828,0.0674829,0.0585393,0.0390617,0.0311097,0.0203368,0.028259,0.0469623,0.0472301,0.0363086,0.0542316,0.0387862,0.0504539,0.0497711,0.0744013,0.0584556,0.0335033,0.0278555,0.0210735,0.0187899,0.0141478,0.0192286,0.014053,0.0161438,0.0151262,0.010056,0.00469571,0.00543243,0.00753304,0.0103274,0.00870353,0.00688923,0.0140935,0.00365454,0.00561326,0.00422838,0.0037206,0.00230779,0.00149899,0.00173196,0.00133765,0.000377726,0.000153329,3.5262e-05,2.61258e-05,9.66957e-06,1.73465e-06,4.76301e-07,5.28163e-07,3.3072e-07,1.57729e-07,9.54226e-09,3.72539e-09,3.6361e-09,1.43512e-09,3.21783e-11,5.98721e-12,5.62439e-13,1.11022e-16,0,0,0,0,0,0,0,0,0
path_304,0.428711,0.402678,0.447316,0.48309,0.478274,0.423595,0.386223,0.403011,0.363564,0.410524,0.502824,0.56836,0.60091,0.575349,0.587607,0.576419,0.573877,0.564961,0.522826,0.508297,0.438634,0.430213,0.425049,0.433147,0.509009,0.445622,0.526505,0.536245,0.576863,0.514715,0.509765,0.616925,0.633001,0.63143,0.652233,0.679545,0.687072,0.671391,0.740434,0.741981,0.750995,0.760454,0.743086,0.71603,0.782174,0.79947,0.814991,0.832175,0.833841,0.802248,0.819014,0.82055,0.820443,0.824875,0.78473,0.863748,0.86526,0.897649,0.875895,0.908024,0.922002,0.871582,0.845508,0.876218,0.875526,0.873458,0.864979,0.839258,0.912208,0.884627,0.917072,0.918457,0.948996,0.938206,0.951875,0.958031,0.962576,0.956832,0.926524,0.906274,0.920513,0.919345,0.930346,0.930334,0.952562,0.88768,0.970683,0.984143,0.977481,0.986871,0.991503,0.992904,0.928443,0.963442,0.973487,0.983054,0.99454,0.986337,0.995662,0.999828,1
path_305,0.428711,0.427499,0.409759,0.353034,0.338451,0.409933,0.435631,0.447023,0.457831,0.536701,0.598629,0.568963,0.561616,0.568251,0.586698,0.586993,0.627638,0.587535,0.590985,0.563538,0.608023,0.490626,0.43654,0.404113,0.398628,0.375989,0.364549,0.327771,0.310926,0.270816,0.24037,0.197912,0.189371,0.187024,0.229087,0.235348,0.178796,0.212822,0.179252,0.227105,0.201888,0.35601,0.404323,0.438767,0.442912,0.446472,0.446197,0.487392,0.554833,0.626645,0.622463,0.704111,0.75336,0.738765,0.795347,0.779209,0.760373,0.820994,0.852958,0.79886,0.844694,0.871789,0.849062,0.863355,0.905582,0.844145,0.90095,0.939614,0.937862,0.921543,0.933099,0.939289,0.957636,0.926667,0.917244,0.883991,0.913115,0.845181,0.932373,0.954579,0.959339,0.94777,0.923117,0.891592,0.931023,0.938736,0.982548,0.995813,0.995612,0.999435,0.998957,0.999874,0.999794,0.999906,0.999999,1,1,1,1,1,1
