path,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
path_573,100,103.146,101.792,102.262,102.149,100.114,99.6362,102.656,101.538,98.7492,98.6963,98.5862,99.5915,99.236,99.1651,98.1726,96.4639,97.7838,101.104,100.817,101.895,104.555,104.716,105.167,105.36,103.419,104.295,102.373,102.183,99.9061,95.7943,97.7455,97.6896,98.396,98.9256,101.767,103.362,102.209,103.381,105.621,105.552,104.349,105.484,107.695,108.203,109.423,111.137,109.495,107.809,110.919,111.116,111.152,112.154,113.513,112.422,111.861,113.894,113.02,112.661,109.96,108.15,106.024,107.286,103.674,105.126,104.461,105.543,105.139,105.677,103.898,103.192,105.619,105.564,103.704,104.871,104.239,103.76,101.373,102.207,106.612,108.314,107.949,108.218,106.485,108.216,106.706,108.723,105.64,110.068,110.762,109.615,108.806,110.011,108.259,110.366,108.196,106.417,106.199,106.55,106.833,104.893
path_574,100,100.434,98.6902,97.0923,98.4797,100.809,100.211,99.4041,98.7111,100.291,103.922,104.928,104.308,103.251,99.5684,98.7998,98.346,99.2112,98.0522,97.8428,97.3895,96.6717,96.1221,97.0975,98.0429,98.0503,99.1951,98.7083,98.7118,97.5484,98.8021,98.6695,98.8397,98.4468,96.9241,98.3473,97.9359,99.0342,99.4314,98.0744,95.8224,94.5961,96.3774,95.502,95.7212,95.2405,96.397,95.2396,95.0667,96.3094,95.6997,94.1857,94.1027,93.0499,94.11,93.6311,93.9801,96.0855,97.6948,93.569,93.674,92.9833,92.5912,93.7892,93.6292,93.4718,92.7133,93.3991,93.8569,92.6704,93.1627,93.4638,94.9596,93.4529,90.8612,91.3924,91.2127,93.5931,94.7555,94.839,94.7072,95.0011,93.2577,94.5322,95.0502,95.4666,96.7543,97.0542,97.5937,98.1227,97.9542,96.142,95.4686,95.7261,94.6016,96.0096,96.734,97.3124,100.742,100.015,98.5176
path_575,100,101.457,103.339,101.688,102.194,102.159,103.306,106.631,107.056,104.201,103.711,101.953,103.205,104.396,101.861,100.871,100.984,102.58,103.14,104.182,106.793,104.295,102.888,101.98,103.214,103.715,102.141,102.071,101.566,103.75,103.476,102.286,103.737,104.367,104.248,106.025,104.84,105.986,104.029,104.787,106.167,104.039,106.763,104.163,103.699,103.191,103.719,105.33,109.284,111.328,112.406,113.245,112.081,110.809,107.445,110.161,111.462,111.03,114.322,113.975,115.14,119.355,118.258,117.721,116.17,112.801,114.826,113.796,112.111,113.32,112.745,112.179,112.237,111.664,110.429,112.326,111.279,113.119,113.793,116.739,113.331,112.734,113.088,112.118,110.295,110.152,112.269,110.438,110.52,106.865,108.071,106.952,107.05,107.294,109.061,108.222,109.12,109.432,109.943,110.325,110.575
path_576,100,100.406,100.189,99.0509,98.3348,99.6723,98.9492,100.681,99.9935,100.587,101.279,102.558,101.161,96.9059,96.3913,97.5838,98.7326,99.6832,98.9746,98.8331,96.6516,95.4226,98.2763,98.2045,95.7742,93.3477,95.3875,96.7101,96.4648,96.696,97.9375,98.5447,98.0003,97.1544,98.9554,100.129,101.502,99.6479,99.4402,101.967,100.753,101.346,103.744,103.881,107.838,105.541,103.605,104.302,102.359,101.445,100.714,103.549,103.542,104.09,107.125,108.535,110.075,108.273,109.029,108.19,109.207,110.1,109.028,109.689,112.62,112.212,111.776,111.431,112.641,111.653,111.338,113.208,112.268,111.391,111.664,112.58,112.748,113.494,111.908,114.937,116.032,113.59,114.343,114.856,116.024,118.195,118.467,119.803,120.666,121.55,120.293,119.49,118.695,116.268,115.601,115.397,114.886,117.64,116.457,115.839,115.927
path_577,100,102.056,101.045,101.206,100.292,98.527,99.6351,99.9852,99.5402,100.175,100.042,101.264,101.387,102.131,100.492,100.616,100.599,98.8953,99.4399,100.983,100.557,100.824,99.5467,99.9229,100.18,102.508,98.7606,100.879,99.4699,100.116,98.6926,97.4882,96.8616,96.5117,100.472,102.692,100.502,102.918,104.243,102.834,100.774,100.227,100.806,101.889,100.994,99.18,97.3653,95.9393,96.3759,96.6928,96.0233,94.7877,93.826,93.5306,95.374,94.5413,95.4877,95.7959,95.5734,95.9224,95.9421,97.3499,100.568,102.287,103.172,105.795,105.126,105.982,103.627,101.428,103.56,102.746,102.895,103.241,101.185,102.922,102.401,100.762,100.681,99.9525,99.7273,100.297,102.56,105.664,105.682,105.015,105.513,106.386,105.881,110.955,109.716,109.998,110.508,106.768,103.87,103.038,102.07,101.827,100.743,101.692,98.7036
path_578,100,100.703,100.635,99.4503,99.8724,101.96,102.552,104.135,102.994,103.196,105.246,104.827,104.593,108.382,108.574,109.472,108.422,110.177,110.789,111.379,111.321,110.371,109.074,106.409,106.312,107.063,106.459,105.612,107.561,107.615,107.497,106.908,106.033,109.654,110.939,112.741,113.211,113.826,111.532,113.41,116.081,117.841,117.506,115.092,115.664,116.929,115.504,112.913,112.538,111.518,111.898,111.715,107.242,107.128,104.299,108.092,107.919,108.446,109.428,108.752,110.888,109.666,108.988,109.311,111.253,112.6,111.486,110.062,108.082,108.259,107.771,107.425,107.975,109.25,109.656,109.73,112.347,112.569,115.495,114.617,114.161,113.374,111.19,109.912,111.171,110.341,109.065,108.012,109.033,106.176,103.069,103.161,101.8,101.617,101.215,103.917,106.091,104.054,102.377,102.496,104.144
path_579,100,98.514,98.5596,94.9528,93.0866,94.3378,94.4813,94.8602,95.6582,93.6801,92.2929,90.638,91.5654,90.5047,89.3747,89.4396,89.4269,89.4833,90.6012,92.1968,92.0615,92.1022,91.2329,91.4523,90.0392,89.1935,90.3017,90.3515,92.6586,90.5255,91.3019,92.8344,94.8409,92.8829,90.1517,91.4634,92.5841,93.626,91.0228,90.8904,89.9825,88.9486,88.6653,87.4358,87.118,85.5924,84.8082,84.1607,85.7726,86.5231,87.8063,87.2126,88.6768,88.8205,88.5527,88.6606,87.0422,88.6299,88.2278,90.6915,92.6827,93.6713,91.1631,90.2292,89.78,88.4196,90.493,89.2143,89.5035,87.492,84.3364,83.7856,80.9121,82.3515,80.7637,79.6485,80.3579,79.6656,78.4364,79.9112,79.4632,79.5881,78.9604,79.6519,78.9931,80.4367,81.3306,78.4076,79.5238,79.7824,77.9678,77.6408,77.9264,79.7328,80.9103,79.0271,78.213,77.5037,78.026,78.3732,75.8836
path_580,100,98.9415,99.6168,100.104,99.8692,100.815,103.094,105.45,103.087,103.759,106.486,104.555,106.366,107.761,107.834,106.635,107.064,107.543,105.924,104.106,105.317,109.149,108.27,107.872,108.937,110.174,111.836,112.271,112.672,114.305,113.172,114.689,113.315,112.357,113.985,115.241,112.336,113.09,114.447,114.977,112.468,115.319,118.457,119.523,121.831,120.926,121.871,122.245,125.387,124.85,127.086,126.887,128.088,126.638,123.77,126.68,125.929,124.068,122.011,124.297,122.942,122.735,122.477,125.62,127.186,130.232,134.189,133.432,133.073,129.634,129.34,130.578,127.832,125.827,122.946,120.996,121.358,120.368,119.358,119.262,114.972,114.583,113.949,112.482,110.148,108.345,107.634,111.763,110.896,110.158,110.727,112.804,112.637,113.095,112.034,111.962,114.266,116.915,116.525,117.478,119.33
path_581,100,98.2609,98.1157,99.7867,102.923,104.822,104.701,103.746,105.355,106.618,106.179,107.304,105.894,104.697,104.346,103.999,102.544,101.641,102.121,102.414,101.869,102.385,106.99,106.997,107.678,104.511,107.925,106.575,104.835,104.125,105.541,101.517,102.772,100.873,101.379,99.7385,101.087,99.0027,97.8355,97.7856,96.1534,95.0979,94.5764,93.5256,91.3151,91.5232,93.0182,95.001,95.5577,97.3892,98.74,97.8675,98.1484,98.3193,98.4721,97.9648,95.0285,92.2037,93.7267,92.2585,89.8436,89.5775,88.7387,89.7128,92.271,92.0215,92.3837,93.6553,93.531,92.4945,94.1964,94.4368,95.0437,97.1648,98.7787,98.5389,99.0856,97.4109,95.1121,96.8548,97.1798,94.0046,96.4614,96.8084,96.167,95.5896,96.8714,97.121,96.6871,96.1218,93.4046,93.9261,93.3098,92.4091,93.0342,93.1369,93.1234,94.5856,94.1836,97.3057,97.0463
path_582,100,101.157,99.9345,98.2569,99.9065,102.038,102.831,99.3491,100.26,100.997,102.289,101.88,102.687,105.3,103.766,105.77,107.804,108.228,107.857,108.265,109.32,110.697,110.92,113.512,112.29,110.975,111.073,108.278,106.88,105.667,106.555,106.959,107.146,106.738,102.483,103.559,106.8,106.209,106.685,106.857,102.341,100.836,101.179,100.369,99.0368,96.6017,96.9321,98.0029,95.174,97.0199,96.2458,95.9935,94.4738,96.2339,97.9004,96.1846,96.2867,96.1508,93.5016,92.3943,93.6763,91.3834,92.4385,93.6276,93.6749,94.0634,95.4578,94.482,93.8555,93.1304,90.8182,90.5487,92.6126,93.0004,93.1125,94.3463,93.8347,93.5882,93.8295,94.921,93.8766,93.9061,94.1899,94.854,94.7953,93.322,91.9382,93.0587,93.5683,94.5049,92.3573,89.4742,91.2537,91.3049,90.398,90.0069,93.4024,93.8451,93.292,93.298,92.0923
path_583,100,102.048,101.822,105.584,105.558,105.307,103.215,103.351,103.426,103.931,101.775,100.158,97.6455,98.5561,97.4808,97.9106,98.9409,100.419,99.7273,98.2323,97.6537,94.3019,95.4846,94.6057,94.6346,94.8488,95.729,93.8588,93.7262,94.1948,94.301,94.237,93.7,92.8685,93.9159,95.0926,93.0262,94.0439,94.7528,94.7641,93.9006,94.8534,95.2574,94.4314,95.0218,93.2958,93.3815,95.9261,96.1652,95.8399,93.2564,93.4806,93.1573,91.4655,90.9929,91.9038,92.3749,92.9735,94.8555,93.6101,95.0073,92.2853,91.3933,91.1627,92.3636,93.5033,93.9417,93.194,94.5955,93.9802,93.0173,93.2327,91.7466,89.2191,90.6359,88.8062,88.2791,87.6583,86.5453,88.7823,90.4968,90.6434,91.6726,92.7303,92.9175,93.8085,94.9569,94.0302,95.4859,96.5669,96.3174,99.6679,98.9669,98.3715,99.3899,100.583,103.222,103.556,102.415,103.092,101.849
path_584,100,100.214,98.6208,99.3125,99.2223,100.137,101.07,99.54,99.8159,99.3565,99.6706,100.745,103.222,103.608,100.93,99.5529,103.322,102.67,103.572,102.54,105.097,106.106,105.924,105.672,103.565,100.055,100.88,99.1739,100.472,102.44,100.622,97.971,97.0954,98.6292,98.9725,99.4398,98.1956,96.6497,96.6674,97.5988,96.3219,96.4703,97.7081,100.625,96.2624,97.3782,99.9332,98.0654,96.5326,95.6398,95.5702,97.0426,98.7601,100.55,98.3148,97.3164,96.9846,95.2418,95.1624,94.9261,96.728,98.326,99.9724,100.15,99.3188,101.31,100.179,101.2,100.445,102.982,104.564,104.13,105.852,107.584,109.996,111.854,109.476,109.269,110.024,109.985,109.802,110.506,109.91,108.17,109.962,110.05,106.979,108.145,109.83,109.436,108.671,110.955,107.811,108.045,107.319,105.949,105.494,104.749,103.826,104.959,103.94
path_585,100,99.6372,100.769,103.078,103.283,105.731,103.228,104.481,107.072,107.799,108.529,109.509,107.102,105.103,106.887,109.298,107.658,109.169,108.789,109.908,108.296,104.953,106.002,105.144,106.39,106.002,106.552,108.391,110.026,112.187,114.649,114.428,116.299,115.472,115.189,112.501,111.242,111.207,112.238,113.445,113.771,113.15,113.233,112.228,111.91,109.657,111.376,111.573,112.333,112.026,109.747,109.437,110.503,110.602,109.328,108.409,106.078,106.486,104.666,105.365,107.111,108.846,111.714,111.386,109.921,108.719,109.391,110.084,110.886,110.751,111.253,111.953,110.282,109.055,109.192,108.609,108.715,109.558,110.396,110.323,109.454,111.889,111.091,111.596,111.048,106.893,109.876,110.745,111.842,109.539,108.534,108.099,107.38,105.173,105.715,104.967,103.446,102.865,106.083,107.376,106.084
path_586,100,98.6934,96.2917,96.1657,93.3216,95.2309,94.4068,94.3235,94.619,94.2521,92.8369,91.5081,92.8029,91.2136,92.4294,93.4572,93.1543,91.9372,92.8075,92.7022,91.8888,94.307,96.8533,98.1663,99.8903,101.767,99.7032,98.2431,96.6575,96.679,97.1839,95.3545,95.3352,93.4988,92.9699,90.272,91.8535,91.3188,92.1447,92.9376,91.0431,90.6571,91.6735,90.7075,92.6739,94.3546,96.2169,99.7072,97.1324,97.8804,98.2013,100.981,99.0045,98.1321,98.0325,97.6687,97.9695,96.4117,97.2031,99.2965,101.168,102.12,102.695,100.965,99.1397,97.7155,97.6489,98.3747,94.0618,94.8248,97.2017,98.9345,98.9175,97.722,98.2844,96.7342,95.3087,96.4246,95.8519,97.9484,98.5402,97.435,97.1838,96.4368,97.982,98.8678,99.4299,98.7307,101.981,101.73,103.564,103.022,104.987,109.15,110.214,111.862,109.7,108.98,111.066,109.108,111.73
path_587,100,100.576,101.88,101.694,103.104,104.811,106.408,105.746,102.806,102.435,102.553,99.6687,100.488,100.849,100.418,98.7941,99.1182,97.7792,100.87,100.133,100.451,102.683,104.133,105.002,105.587,104.528,103.755,102.504,98.973,99.5688,98.2715,97.2194,95.3835,93.9316,95.4315,98.05,96.4149,96.2219,99.0703,100.024,101.295,100.642,101.655,102.029,102.432,102.647,103.407,102.62,103.115,104.555,103.553,102.63,102.509,105.989,109.879,109.483,107.51,106.146,108.534,108.814,107.494,105.886,106.971,109.545,110.993,110.151,108.782,107.822,108.931,108.662,105.113,103.528,103.071,102.763,104.267,101.047,102.751,103.962,100.304,98.4742,96.2141,98.9249,97.3334,94.6542,95.6555,95.5186,94.997,94.4933,92.637,94.7999,93.4639,91.1968,90.9718,91.5711,91.7976,92.5278,91.4888,90.7146,90.7852,90.6423,90.2454
path_588,100,99.7513,95.2615,94.7526,96.1098,94.2182,95.6568,93.5464,91.2821,91.8541,92.1205,92.3407,90.5557,90.0847,89.6896,89.9086,89.179,86.5374,83.6677,84.5652,84.2941,85.3831,85.7068,82.6852,83.4149,85.9811,84.7255,86.5353,85.9139,84.3925,81.4252,82.2458,82.0235,81.9717,80.2133,81.1581,81.0691,79.7604,79.5997,81.3944,81.4062,81.3461,80.3159,82.0019,80.8255,82.0905,81.2536,78.8422,79.4464,78.6582,79.3679,78.18,78.1033,78.5585,82.0254,81.5654,82.7778,80.4018,80.2323,78.6429,79.0265,78.167,77.4418,76.8897,74.9464,73.3801,74.2933,74.2836,74.7574,72.4414,72.3272,74.2602,73.4821,73.999,73.1799,71.6999,71.0909,72.5469,71.8144,70.3106,71.5583,70.2079,69.5166,70.1393,69.5788,70.9316,71.1535,71.4259,74.1022,76.44,77.5049,79.1462,77.9969,78.7558,78.0872,79.8899,78.9313,78.8154,79.3409,82.7618,82.736
path_589,100,97.5331,97.459,98.9863,98.2328,99.2872,102.149,101.055,98.6912,99.134,98.4947,99.9323,99.9794,99.8787,98.789,99.2159,98.2449,98.8365,97.6603,98.474,99.5013,101.571,100.882,102.477,102.798,105.469,108.801,110.835,110.246,113.687,117.879,117.097,115.022,117.067,118.836,119.34,120.504,120.034,122.963,123.317,124.225,125.244,123.361,125.842,124.41,122.633,121.046,123.436,123.099,123.076,122.566,121.937,123.015,122.91,118.032,117.291,116.939,116.812,116.697,116.359,115.441,117.74,118.766,120.82,119.788,117.288,118.105,118.689,119.626,118.519,119.632,116.399,114.119,115.677,116.179,117.325,118.349,119.197,122.055,125.559,125.235,123.927,123.061,119.77,122.086,120.887,119.156,119.388,117.371,116.873,120.385,117.754,115,114.961,115.807,116.351,117.955,116.119,114.953,115.061,113.535
path_590,100,97.8959,95.5121,94.8917,94.6874,94.3677,95.0408,95.6241,94.995,95.2463,95.3917,94.8504,90.9118,91.5565,91.2734,89.9257,91.943,93.5619,92.4927,92.8895,92.6724,91.8977,90.368,92.8747,92.55,91.8512,92.9775,92.9979,92.7503,92.7072,92.1523,93.6518,96.4161,98.2783,98.084,99.42,97.8019,94.9764,93.111,93.2225,93.3334,94.3942,95.4306,95.4002,97.5617,99.296,99.2969,99.1065,97.3528,95.8675,94.8376,93.5971,94.2775,94.3045,93.5552,95.3583,95.8594,97.0571,98.4089,101.318,99.9703,98.8147,98.3332,95.2186,94.1534,91.6407,92.2835,94.7863,92.7455,91.0695,93.1499,94.3662,92.9445,92.2492,89.989,88.0543,87.6658,85.1693,83.7618,82.9716,83.5236,84.5803,81.8993,82.3266,83.3409,84.566,86.3573,85.3784,85.9813,85.6929,86.952,87.2622,86.0111,86.3534,86.4403,85.2415,85.4685,86.5061,85.2923,83.2831,83.2222
path_591,100,97.6618,96.2823,96.841,97.3806,95.895,93.9887,93.139,93.542,94.5905,92.7693,89.6549,89.3959,92.4383,92.1451,92.2582,92.7638,91.9655,92.3634,90.0333,89.0257,90.7192,89.1251,90.4319,90.0461,89.8481,86.9172,86.7681,89.5219,88.3235,88.8994,88.5095,87.9564,86.9686,86.4356,83.795,84.1893,83.703,86.1496,85.474,84.0084,82.7923,81.4482,82.5385,82.2492,82.8391,84.3904,84.2884,83.1632,83.3147,82.0194,83.3535,83.9723,83.4968,83.7877,83.2221,83.5579,84.5768,84.1919,83.955,84.5265,83.7684,83.5028,84.8864,86.6122,86.4186,87.9503,88.4379,88.8839,87.4923,88.1204,84.9838,87.472,85.3538,83.8625,84.1601,83.953,81.6875,81.7011,81.3099,82.1442,85.0703,85.1611,85.2409,84.914,86.4963,85.4282,85.9178,87.423,87.3004,86.919,87.7684,90.5553,91.0345,89.4397,89.6282,89.6054,89.9828,89.7817,89.3679,89.346
path_592,100,100.167,100.67,100.425,102.858,104.024,102.045,99.4164,100.851,100.47,100.744,101.51,102.335,103.667,104.401,106.85,107.76,107.673,107.535,106.737,105.98,107.587,107.482,107.834,107.64,109.269,111.582,109.23,107.79,109.359,105.873,104.941,100.202,100.573,99.6684,97.0816,96.5337,97.4052,98.0895,96.3838,96.1334,95.9288,96.5085,96.6211,96.5267,93.5598,91.2933,92.9225,92.2349,93.897,92.3828,95.7521,96.6572,95.8552,96.2526,97.0634,95.2701,94.3251,93.7918,92.8616,92.1463,91.2542,90.1858,89.4372,92.2031,91.8029,92.1683,92.9465,91.2918,90.8563,91.4803,91.191,92.1234,93.3281,93.4516,95.6764,95.1404,96.2966,95.1941,95.4203,95.5849,96.5041,97.7199,96.9283,95.3572,95.2066,94.7121,92.5976,93.5908,94.0525,94.8663,93.1894,94.6307,95.0479,95.1513,94.4587,92.197,91.3272,89.9426,91.2604,92.7369
path_593,100,102.321,102.058,100.418,100.075,100.74,101.696,101.349,101.141,101.947,101.838,102.878,103.711,103.442,103.06,101.775,101.783,103.647,101.982,100.653,100.636,99.835,98.932,101.009,101.815,98.8856,98.2781,96.1131,96.6025,98.8761,98.248,97.2804,95.237,93.2432,91.6939,91.3286,90.5251,89.823,91.4211,93.8281,94.5566,93.7085,96.5655,97.4074,99.7696,98.1361,100.017,100.649,100.096,99.089,96.8785,96.3125,94.5328,98.636,98.2921,96.1629,96.5593,92.91,93.1439,94.3681,95.5007,96.1373,94.0681,92.9566,92.5763,91.8985,93.9741,93.4886,93.9408,93.5749,95.5634,95.5602,94.6166,97.4281,95.5388,95.2379,97.4126,96.7114,95.5862,94.7196,93.1137,91.4325,90.659,90.5132,92.0574,91.6256,92.3387,91.6291,90.1164,91.4422,90.5834,88.8499,90.6484,90.6087,90.4196,89.9,89.1578,87.513,87.5299,88.0037,88.2211
path_594,100,102.156,100.274,102.372,102.201,102.187,102.461,102.924,104.484,104.637,102.69,101.67,102.38,102.016,104.019,103.89,104.172,105.494,107.012,105.673,105.479,104.881,102.954,102.684,102.81,101.588,101.177,101.012,98.7348,98.7575,97.1747,98.9683,99.3797,97.3419,96.5669,96.7121,96.2139,97.7937,99.5662,99.0547,98.7152,98.0185,96.1426,97.9647,98.6048,97.6032,98.5136,98.8223,96.6954,97.441,96.8251,99.252,97.9829,100.312,99.6024,100.41,101.44,99.4274,97.8232,95.9702,95.6788,96.9971,98.4125,97.4816,98.0341,97.896,99.2532,98.8593,97.6801,98.293,98.1729,95.6397,97.3461,97.6296,100.278,100.997,101.488,102.565,102.908,105.888,110.975,113.937,113.736,111.694,112.941,112.853,110.761,110.872,112.829,114.444,116.441,116.043,116.889,116.22,115.383,115.565,116.922,115.746,115.83,117.311,119.374
path_595,100,100.227,104.51,103.949,106.732,105.452,103.155,101.195,102.472,103.02,102.741,101.24,102.549,102.183,103.444,104.505,106.01,104.297,103.603,102.056,103.59,103.21,103.316,102.279,100.847,100.429,100.092,99.5193,99.6082,101.619,103.324,102.312,101.073,100.277,100.525,100.241,99.7791,99.1838,97.7484,97.7881,96.0461,95.128,98.7511,95.9743,94.4172,93.8677,93.3826,95.8102,95.1071,96.8944,97.0557,95.3577,96.7716,96.6786,98.1484,97.1014,95.1208,94.8395,96.5276,97.8674,97.2264,97.8487,99.8451,101.586,101.09,101.284,98.4724,100.312,101.938,103.898,106.719,105.319,105.862,105.524,105.174,100.677,99.4385,98.0009,98.0521,96.1654,96.4678,95.7014,93.6918,93.9498,95.2868,93.8155,94.6823,93.4223,93.5721,95.3159,97.0397,99.3784,98.5722,101.007,100.76,98.9938,97.2494,96.0622,96.8819,95.3918,95.9932
path_596,100,101.479,99.5939,99.3949,102.569,102.299,103.31,98.4551,99.3948,102.445,101.545,101.464,102.104,103.539,104.481,104.059,100.73,104.075,102.118,101.846,99.546,100.501,101.464,99.9238,98.3174,97.5703,96.4414,97.4197,96.792,97.2388,96.3651,97.0349,96.0534,95.5962,96.0564,95.2803,94.0723,94.1786,93.0595,93.7665,94.9197,93.4277,94.6142,93.6644,93.6254,94.522,94.6052,92.374,91.7357,88.9497,87.5977,87.0359,87.0805,85.1695,84.4216,84.2585,83.5254,84.6881,84.3935,84.3461,83.2551,84.5397,85.9772,85.7021,86.918,86.5931,86.4592,85.1959,86.059,84.8313,85.6843,86.5333,87.3524,88.1519,89.3267,92.312,92.9267,94.89,93.0068,92.513,95.0754,97.582,99.0128,98.8597,98.7921,102.348,101.095,99.6762,101.602,101.277,102.498,107.091,104.69,104.091,102.748,102.021,101.735,103.401,103.313,104.324,103.936
path_597,100,98.1972,98.4468,98.3009,99.0752,97.3266,94.6848,98.3336,99.5353,95.0289,95.2758,93.0539,93.683,96.4338,95.8153,96.5262,95.484,95.8795,95.8445,96.2411,93.8464,92.027,93.7905,92.4959,94.3073,93.21,94.5902,95.54,94.0032,91.9215,92.5336,90.7525,92.1573,92.4586,91.8468,93.063,91.9952,91.9874,92.8254,94.6016,91.3811,90.7141,90.8451,92.2716,92.44,92.8005,93.2935,90.9402,88.7508,89.5756,89.2732,91.3818,92.9813,92.6614,95.8555,96.1716,96.8272,98.5478,97.7441,97.5325,98.8559,97.1112,95.7999,96.2924,95.3063,95.6095,94.7384,94.4301,93.9532,93.7273,94.2746,93.5767,92.0211,92.4331,93.4484,93.1903,93.2944,91.2744,90.0923,89.8297,90.2554,91.5209,91.8733,87.6601,86.2795,88.0573,88.813,88.6972,88.4913,89.2497,88.7049,90.4445,88.7504,88.4247,88.6095,89.8735,89.0577,91.0754,90.78,92.625,93.8154
path_598,100,100.793,100.487,100.067,100.392,103.843,102.223,103.303,102.478,101.39,103.116,103.782,101.701,100.52,99.8532,100.397,99.5986,99.3233,97.1054,99.1902,97.4246,99.198,98.9931,99.1411,100.649,101.559,102.614,102.482,104.086,102.471,102.886,103.891,102.572,101.159,101.943,99.9987,100.083,100.437,98.2612,98.6552,97.6738,96.6405,96.0055,97.0781,98.9386,100.979,100.094,98.5488,97.0439,96.2095,94.8227,94.4807,93.2222,92.4593,91.2458,92.4014,92.3027,94.0399,94.5277,94.255,94.1214,95.3397,97.5312,100.73,102.322,99.7734,98.3936,98.5352,99.0484,99.4677,98.1164,98.5581,98.2752,99.47,100.501,96.6898,97.682,96.2181,97.3232,97.8466,97.7765,97.2794,98.7605,98.3118,98.4443,98.21,98.2205,100.36,101.48,103.179,100.898,101.477,103.013,102.627,107.646,111.696,110.669,108.063,105.225,105.66,106.954
path_599,100,101.261,99.3099,96.5051,96.0356,97.4942,98.4781,96.31,94.4469,94.3061,90.7328,89.8942,89.221,88.5379,89.9481,89.7757,87.9637,86.464,86.8274,88.1838,86.5873,85.3151,83.2239,83.0599,81.9627,82.3457,83.0446,85.6364,85.604,83.5757,83.1555,83.057,83.6938,83.2409,83.1139,84.9231,85.3326,88.1164,90.1552,92.1889,93.1956,92.6689,93.5063,92.8587,95.5192,96.3567,95.9318,94.34,94.5244,93.8608,95.6754,95.7624,97.5203,96.8399,96.8533,96.1288,96.9895,98.5107,103.393,101.612,103.339,104.004,105.396,108.791,107.842,106.534,104.609,106.968,106.958,105.186,104.413,103.452,102.519,101.56,101.898,101.653,100.798,102.324,100.296,99.2588,98.9903,99.5798,100.016,99.1476,98.6974,96.1387,96.5269,96.2967,96.5032,97.1212,98.3496,96.4349,97.2737,97.8448,100.421,98.4972,96.3465,95.6033,95.5949,96.4825,98.7216
path_600,100,98.7901,98.5548,97.571,96.3931,94.526,93.5215,95.8935,95.2426,94.4938,94.2387,93.8475,93.5619,94.8526,95.2862,94.5151,93.5152,95.0088,93.4401,93.3344,95.878,96.2161,97.172,96.5103,95.5564,96.6662,96.8874,99.8611,99.0456,98.5958,97.3878,95.3375,95.9936,95.4828,94.422,97.1014,97.479,97.0998,97.2536,97.9884,98.5547,99.4296,99.1063,98.3902,98.7745,99.758,99.3262,97.8504,99.217,100.035,101.224,103.526,102.6,102.09,104.167,103.682,102.866,100.54,100.592,100.785,99.6744,98.4279,100.03,100.135,98.3523,99.0924,97.9726,96.6602,96.4757,98.41,98.4882,98.8081,97.2467,96.7201,95.8273,93.9325,93.2473,94.5606,96.2311,95.5448,93.0084,94.9113,94.5341,95.1599,92.8086,94.1765,92.7589,91.5295,92.0057,91.9858,91.3939,92.8283,90.8456,90.8144,89.5108,88.2934,87.6108,88.5051,87.8577,87.1736,85.923
path_601,100,98.8159,101.303,102.342,102.441,99.5193,99.6704,98.4863,99.0602,98.833,99.4537,102.698,102.213,101.967,101.59,99.6056,100.058,100.083,99.6818,99.0455,99.3772,100.311,98.5249,97.3402,98.7454,98.6302,100.391,100.349,98.9201,99.8514,97.9969,96.4364,96.8914,93.7301,92.0213,91.215,90.6779,89.7298,89.3469,88.3934,89.7986,89.1355,90.8769,90.2796,89.3178,92.3796,91.8761,93.5931,91.1712,90.8971,91.515,93.4432,91.6575,92.1126,90.1963,91.739,90.4396,91.0431,89.9265,88.7295,88.2409,89.5324,87.516,86.6012,87.2772,85.5403,85.0321,85.1223,83.9785,83.9255,82.5137,82.7317,83.5863,83.5578,81.8492,83.6732,85.791,85.1676,84.778,84.2388,85.2687,85.9092,83.9879,83.4334,82.4034,81.6533,81.6763,82.5572,83.4656,85.1191,86.0532,85.0747,84.9816,83.6346,82.4243,81.1198,79.3418,79.1594,79.7966,78.1252,78.9683
path_602,100,104.433,103.643,107.444,109.693,109.574,112.757,112.94,113.385,116.178,115.201,117.409,119.393,118.074,115.918,113.841,114.298,112.027,111.998,114.763,112.588,114.227,118.614,118.418,117.322,118.664,119.59,121.108,121.124,119.499,119.854,122,122.86,121.27,121.971,120.801,121.036,119.198,117.395,117.941,116.528,118.25,120.85,122.464,123.252,125.663,128.173,127.111,126.986,128.179,132.078,129.746,131.752,130.276,133.38,131.522,130.386,130.553,130.447,130.526,130.171,131.472,129.305,127.875,131.751,131.36,129.73,127.412,126.921,129.274,126.405,126.42,122.973,125.353,123.245,121.677,119.19,117.797,115.446,116.394,114.449,119.62,120.463,121.874,118.174,119.486,118.784,120.614,120.162,118.756,122.392,120.234,118.362,117.17,114.527,114.754,113.819,112.819,112.006,111.646,111.93
