DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
03/31/2004,0.4531507170691%,3.78558056745503%,-0.832536265515939%,1.85013464118861%,4.07244137718882%,-3.14832351735246%,-1.42142528573135%,2.43954833737374%,4.86948636711269%,0.819164269524794%,0.939696207179577%,-5.63142109987859%,1.15845188439866%,1.18398423844749%,2.21706918637423%,-1.20736258288645%,1.55475476600271%,-3.58377178209789%,-0.752882456538802%,3.73155502475163%,6.72775516304286%,1.66520278642677%,3.68613320084958%,0.642427825049337%,0.729754208032057%,0.821980879317589%,0.405507537286503%,0.709621894301001%,1.39321589392045%
04/30/2004,3.90381798951799%,-0.286836165985746%,1.27220570908761%,7.35256948066618%,2.43141359699736%,0.346249577282112%,-2.09164290471644%,-0.187014149579815%,18.880146333668%,1.91085712612733%,1.361227980093%,-2.30381392909253%,-1.26005790637613%,-3.45133782013233%,2.12277715502133%,2.6997855553237%,-2.33141789996821%,6.60057496372296%,-3.38373431854204%,1.68865252993775%,2.90566282048297%,0.810368103291029%,4.21676883003735%,1.0737539071822%,1.09330729332827%,1.11344789588915%,2.01221214425946%,1.42915175184257%,-1.41420574201125%
05/31/2004,-0.301837612707054%,-1.01824293762045%,-2.95103228417912%,-1.33566558618859%,-0.733072177607363%,-2.49180714025384%,1.39812044160131%,-0.233234598755376%,-1.36368081818395%,-2.68723474820587%,-0.417990776115464%,-6.26393179223057%,2.61714511453659%,0.372492592082857%,-0.386681207398263%,0.072056248672697%,4.00860082724066%,-0.29277640712397%,-4.59836299282275%,-0.227905274070425%,1.65044114662546%,0.435095158168213%,1.11751060922274%,-1.15023243922855%,-0.385584096904617%,0.411447659845262%,-1.13188102750435%,-1.16031022767258%,3.25622578921308%
06/30/2004,0.190864214799062%,2.17509289084288%,1.46827441081954%,1.34409038419911%,1.17793881609997%,-2.07608826133116%,-2.90753926755589%,0.720645719416669%,1.9891434587348%,2.4792370054186%,-0.882223558852306%,-2.72711476964493%,0.0623582464566938%,-2.00312064372453%,0.980219900174699%,2.35226546544205%,-0.867827030049835%,-2.15970931857976%,4.5408393755385%,3.85131881634663%,-1.16380025728383%,-0.349016665067948%,0.137653859484368%,2.30653415588412%,1.16458750098936%,-0.0452335213059077%,0.138064765849594%,2.25343875637924%,-0.60681442033911%
07/31/2004,2.66588295491684%,-3.52771102565019%,-2.70360116515359%,6.60545927796344%,3.14482335375378%,-0.197707036500126%,1.76519710097157%,-2.50771104835178%,10.6365242711998%,-0.515623012052372%,2.37835270324029%,1.79276523146289%,-0.896458671765165%,7.25010432276819%,8.94625862850324%,-0.251034049300188%,4.69398979783862%,0.925174817408448%,2.43467295239111%,0.766638725123263%,-3.28982888828676%,1.51131540311461%,4.85948920737404%,3.49849027654244%,2.96985173383135%,2.41380084768145%,1.16000972157708%,3.67312120280885%,3.75543901700984%
08/31/2004,0.906414694852147%,4.15814864768017%,1.91119888911849%,0.37990077290634%,-0.372171618745507%,-0.355001467553339%,0.789900822670803%,-0.131565136566255%,-0.766909534807106%,0.652620298547074%,1.72666336288251%,-5.02924576663878%,5.66066301148648%,-4.87873738391179%,-2.08073780061947%,-0.00595556067034056%,0.234034127378041%,-0.347038879548463%,-0.00866711058173575%,0.192908794975573%,2.41919037469757%,2.59430178374544%,1.67437767338368%,0.839011253220869%,0.772492029666836%,0.70262901224102%,0.558046553221894%,0.812508321413985%,1.00600463017274%
09/30/2004,-0.384762629293153%,-1.83779048796523%,-0.0231223559028306%,-2.07469852724063%,0.0666412080666057%,-1.94741442202911%,3.41829604021352%,-2.23427996624775%,-9.971131921046%,0.743776205654458%,0.904340167021725%,-2.28495997270551%,-0.203455700531345%,-1.50531818324899%,1.4093094753397%,3.6594358630498%,2.50583128007008%,0.444107222229526%,3.4943284842828%,-0.181648938694719%,-3.0214815058113%,-0.646910157638133%,-4.06894527596461%,-0.777794630820449%,-0.153563476795984%,0.500561995147324%,0.0448599691630843%,-0.853164477409143%,1.73062222116933%
10/31/2004,0.166215854729084%,-0.223985887677453%,2.03413414817181%,-2.00468061518115%,0.369490335928107%,-0.0580591489893287%,6.87097071515368%,-0.95298651084654%,-3.78435937784808%,-0.907028436780998%,1.20007333667818%,2.66053397889617%,-3.83756643865025%,-3.71179471652885%,-6.24174770707297%,-1.87349725298463%,1.73811616655843%,-0.193520173751405%,-1.82919006913925%,0.312189606100013%,-3.18153069614598%,1.08209403771196%,2.54680961179026%,0.0678106411897195%,0.129483517749585%,0.193539564201079%,0.0739734314449313%,-0.0603766701077541%,0.848461412054997%
11/30/2004,-3.97864050440771%,-3.47887206322595%,4.8799123317597%,-0.15274949733489%,3.15924633958651%,-1.89108658462371%,-0.888920669136595%,2.8075300160676%,2.16595493544795%,0.049624521745822%,0.12750627472468%,0.518402472619869%,3.42842565890551%,5.46040976234132%,-7.92337546022758%,-1.52153931240948%,1.48141347160789%,1.93332042183458%,-2.04129098345828%,-0.999523344777134%,-0.965078242762622%,-1.12795507092079%,-0.388073815743568%,2.00652311569629%,1.24624801999269%,0.473846695927289%,0.312435355184144%,1.86671591155782%,0.890999046780056%
12/31/2004,2.82675865153867%,-6.17535757729462%,-3.40930342994251%,2.06620377241205%,0.891498771443724%,-0.391665550329998%,-1.67114412514927%,-0.708024889597606%,0.647920523032932%,-0.507482039632601%,0.34187173359894%,-7.29112640880166%,2.40953248525735%,3.03096111499761%,2.50459251768832%,-3.08366670519356%,0.725310290555088%,1.12369680786238%,-1.37115199516357%,-2.36898343483181%,-1.48474293032626%,2.47281624692298%,1.92683312994356%,1.06288765610262%,0.706427736123903%,0.352621298181986%,-0.350433679612262%,1.12857471902273%,1.249986280068%
01/31/2005,0.686589423410418%,-0.437910176095428%,0.254592792644978%,-0.185439023223779%,1.04653102890794%,4.32079221410384%,4.27867763530021%,1.76702951069584%,0.976842178518845%,3.6104931492355%,1.23970186042759%,11.0007644885422%,0.16286689617059%,2.8195089361108%,9.45929748992113%,2.92546673819282%,0.170647623515269%,2.19929940110564%,-1.0950984673942%,1.02777363997258%,-4.11975921526909%,0.276974258569341%,1.09894178517347%,0.186653387953094%,0.827940567846706%,1.45985332022035%,2.3230505976085%,0.162551826942004%,0.246436351827798%
02/28/2005,-2.42254877776972%,-7.3436199168557%,0.105964864684554%,-1.45006069303435%,0.623179347411428%,0.989243828302168%,2.88261481854788%,4.27112299593245%,0.764842818451773%,-0.0815330093301512%,-2.08544800166511%,-3.4743510357908%,1.1194459613932%,25.4874320286496%,0.410409364244078%,-0.864777170816246%,2.32337600028348%,0.598041608116632%,4.325011269475%,6.4460564625144%,-1.97951799778617%,0.830515378929322%,2.22419391124246%,0.694707717346685%,0.590750735667857%,0.490097303779752%,0.122302457350326%,0.55625063469458%,1.52650495110647%
03/31/2005,3.49097790868668%,-7.01963322020435%,-0.374992236217195%,2.03235866618755%,1.51297644875263%,-1.99337423080352%,2.81374119851536%,-0.241537623893643%,3.44568928929754%,-2.52178657115356%,1.41619251969381%,-4.52033192215154%,-1.44468428569525%,-2.86058007338576%,-1.48280773156511%,-2.65426652729512%,3.85194733972409%,1.33910793464236%,-0.581638056673117%,-2.38937729274134%,-0.944581339483847%,-3.39489804139127%,-1.32204888022483%,2.09448750449281%,1.44553147185558%,0.829837038513035%,-0.42001774504184%,2.09030192867081%,2.83924574760026%
04/30/2005,1.03381401919033%,-8.77750121100268%,-1.64450988674105%,1.43170522591748%,2.03983153090789%,-3.71256413700584%,-1.57046241742326%,0.30351326138835%,-2.71818879383452%,-2.86905774076567%,-2.37025792314995%,-0.653694981486769%,1.777399417395%,16.4577199249382%,3.04184799725259%,3.09582291609584%,0.861169761072144%,0.469316175983203%,3.12595311333591%,8.4883020543789%,0.173152370342866%,-1.38071971653052%,-4.39873572225559%,-0.95012667638415%,-0.643453085766314%,-0.350354870723781%,-1.28411650955208%,-0.785483553999765%,0.946686329140802%
05/31/2005,2.33059876128337%,-5.69393783089342%,-0.735238609576623%,2.10559772348323%,0.214565893560637%,1.84341483262023%,-0.0875456326477494%,1.0202240436475%,-2.61677657229834%,-0.166899787785581%,1.38877276971872%,-4.85783550555505%,0.63341554290064%,4.43590028085196%,-4.37232769800006%,1.56852812532867%,-0.054944658746211%,-0.0925496488589819%,-1.11529586139233%,-2.9504082812509%,3.03807241379457%,1.54734100374175%,-3.54405098645321%,-0.634792236319305%,-0.0266218967914566%,0.555689712191405%,0.469578902054041%,-0.451408444748219%,0.391528824561597%
06/30/2005,-2.45060642491787%,-10.2877890855726%,2.03470081154424%,-1.52984844597611%,-0.955275561716892%,1.51404700265255%,0.154636340754858%,2.92451715728471%,-0.980487884632334%,3.00321333563017%,0.291047216300625%,-3.0997321755494%,2.13631235572473%,-7.66245822975173%,-4.92589242037653%,-1.52089764715345%,-0.00764670329535568%,3.73613803082585%,0.646594177326532%,1.8760633265178%,1.73933276224296%,-2.14320605013509%,-1.5063211607454%,1.41589188541197%,0.849198353705318%,0.28545778623926%,0.741232211539066%,1.22134379879594%,-0.142940221930113%
07/31/2005,1.27892297078129%,-3.86421925537253%,-1.0153379170757%,-1.70446665295186%,-0.31705112005013%,5.46941770609763%,3.03376359631966%,1.59928994481583%,4.35075409686206%,0.878870187529186%,1.49455469795207%,4.20238346248193%,3.44635950736272%,-1.32800803375667%,5.35216133843526%,-0.807346008774605%,-0.0858817214907871%,2.78088960866203%,-5.16635932529624%,1.41625835129283%,0.534791393905418%,-1.5262385556998%,0.0414778550820851%,-0.333368406765635%,0.28399900639419%,0.895297603902821%,1.44379659450125%,-0.428190585802307%,0.500740932789651%
08/31/2005,-0.255855138020291%,-3.07527604186871%,0.363054167751324%,-5.18100827721359%,-2.8417285294354%,-0.257655725798188%,6.62573917636416%,1.68592590977828%,2.81234692979551%,-0.533850516521203%,-0.23888600026556%,-0.537147166906227%,-0.720509640848831%,-11.8066676205498%,-0.819782473898299%,0.269093974306864%,-0.906827980161464%,-0.410040080122449%,-2.30555048679573%,-3.95564564746613%,1.66374528534773%,0.376522796997603%,-2.82265324287747%,0.191680434937685%,-0.346187594910127%,-0.881092821361879%,-0.412529902106719%,-0.182300666503349%,-0.755276803087795%
09/30/2005,-0.819391389040388%,-1.14459254448588%,1.29879807052795%,-2.50421979806379%,-1.56288763589231%,-0.119306116044158%,0.315780989529815%,2.3524304835716%,-2.01336674914174%,-1.98818085695115%,-1.8919935380261%,-2.83626811210499%,-3.53048319956246%,-1.6985457630891%,-4.15523103272162%,-0.939388544574907%,1.26570538258055%,-0.313221898328777%,-2.43705180686174%,-4.91236687487158%,-0.232072970656322%,-0.691583922791376%,-2.86421665616818%,-0.535970790341988%,-0.674318855949344%,-0.807381344694071%,-1.18459002458682%,-0.682595096517984%,0.247961108783492%
10/31/2005,0.294376752643092%,2.38419863386212%,-1.52537170019891%,3.4866906364674%,0.552225764237706%,0.873188066785911%,-0.637345919487281%,-0.978105799452846%,-2.24561722254077%,1.52201406139966%,0.866531680522029%,3.57124726918754%,-2.05622684223211%,7.57826884551043%,-4.04282172096623%,1.48159081985824%,-0.116487270235003%,-0.465261432848041%,6.0935936755636%,0.114174059281985%,-1.22862735429381%,2.86707577898977%,3.84664846592646%,-0.251420242188414%,0.260321976837543%,0.737401962132255%,0.918453460016766%,0.0381697524858705%,-0.191329267005357%
11/30/2005,-2.89963600579562%,1.35507932715233%,3.64430687631398%,-2.00084765318563%,-3.16006768434034%,1.2542038138004%,3.48502118576123%,1.17834215998577%,-0.222378397712725%,-3.03123309315429%,-1.35822413426438%,-5.36246691591244%,1.25688017486315%,-1.95261238105898%,-2.82568197386276%,2.02524012837193%,-2.52527032362533%,2.13309694553924%,1.36701523669755%,-3.04952157348529%,-3.81503096056345%,0.891190111149703%,4.00629874230873%,-0.502657985930128%,-0.821837993775355%,-1.12420799941764%,-0.482764340093008%,-0.612352022735125%,-1.95687392825154%
12/31/2005,-0.775523212712099%,-1.90701876140458%,4.23839415159902%,-4.21495684487044%,0.788902113412743%,0.705691701763815%,-1.59438431093909%,-0.188307520437%,0.642987324666432%,0.266301093952921%,-1.64502589664008%,3.34000904135912%,2.18164755116728%,-12.6279481863624%,-3.40590056442495%,-0.946899363831288%,-7.12847192947819%,2.45688614222212%,-8.7091911479287%,0.734210154692072%,4.26371403820073%,0.625141850139915%,-0.768875248575877%,0.457069203932026%,-0.950345885230719%,-2.29118250253024%,-0.423881937420617%,0.110511616052348%,-4.80374565186489%
01/31/2006,-3.53831434870608%,4.21321451714781%,-1.75349025685887%,-5.51981598080144%,0.336873663198434%,-3.4898559127724%,-3.27061440872978%,0.173455782103036%,5.75089888485999%,-1.77870641772904%,0.365466635487528%,1.39599098634553%,2.45225817927439%,-12.6610268346152%,1.21529429485934%,-5.31702634938158%,3.09397711156128%,0.362425812197787%,1.20803587455481%,2.175331691341%,0.601193144004558%,0.021862644650858%,0.580023756592454%,-0.991612321927343%,-0.546022809408099%,-0.141915410940713%,-0.927746358608638%,-1.33953498413097%,2.14112639196448%
02/28/2006,-0.269730626508194%,6.75870544822072%,-0.162372670674543%,5.93623020323609%,2.4391490539875%,0.0136358250365782%,-3.97577684848645%,1.90571803845542%,-1.8537263282574%,-2.91556078212726%,-1.47629303788657%,6.2564088166872%,0.599390677478318%,3.98981680749798%,-1.29346289504964%,-0.700456947594377%,5.4116529415584%,0.525694376536846%,-3.17080172675728%,1.53243941190098%,1.87640748945776%,-0.0104606907079953%,1.63271796681717%,1.01533676811147%,1.31667124625115%,1.58227685957533%,-0.539756586803379%,1.41271371232066%,3.90876006162858%
03/31/2006,-5.08417883708643%,3.68519118655244%,-0.365906397744131%,-4.61947209447888%,-1.32331361521136%,-0.0619381912402281%,3.54178690837667%,-3.74817758369234%,2.41454665779414%,3.67775783074513%,1.08756509890556%,-5.87799437327842%,-0.830860827890982%,1.79611956811311%,4.12184567760879%,1.23009524913515%,-1.53586351404208%,1.06921040953571%,-3.48159295319599%,-1.15839588138276%,4.5192073094699%,-2.82706921535777%,1.71105146243852%,-0.81930138914861%,-0.675788450219319%,-0.549621662664721%,0.862614893620787%,-1.12336560091382%,-1.89755130798297%
04/30/2006,-2.98890357569734%,-8.93209306634714%,0.324321069807646%,-1.23871583975249%,-2.63889035624564%,-0.860883863025445%,-4.05680174476323%,-0.454409206783002%,-5.96337269849157%,0.696993878178876%,-0.680238138090824%,3.68880267427311%,1.15379931155802%,-5.13231748732563%,14.2908131725556%,-8.64961026837493%,2.71503559700501%,-4.67027394764316%,-2.55740958221548%,-3.23188502214357%,3.71185411787832%,2.27651084246007%,4.13503668973301%,1.29811403583854%,0.513382588402567%,-0.165655059995752%,-1.26543434494153%,1.09476742842466%,1.81171048004702%
05/31/2006,-1.65082070101835%,5.59666740671328%,-3.39238965416266%,3.49053943145621%,4.05231771047486%,0.798639489474534%,2.01714288792776%,-0.897362302026567%,-1.12491903718761%,2.34832003242464%,1.99680548733371%,2.21878550418131%,-1.2112379257989%,-14.7084534083908%,4.9849718600721%,4.06168259598366%,4.5518830397684%,-0.627983294590782%,0.448948873114613%,-2.539934689164%,2.47577309987727%,0.494110453071311%,-1.49818282373704%,2.5634186554646%,2.3123911409759%,2.10267936208825%,1.47611261685255%,2.64082302526333%,2.81366524834396%
06/30/2006,1.64639396929553%,0.800696596540904%,-0.465770254142654%,1.92383366796241%,1.44715007464454%,-0.912578680855803%,0.039026510795832%,2.61126116645187%,3.70409553908987%,-0.448526579451652%,0.393843843924343%,-2.76429747335221%,2.0368950899315%,7.40048472098434%,3.24963151297792%,0.145727417196835%,-0.361429711918943%,-1.1792308134869%,3.77159831301127%,-2.37590432002421%,3.5853644674765%,-0.285063174156471%,-2.51628955317057%,0.246285521178869%,0.331137020649633%,0.402780426476343%,0.310734597478259%,0.387499306270331%,0.215306111730427%
07/31/2006,1.24712893872641%,6.37580906981494%,3.57901736260052%,-0.553341170420249%,1.22820223739179%,4.6565166679867%,0.485609650704084%,1.2920195019719%,1.93590013732138%,1.81231176083862%,0.0713031480574515%,1.5218196510062%,-3.27958509099015%,3.33330959792673%,1.98202333728543%,0.721345427279772%,3.31324295683004%,4.78737137384286%,2.76119724484219%,-0.0742662932195845%,-1.32546890047033%,-3.57769490289037%,3.63306862047832%,2.33281447620879%,1.9505245410794%,1.62707458968037%,1.81186980427011%,2.09377964224528%,1.80006039183597%
08/31/2006,1.62756237158699%,-1.88455090053429%,0.00600300910874665%,-0.600792612775285%,0.710199634518908%,-0.496230310571545%,4.20191020309222%,-0.616160910311983%,0.216585131765675%,0.927254365032882%,0.236126014636806%,-1.71294795114235%,-2.09811888825729%,-1.29005602936299%,-0.243961619403077%,3.32624232773205%,-0.0412538496545609%,-0.933640629728588%,0.658661166128613%,-0.91052631035455%,2.79519445295408%,1.42281087480104%,1.53208609867827%,-0.497623131448932%,-0.115992102107514%,0.205147383207445%,0.484492343449515%,-0.506189479066577%,-0.0878332425336178%
09/30/2006,2.61374231408428%,3.91948980047099%,1.53318615404088%,4.75227418651795%,-1.93124275609944%,-2.70039774717968%,-0.668388835078325%,7.44653125988679%,3.65018927345012%,1.97309902210131%,1.02917791851529%,-2.12845809316569%,-0.596507332320654%,-2.67983532450662%,2.91284629226675%,1.92955934585954%,0.376567864061077%,3.68848470303334%,-3.25713469578096%,0.634068249009993%,-0.467355321099707%,5.42027263370167%,-1.77697781436825%,0.520479128828607%,0.874928607809127%,1.17085305460612%,0.960083031418779%,0.878695868881228%,0.71976716714456%
10/31/2006,-2.75624299153037%,2.48118750735341%,1.64623797843149%,-2.33065455589913%,-2.5767733381809%,3.07693101682179%,-0.55252325854008%,5.86045551205931%,3.42749331838763%,0.255951428319478%,2.00775341055398%,4.01558812252295%,-4.01852741429052%,1.81629882375374%,1.09276621320279%,1.47243962130922%,-0.993679838479638%,-1.13889230167381%,1.16279586278936%,1.97895785169187%,-0.0554858156151767%,-1.04516649265659%,0.374340044858071%,0.2804156034223%,0.188034008812758%,0.109507069615684%,1.44977893419822%,0.0699249813833219%,-1.67989481658403%
11/30/2006,-3.69422890976826%,-4.9030760532354%,-3.02727918384344%,-7.62189044080606%,0.169359841764668%,0.160504956743689%,-1.35830841967439%,-3.34139523778078%,-2.90800404590881%,-1.03924570534097%,1.81459406732833%,-2.72361463277097%,2.24520217169439%,3.51315696298178%,4.54218818108763%,0.686917974796503%,-0.0270983968321178%,-1.21619817999577%,-0.77989750979301%,-0.800802103745122%,3.26698647528451%,3.11388563600188%,-3.72112652353073%,0.0478863714174876%,-0.351140497289689%,-0.687160962253658%,-0.200972837261905%,-0.574527480837534%,-0.00455994819805144%
12/31/2006,-2.20282591651368%,-0.831031044641464%,-1.60284379509093%,0.135593509420893%,-1.42516639474009%,-0.227623044331428%,-6.15210840899927%,-2.32853998696952%,-3.58509269625542%,-0.838148331062015%,0.0930522449028842%,1.1742003280485%,4.06088543259228%,1.97982745321617%,2.4781484862687%,1.81187624924306%,0.952948670614141%,-0.323206489816251%,6.63828996096633%,5.18097304201424%,3.16622479733965%,0.0978518892956241%,-0.523203303993778%,2.49147974466923%,1.22541433959051%,0.172710888871743%,-0.306959718651691%,2.30254039860738%,1.03585017421457%
01/31/2007,-0.0885342484911123%,2.58026742931496%,-0.250751748661325%,2.73221113302609%,2.47008071324045%,0.469598941906218%,2.53306820520377%,2.93609457165076%,-2.52602405732964%,-0.810372177457272%,-1.88162696503058%,6.43537094212483%,0.449667187492582%,6.59469349827573%,-2.48171489490254%,2.05973198360272%,2.15876374905807%,-0.606934167335348%,-3.05189666802346%,1.61614936714177%,-1.75888792303598%,0.639465833459389%,0.12182498953418%,-0.334931767748498%,0.225480896606903%,0.67907710001779%,-0.00793975452428809%,-0.0911838741685689%,1.46559648136503%
02/28/2007,-1.07722681678104%,-0.48711915072166%,1.65772892575535%,-2.4337324994275%,1.3604983512689%,0.670110736340818%,0.490359943824929%,-0.137602625071934%,-1.40929397276959%,-2.90260794984525%,-2.72751606332881%,0.119526299753061%,-1.33112833995219%,2.71931894110751%,-1.05583384735953%,2.62407680340714%,1.97292357459646%,-3.24139332208695%,-2.48724230406176%,-0.199813613887533%,9.33506499204204%,-0.648877072599167%,2.8725216109515%,0.499451852632402%,0.00771529594349781%,-0.39259713802963%,-0.841731138941776%,0.27243468566981%,0.81659552974912%
03/31/2007,-4.37161775629308%,-3.09205924571293%,0.948613027122531%,-0.358084773612849%,-0.474027425069592%,3.57595370813161%,-0.0957322817699152%,0.38585487010068%,-2.69101492860843%,-3.31820061173969%,0.233324428200618%,-4.13603875024085%,-2.35824040489683%,-3.80742337047081%,-3.03598191445969%,-2.36491171865173%,1.37606925897142%,2.51794508229692%,-1.31713574235195%,4.15359965121962%,2.46522326609709%,-1.43328060801047%,-1.32097869796195%,-0.586620044867615%,-0.442497783809132%,-0.328542137594695%,-0.411001119003049%,-0.568371302270459%,-0.18034874090376%
04/30/2007,-4.60201155490531%,2.89645747151048%,3.20324749768544%,2.41617570909834%,-2.504255564368%,0.376457316832603%,-4.17522849009928%,1.75396762215566%,-6.85524270126803%,1.06759387872154%,-0.478014412069054%,3.49665269444348%,2.08170112053343%,-2.43726167509754%,1.97131236831611%,3.42543972557012%,0.472827920142493%,3.03748410845992%,-0.23137506197729%,0.106309552475008%,2.2283419020988%,3.02461181792059%,-1.4121639144848%,-0.690571075755347%,-0.0444143266440278%,0.459886631893908%,0.387051438510261%,-0.438622170121437%,0.18722964750354%
05/31/2007,-2.2903222377731%,1.26173033598802%,0.375393734509367%,0.586628113860035%,1.39517879680079%,4.3184320100707%,4.48158368614563%,-0.204829768451908%,-4.93761261085511%,0.369459267475925%,2.63032707422371%,1.74683362063466%,0.664528649925783%,-17.7880662597618%,2.79408154327111%,-3.5767540596291%,-0.701463327687955%,-6.30495076665678%,-1.37099502093042%,1.49797446924131%,0.726305597374811%,0.896233198579304%,-0.568265971573576%,0.048762936755667%,0.149691283532437%,0.228331467819409%,0.620008088697689%,0.0927303008985247%,-0.579030781936862%
06/30/2007,-3.12929048427486%,-2.37543487250416%,1.37023116789828%,-1.37829154555624%,-0.743379108349912%,-0.666724032044787%,3.54896486276863%,2.03482004463983%,-3.3153417056334%,-3.16661580131092%,1.08232335359415%,5.02023879797332%,3.66381589000736%,-2.52478552443145%,-1.69831830386805%,-2.84510548660627%,-0.513651788500566%,0.737293653820438%,-1.30474002097669%,3.86815373226451%,-2.38134052206459%,1.75966022060955%,0.0674566118011481%,-1.18155421473625%,-0.732450310926402%,-0.378010529730082%,-0.495508757969934%,-1.19823721213334%,0.0645822510743429%
07/31/2007,-0.00374834298936641%,-5.98623194759109%,1.92529904380913%,-1.67671779518552%,-1.38397736666942%,-1.54878714927785%,4.16838168922289%,-2.52143509578725%,-5.58777461491058%,2.58282414048382%,-1.09195188750089%,1.45173870793029%,-1.44509854192907%,8.30209363283868%,-2.1368662469909%,-1.60879807338018%,-2.12192550971174%,-2.48389866598153%,-0.882572374738389%,1.98962435549045%,4.01649413122625%,1.64324847876961%,1.59567904769617%,-4.45608960770835%,-2.42911576275656%,-0.860313627069554%,-0.448414834752586%,-4.21808216691995%,-1.42652078164064%
08/31/2007,5.16421866522356%,1.88047091789293%,-1.81901418128954%,1.49078794954396%,-0.0276180841409414%,3.61011352694753%,-1.3267150459007%,-1.67708079323873%,-3.11580795140407%,0.735690928904225%,0.708069252902293%,-4.28551571112896%,6.18809986263278%,-6.08621717308778%,-1.38566265374283%,0.681994153184977%,1.00310336132479%,1.65926934018495%,1.0913785334659%,-0.660930054865995%,2.72334400146547%,2.80221010288363%,-0.572533328118384%,-1.75090140493124%,0.0608979698082031%,1.4187819820615%,0.578790003259797%,-1.46537663124442%,2.86487820074549%
09/30/2007,-7.55871341630547%,0.775227252503959%,2.4234718185223%,-6.86345668066066%,-0.421434993221038%,-0.981804762416804%,-9.25454242673917%,-2.74088374810873%,-4.83530874439931%,-1.17258392567158%,0.0567819723815319%,0.720956731964535%,2.2230625425151%,1.00075556218943%,-4.75462690371011%,-0.123588282335657%,-1.16536861985441%,5.1077423434348%,-2.24975579649594%,-0.0964683855930359%,3.55500945616942%,-1.96484688850808%,-3.27263343759655%,-2.81596274067735%,-1.97105572430102%,-1.31863992901835%,-0.639917933529445%,-3.16278473944553%,-1.31572523229693%
10/31/2007,-6.02428198720006%,-4.85507376578707%,-1.6148062244739%,-8.79211313804609%,-2.18878625148471%,1.01255230088961%,-2.16712286010999%,-1.90431653575963%,-5.68052369458579%,-1.9441967895595%,2.55183587437361%,-2.24096440098902%,-2.36657416490124%,-7.64228580804815%,2.00266566139078%,-0.163659599647406%,-2.72992511895692%,-4.49714919834072%,-2.92487956182232%,-4.42476451963766%,-2.9762629901666%,-3.03374333550383%,1.39134918867769%,-5.16706674282362%,-3.38976859766166%,-2.04741280110697%,-0.52861646270364%,-5.49434173902652%,-3.16381893965192%
11/30/2007,1.32404823369263%,2.18528396829668%,-9.83066077370027%,-0.256614687158153%,0.215109274472938%,2.86327262109945%,-2.46800362008024%,-1.20889077291613%,-3.18443264732148%,-0.540204081341591%,-2.06318289230591%,-1.91986976361953%,1.28507157878396%,0.361787575625317%,4.54065515667649%,4.55786436169329%,2.03347785214568%,-0.421028339807256%,-0.280573712233019%,0.728425198159446%,-1.8130100590308%,1.41960324422634%,-1.43981983312723%,-1.75590244443742%,-0.552685953743218%,0.323562437660718%,-0.399060970183145%,-1.6125100679198%,1.67549510812878%
12/31/2007,-2.51362969610503%,4.80829431001044%,1.21242956167231%,-0.941121605666342%,2.96975151768233%,-0.0834378646666982%,-8.83281853542996%,-2.18268229776043%,-3.27837364884338%,0.426935292879756%,0.0374708520288842%,1.60256821961533%,2.51273715003613%,3.22442526322475%,-7.19042803861725%,1.64287191192927%,2.6985395221281%,2.7278512025015%,3.14811333083261%,1.20397325294761%,-4.55084844227106%,-1.93841907098742%,-4.04806863283408%,-2.24053691315279%,-0.608312997356339%,0.562237106180827%,0.139373554300157%,-2.12501171465909%,1.60163073241627%
01/31/2008,6.76844522211503%,4.13673009244359%,1.32853892438255%,5.05795340636146%,-0.851858785307966%,1.310680901491%,4.25866923271491%,-0.00586876143588988%,-0.480901138255687%,1.45008213299826%,-0.897577506060572%,-3.65994708145936%,3.61787498655181%,-8.38858618242968%,-1.23594475361332%,1.93975151541013%,3.62811552834471%,-1.10373524357146%,8.01576534432985%,2.15179824696428%,-1.96805226757551%,6.92421139705508%,3.59064125464013%,7.9602640089716%,4.59785778792593%,2.14825616393691%,0.573437368443077%,7.69357381536621%,4.28455610476194%
02/29/2008,-6.63002382324724%,4.36602406299304%,1.67031425068491%,-2.76080263388826%,6.30852312300744%,-0.297839148644702%,2.91194476138609%,3.33797822233254%,-2.02439628802656%,-1.16197741251376%,-1.29475464493702%,0.16168571844496%,-1.86866071842807%,1.89947195056032%,-0.333538177234207%,-4.25154335736026%,0.575218657471753%,8.87269447088916%,-1.60407034375039%,4.5498273344744%,-3.96878219192184%,0.679630360543142%,0.95221488365807%,-4.30092901070668%,-2.0409905828784%,-0.339047626675035%,0.392467300644351%,-4.16095099351194%,-1.06884492471615%
03/31/2008,3.02819250968277%,-6.04408719591408%,-5.14512606372459%,2.79411942896347%,2.52932327204997%,-1.93402595447413%,2.46362327925955%,2.26883701366515%,10.9706964889429%,0.227636451604218%,-0.71019525413334%,-7.95082497902239%,-0.256135472040478%,-3.31631986515127%,-0.422534351462583%,-6.18368687670171%,0.388326455090241%,4.90374019134605%,0.188083838029072%,-3.14243338132219%,-3.09538095976946%,5.85213894824689%,-3.78152487312789%,-0.972193770921135%,-0.24436367481152%,0.274783357140121%,-0.438180018263686%,-0.601118004119756%,0.92168682791233%
