path,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
path_110,0,0.0103916,-0.0182339,0.00484801,-0.00140268,0.000891476,0.0242848,0.0226899,0.0254027,-0.140067,-0.150637,-0.126151,-0.198647,-0.170132,-0.14116,-0.115155,-0.138198,-0.110948,-0.155848,-0.197309,-0.205488,-0.195233,-0.17363,-0.193522,-0.17845,-0.150015,-0.126588,-0.0966078,-0.0671745,-0.0467671,-0.058983,-0.0646392,-0.0714352,-0.0607363,-0.0341895,-0.0226834,-0.0619869,-0.082259,-0.102861,-0.0754712,-0.0453238,-0.0191843,0.00734986,0.0372377,0.0592507,0.0759264,0.102041,0.0900819,0.0988695,-0.0239115,-0.000839478,0.0121658,0.00426083,0.0277624,0.0550996,0.0790857,0.0462971,0.0451932,0.0294748,0.0470189,0.0766331,0.0915266,0.104831,0.0357025,0.0186152,0.062374,0.0954053,0.137155,0.174296,0.213736,0.220475,0.205877,0.250335,0.238617,0.229851,0.0830497,0.0977728,0.160192,0.220789,0.288238,0.355197,0.421133,0.345552,0.414743,0.473929,0.554193,0.383325,0.44756,0.387348,0.451472,0.520838,0.488942,0.465529,0.462004,0.518209,0.575618,0.630533,0.656465,0.564584,0.751703,0.540683
path_111,0,-0.134628,-0.135364,-0.179833,-0.526823,-0.543653,-0.511958,-0.68036,-0.650942,-0.619443,-0.608482,-0.608242,-0.58607,-0.631708,-0.707147,-0.673494,-0.639596,-0.608622,-0.574031,-0.693281,-0.749232,-0.722102,-0.693443,-0.682244,-0.649199,-0.661755,-0.678876,-0.693301,-0.683782,-0.648558,-0.683096,-0.65045,-0.612657,-0.582878,-0.712313,-0.674929,-0.6372,-0.752727,-0.867144,-0.842572,-0.806261,-0.834167,-0.795046,-0.862267,-0.822837,-0.78941,-0.766095,-0.769606,-0.741179,-0.801023,-0.802805,-0.931902,-0.925427,-0.887502,-0.889263,-0.886351,-0.872875,-0.831161,-0.82811,-0.859852,-0.81585,-0.776763,-0.760049,-0.855555,-1.1355,-1.18154,-1.30712,-1.28292,-1.28583,-1.28735,-1.26485,-1.29243,-1.28571,-1.28626,-1.27663,-1.26706,-1.32928,-1.32898,-1.32696,-1.32556,-1.32461,-1.32523,-1.32503,-1.32489,-1.32516,-1.32526,-1.32543,-1.32556,-1.32569,-1.32582,-1.32596,-1.32609,-1.32622,-1.32636,-1.32649,-1.32662,-1.32676,-1.32689,-1.32702,-1.32715,-1.32729
path_112,0,0.0202172,-0.148961,-0.117233,-0.10504,-0.0766005,-0.0459811,-0.0208256,-0.0149349,-0.0133188,0.0110767,0.00824333,-0.0100979,-0.0549136,-0.0548591,-0.0290255,-0.0141256,0.0129016,0.0349825,0.0590584,0.081755,0.11034,0.0898355,0.115645,0.138883,0.0460138,0.0640399,0.0807686,0.0918784,0.0881149,0.119741,0.148531,0.0725025,0.0883731,0.116115,0.134042,0.112731,0.14239,0.104478,0.0970795,0.132582,0.149123,0.123419,0.0688913,0.0940972,0.135929,0.124226,0.124442,-0.00508539,-0.0178966,0.0234694,0.062838,0.046686,0.0464966,0.0819864,0.0692826,0.0581354,0.0440352,0.0457353,0.00852415,-0.0438479,-0.0526633,-0.0530576,-0.0829609,-0.0717159,-0.057218,-0.0439063,-0.0470325,-0.0371628,-0.0312027,-0.0234126,-0.0195866,-0.00853697,-0.00251153,0.000378286,0.00740179,-0.0654896,-0.0675196,-0.0512269,-0.0354616,-0.0288369,-0.025616,-0.0231857,-0.0228633,-0.0100982,0.00410419,-0.0276862,-0.0225201,-0.0168535,-0.0201212,-0.0172713,-0.014633,-0.0123717,-0.0100313,-0.0126888,-0.0127881,-0.0127907,-0.0127925,-0.0127937,-0.012795,-0.0127963
path_113,0,0.0121544,0.0217225,0.015573,0.0414146,-0.00924001,0.0186819,0.0488593,0.0791626,0.101898,0.111055,0.136316,0.125577,0.153651,0.0707923,0.10297,0.102102,0.0228723,-0.0422939,-0.0152991,-0.0129985,-0.0218873,0.00202723,0.0180416,0.0485197,0.026225,0.0600927,0.0952489,0.0152913,0.0485054,0.0847377,0.116383,0.153928,0.186236,0.18201,0.1887,0.219042,0.0486324,0.0485984,0.0569239,0.0402875,0.066263,0.0655152,0.0784174,0.0913047,0.110719,0.126001,0.147117,0.146729,0.148014,0.155526,0.130237,0.131125,0.12036,0.123329,0.123762,0.125599,0.126502,0.127013,0.127161,0.12783,0.124977,0.124754,0.124412,0.124606,0.124806,0.124855,0.124947,0.125082,0.125113,0.125126,0.125175,0.125198,0.125227,0.125247,0.125269,0.125289,0.125288,0.125303,0.125316,0.125329,0.125337,0.125349,0.125362,0.125374,0.125387,0.125399,0.125412,0.125424,0.125437,0.12545,0.125462,0.125475,0.125487,0.1255,0.125512,0.125525,0.125537,0.12555,0.125563,0.125575
path_114,0,-0.0476712,-0.0261326,-0.0776168,-0.0711448,-0.044804,-0.0251313,-0.126234,-0.132289,-0.116797,-0.0870993,-0.18547,-0.178001,-0.161547,-0.134355,-0.102105,-0.246035,-0.368201,-0.33687,-0.365251,-0.333575,-0.428763,-0.410557,-0.442346,-0.453455,-0.450372,-0.516122,-0.501586,-0.51042,-0.492613,-0.472795,-0.483088,-0.458609,-0.435371,-0.412935,-0.388973,-0.494581,-0.46582,-0.436519,-0.427384,-0.583436,-0.597111,-0.651196,-0.617188,-0.594313,-0.56283,-0.531046,-0.495629,-0.474104,-0.435137,-0.401272,-0.714863,-0.714688,-0.671304,-0.636454,-0.594056,-0.552911,-0.507076,-0.504968,-0.508832,-0.660452,-0.616198,-0.566177,-0.519462,-0.484019,-0.449545,-0.423582,-0.397739,-0.428021,-0.470997,-0.445455,-0.465263,-0.472073,-0.437473,-0.392553,-0.373374,-0.352562,-0.296678,-0.239042,-0.18269,-0.139346,-0.0795291,-0.0189617,0.0225424,0.0867983,0.142829,0.202793,0.193326,0.199543,-0.0923833,-0.0722691,-0.212866,-0.208272,-0.245877,-0.256856,-0.249583,-0.238971,-0.215707,-0.229202,-0.228659,-0.228641
path_115,0,-0.0657699,-0.0747778,-0.0910959,-0.0729952,-0.0427961,-0.0219656,-0.0154538,-0.0369923,-0.00454964,-0.0192448,-0.127542,-0.0978738,-0.0852706,-0.0942016,-0.113316,-0.0812311,-0.189548,-0.247292,-0.213006,-0.212987,-0.358693,-0.357595,-0.33653,-0.309547,-0.316579,-0.379312,-0.386141,-0.364487,-0.355775,-0.367379,-0.385029,-0.455739,-0.435275,-0.415867,-0.429951,-0.433061,-0.410238,-0.417873,-0.400705,-0.384542,-0.367815,-0.351494,-0.335697,-0.321059,-0.307132,-0.30786,-0.289914,-0.278461,-0.268164,-0.246674,-0.229628,-0.240181,-0.240967,-0.223793,-0.210624,-0.201955,-0.306178,-0.296928,-0.368029,-0.356334,-0.336667,-0.315659,-0.298945,-0.282711,-0.267896,-0.24775,-0.237943,-0.290596,-0.303352,-0.275558,-0.248747,-0.228405,-0.22872,-0.255567,-0.261757,-0.248393,-0.235808,-0.283264,-0.27158,-0.291,-0.287644,-0.283584,-0.283621,-0.281733,-0.279252,-0.277565,-0.274005,-0.271081,-0.269056,-0.278415,-0.277777,-0.283625,-0.283475,-0.283361,-0.283369,-0.283388,-0.283417,-0.283445,-0.283474,-0.283502
path_116,0,0.0260666,0.0139535,0.0383882,0.0637417,0.0892251,0.115882,0.143924,0.158122,0.184748,0.151079,0.153828,0.18202,0.210256,0.239984,0.171411,0.190801,0.214728,0.242348,0.267289,0.29531,0.288139,0.310486,0.332389,0.356074,0.368982,0.338896,0.3605,0.373536,0.336775,0.267309,0.245646,0.212561,0.173721,0.168932,0.135946,0.149025,0.164454,0.15415,0.173318,0.0495604,0.0833529,0.119532,0.0948594,0.125519,0.066856,0.0382826,0.0310177,0.0369373,-0.0141339,-0.227104,-0.184975,-0.19777,-0.170023,-0.169082,-0.122666,-0.163419,-0.1566,-0.11207,-0.143872,-0.164584,-0.118527,-0.0712176,-0.0833277,-0.0362036,-0.329887,-0.287814,-0.263675,-0.223644,-0.177421,-0.131534,-0.101597,-0.0619405,-0.00716348,-0.127003,-0.0815386,-0.0386782,-0.068536,-0.222269,-0.18617,-0.14249,-0.102936,-0.207546,-0.142548,-0.236387,-0.185173,-0.149537,-0.142098,-0.2364,-0.205345,-0.250287,-0.158524,-0.0510889,0.0543488,0.057614,0.177,0.279353,0.288004,0.476255,0.64088,-0.206953
path_117,0,0.0252439,-0.0394328,-0.0131249,-0.0305027,-0.00158722,-0.0413734,-0.0150383,0.0140881,0.0426784,0.0718242,0.0581054,0.0811557,0.0498234,0.0777975,0.107038,0.108733,0.0974384,0.0782538,0.108202,0.120669,0.130392,0.130634,0.0866212,0.118027,0.144054,0.17116,0.197366,0.22255,0.180407,0.213286,0.246514,0.248289,0.28232,0.313003,0.336814,0.233644,0.17807,0.200379,0.110723,0.149802,0.187921,0.227928,0.268005,0.270608,0.235572,0.21609,0.174195,0.202616,0.242021,0.264899,0.289397,0.285572,0.330501,0.35516,0.350378,0.350248,0.393847,0.411141,0.458642,0.271237,0.237689,0.278612,0.31668,0.359774,0.366259,0.287802,0.309235,0.351174,0.337861,0.352422,0.408065,0.308265,0.346595,0.386787,0.441415,0.492737,0.420165,0.460484,0.469643,0.424049,0.482063,0.490802,0.525196,0.570357,0.574045,0.591642,0.626979,0.633595,0.656674,0.66651,0.65494,0.66095,0.643515,0.643399,0.647104,0.649778,0.649795,0.649886,0.649949,0.650014
path_118,0,0.0264835,-0.0344082,-0.00623055,-0.00680592,0.0191845,0.0465348,0.0667392,0.0937827,0.105891,0.120189,0.11012,0.0945643,0.123643,0.0263863,-0.0509587,-0.101325,-0.066992,-0.0358807,-0.0205316,-0.00882224,-0.0670254,-0.0347625,-0.0012264,0.00990113,0.0442795,0.0639028,0.0983303,0.118733,0.125622,0.153239,0.172543,0.1501,0.186863,0.0162186,-0.056226,-0.131953,-0.104212,-0.0659277,-0.153079,-0.139084,-0.125526,-0.0899939,-0.0522657,-0.0129858,0.00447318,-0.00841362,0.00230957,-0.190011,-0.163416,-0.121217,-0.144829,-0.10335,-0.090139,-0.0522814,-0.0256113,0.0099555,0.0478799,0.091948,0.0604083,0.0736972,0.0892358,0.135438,0.136129,0.179546,0.191392,0.235805,-0.0126218,-0.124387,-0.0955632,-0.547066,-0.505247,-0.460858,-0.414849,-0.391991,-0.45234,-0.564939,-0.571307,-0.738877,-0.747058,-0.730505,-0.713627,-0.712143,-0.693082,-0.671089,-0.668413,-0.652659,-0.6792,-0.675967,-0.675364,-0.676049,-0.673802,-0.6721,-0.673029,-0.673059,-0.673128,-0.673195,-0.673263,-0.67333,-0.673397,-0.673465
path_119,0,-0.0224183,-0.0133228,0.0158798,0.0449895,0.0502509,-0.00387662,-0.0130229,-0.00768237,0.0224135,0.0541755,0.0471535,0.0421088,0.0745989,0.102152,0.130481,0.0182002,-0.0304077,0.001022,-0.127478,-0.110806,-0.0807457,-0.0881893,-0.0776113,-0.0490225,-0.0220014,-0.0422305,-0.0286054,-0.0102166,-0.0944728,-0.0682956,-0.0979466,-0.12223,-0.0884787,-0.0760051,-0.106546,-0.111626,-0.104641,-0.086608,-0.0495378,-0.0551578,-0.0177065,-0.00458491,-0.041315,-0.00509661,-0.00759135,0.0332228,0.00371767,-0.109259,-0.0753608,-0.0531529,-0.188922,-0.15879,-0.131908,-0.105799,-0.146543,-0.110359,-0.113916,-0.0723457,-0.19549,-0.277691,-0.258214,-0.212628,-0.168051,-0.255962,-0.235413,-0.184753,-0.146059,-0.140026,-0.0862552,-0.0781265,-0.0591504,-0.22171,-0.248957,-0.221593,-0.20661,-0.202242,-0.144531,-0.135896,-0.0761042,-0.00915444,-0.0430333,-0.0992944,-0.079185,-0.214487,-0.175176,-0.186678,-0.112243,-0.0757129,-0.0859396,-0.262774,-0.211381,-0.310457,-0.2153,-1.00587,-1.24446,-1.28136,-1.28318,-1.28301,-1.28315,-1.28327
path_120,0,0.0289153,-0.0225742,0.00545836,0.00874941,-0.00465957,-0.051501,-0.0217109,0.00856596,0.0306306,0.0532089,0.0656635,0.0723096,-0.0160991,-0.0961143,-0.083347,-0.0583349,-0.0248318,-0.0998183,-0.0774345,-0.0499699,-0.0821483,-0.0510846,-0.0273713,-0.0243997,0.00918926,0.0418963,0.0533224,-0.0494944,-0.0156615,-0.00292506,0.022777,-0.0111749,-0.0177947,0.0074555,0.0364297,0.0331938,0.0576246,0.0841346,0.101935,0.126294,0.146219,0.165234,0.181444,0.184034,0.199791,0.212037,0.163007,0.149556,0.171722,0.199751,0.179863,0.0506928,0.0396746,-0.154445,-0.122562,-0.156816,-0.122269,-0.0790447,-0.033462,-0.0109996,0.0258977,0.0233087,-0.0610478,-0.0484086,-0.103268,-0.0971453,-0.0639375,-0.0297738,0.00231719,0.0278578,0.0647297,0.0569398,0.0879592,-0.0375059,-0.00404707,0.00071982,0.0326667,0.0675486,0.0450169,0.081145,0.123298,0.159551,0.208392,0.257078,0.231861,0.282936,0.276096,0.321926,0.324423,0.344468,0.322485,0.24436,0.16873,0.171384,0.173036,0.174332,0.172625,0.172642,0.172659,0.172677
path_121,0,-0.0491577,-0.0614123,-0.0661272,-0.0543734,-0.0308464,-0.0316478,-0.0657318,-0.0684471,-0.0839833,-0.054481,-0.136172,-0.129108,-0.144183,-0.157677,-0.13716,-0.15652,-0.139291,-0.178686,-0.176941,-0.175761,-0.163139,-0.149185,-0.219414,-0.212672,-0.221341,-0.225401,-0.217807,-0.210135,-0.203754,-0.231175,-0.235147,-0.235114,-0.232209,-0.233923,-0.23275,-0.229544,-0.228652,-0.228829,-0.226119,-0.223246,-0.225086,-0.226951,-0.225894,-0.224977,-0.224106,-0.223303,-0.226462,-0.226285,-0.225758,-0.224894,-0.224883,-0.224328,-0.223714,-0.223036,-0.22358,-0.223285,-0.223331,-0.23092,-0.229206,-0.235432,-0.231788,-0.228218,-0.225813,-0.223437,-0.220819,-0.220895,-0.218051,-0.21629,-0.214148,-0.216018,-0.214065,-0.212221,-0.218168,-0.222344,-0.218999,-0.216619,-0.217964,-0.216107,-0.213118,-0.210209,-0.215215,-0.209265,-0.219003,-0.221734,-0.214055,-0.23339,-0.23453,-0.234055,-0.23412,-0.234194,-0.234215,-0.234236,-0.234254,-0.23428,-0.234304,-0.234327,-0.23435,-0.234374,-0.234397,-0.234421
path_122,0,0.0274463,0.0552142,0.0788528,-0.0310786,-0.0027012,0.0212919,0.0324792,0.0566762,0.0754882,0.100644,0.105146,0.125213,0.114098,0.133469,0.159851,0.164935,0.187063,0.180569,0.195077,0.216783,0.224063,0.248675,0.230917,0.196456,0.214228,0.227293,0.231109,0.252488,0.210428,0.225144,0.246706,0.254199,0.285087,0.316577,0.347312,0.379785,0.410839,0.394215,0.421727,0.450708,0.466532,0.484256,0.506782,0.534926,0.51453,0.53462,0.485622,0.468044,0.49983,0.510431,0.400313,0.433859,0.471964,0.510609,0.450389,0.437912,0.339207,0.376058,0.388663,0.420669,0.323656,0.344703,0.356231,0.386617,0.362426,0.362833,0.33583,0.36211,0.404647,0.362511,0.315853,0.323992,0.353883,0.36175,0.399227,0.408961,0.373429,0.340995,0.275992,0.310289,0.347353,0.385406,0.396278,0.426903,0.46055,0.486537,0.402161,0.456298,0.486319,0.509541,0.536966,0.603418,0.664719,0.723135,0.763846,0.640924,0.660997,0.642905,0.642959,0.643023
path_123,0,0.0297147,0.0403563,-0.0110302,0.000542363,0.0321286,-0.0788465,-0.0476498,-0.0250307,-0.0151785,-0.0169725,0.00583652,0.0239921,0.0467976,0.0158508,0.031936,0.0619536,0.019612,0.0469615,0.0544707,0.0510551,0.0683136,0.0871224,0.00892335,0.0411631,0.0714768,0.0746082,0.0796353,0.0850262,0.102458,0.00971075,0.0377812,0.0557297,0.0856641,0.0322217,0.043558,0.0753212,0.103421,0.103979,0.128824,0.157603,0.186496,0.199331,0.231112,0.263131,0.28459,0.318345,0.352433,0.352726,0.274968,0.301963,0.163525,0.192785,0.230158,0.267851,0.302176,0.210491,0.218757,0.248318,0.282042,0.311139,0.287668,0.288219,0.304858,0.32411,0.242198,0.163503,-0.0597942,-0.0725735,-0.0245927,0.01857,0.0676132,0.0380934,0.0799586,-0.0186356,-0.053629,-0.0720646,-0.0391789,-0.19244,-0.139809,-0.186726,-0.149074,-0.0946107,-0.0434767,-0.0456481,0.0274178,0.0419256,0.0522954,0.11362,0.0535384,0.137558,0.0822985,-0.330646,-0.367801,-0.407448,-0.409421,-0.396665,-0.393037,-0.389254,-0.394772,-0.376993
path_124,0,-0.0461556,-0.0329447,-0.0932374,-0.0680181,-0.0725258,-0.0406906,-0.0416035,-0.0135805,0.0182105,0.0336918,-0.0226791,-0.0608029,-0.16991,-0.141779,-0.139552,-0.145403,-0.168556,-0.143608,-0.137388,-0.270619,-0.260123,-0.237424,-0.353571,-0.348592,-0.33934,-0.32132,-0.318095,-0.344159,-0.384574,-0.464012,-0.466079,-0.428666,-0.393989,-0.3553,-0.317972,-0.286515,-0.266782,-0.227095,-0.187043,-0.167449,-0.198616,-0.167416,-0.128737,-0.099862,-0.0696538,-0.0705238,-0.038217,0.00123135,0.0169942,0.0196252,0.0154688,0.0551907,0.0750203,0.107529,0.0524288,0.0785939,0.103547,0.139035,0.133757,0.166544,-0.0310236,0.00705369,-0.134864,-0.17908,-0.146588,-0.105997,-0.133085,-0.0865034,-0.108471,-0.114937,-0.0849143,-0.0831781,-0.104797,-0.0728318,-0.0384308,-0.00371603,-0.0214587,-0.125996,-0.0973745,-0.0728557,-0.148477,-0.138757,-0.134683,-0.128281,-0.121234,-0.121284,-0.122983,-0.12418,-0.124312,-0.124264,-0.124286,-0.124303,-0.124316,-0.124328,-0.124341,-0.124353,-0.124365,-0.124378,-0.12439,-0.124403
path_125,0,0.0159158,0.0465663,0.0542073,0.0822572,0.0451354,0.0618975,0.0493055,0.0529984,0.0443283,0.064357,0.0930345,0.116591,0.144849,0.0742107,0.1017,0.134048,0.109387,0.132993,0.148562,0.177827,0.157779,0.174197,0.202957,0.191477,0.198465,0.223722,0.152394,0.168198,0.146405,0.156711,0.191084,0.210219,0.209168,0.213012,0.249729,0.265689,0.287829,0.297423,0.272661,0.2323,0.262995,0.293607,0.323987,0.276193,0.308491,0.341285,0.32828,0.365837,0.361103,0.373827,0.384334,0.417275,0.283369,0.32447,0.272942,0.318272,0.310939,0.232796,0.189673,-0.0648843,-0.0247635,-0.276045,-0.333621,-0.299661,-0.248902,-0.206577,-0.379511,-0.399893,-0.353974,-0.327773,-0.329629,-0.281007,-0.239012,-0.194061,-0.301449,-0.293596,-0.316736,-0.330368,-0.297135,-0.282128,-0.300441,-0.261978,-0.269007,-0.277245,-0.37415,-0.36443,-0.357355,-0.360371,-0.361486,-0.36121,-0.361231,-0.364532,-0.361114,-0.365001,-0.375193,-0.364316,-0.37285,-0.372191,-0.372227,-0.372264
path_126,0,0.0297522,0.0598079,-0.0788276,-0.0480568,-0.0303583,-0.0570738,-0.0251011,-0.000543422,-0.0694391,-0.065169,-0.034294,-0.0316943,-0.0671143,-0.105574,-0.231924,-0.251779,-0.252899,-0.257013,-0.33227,-0.304337,-0.385784,-0.389213,-0.381416,-0.381977,-0.399353,-0.406981,-0.387711,-0.361524,-0.33599,-0.313171,-0.287104,-0.261865,-0.248158,-0.244789,-0.285656,-0.268603,-0.254798,-0.240168,-0.221165,-0.248054,-0.255937,-0.253346,-0.237913,-0.260885,-0.272979,-0.319291,-0.308335,-0.295084,-0.283456,-0.270472,-0.257969,-0.249238,-0.238362,-0.237737,-0.232097,-0.240948,-0.23398,-0.256119,-0.256561,-0.253646,-0.284508,-0.337367,-0.333134,-0.317649,-0.315176,-0.303314,-0.290589,-0.286726,-0.32182,-0.296538,-0.282013,-0.271092,-0.257735,-0.250039,-0.245923,-0.286845,-0.373364,-0.354925,-0.341735,-0.363216,-0.36221,-0.348585,-0.349378,-0.341555,-0.334065,-0.328135,-0.328705,-0.33182,-0.313072,-0.32002,-0.320852,-0.321774,-0.320951,-0.320433,-0.319203,-0.31803,-0.31711,-0.316978,-0.317024,-0.317055
path_127,0,0.0143799,0.0372043,0.045894,0.0409941,0.0345686,0.0544247,0.0777803,0.072102,0.0987215,0.0947617,0.119776,0.152744,0.156803,0.048584,0.0817734,0.115429,0.114499,0.0651785,0.0969676,0.103235,-0.00227799,0.0148475,-0.0659591,-0.0709177,-0.056306,-0.023271,0.00577787,0.0223352,0.0585408,-0.0335536,0.00152687,0.0268524,0.06016,0.092652,0.118606,0.0197867,-0.0630819,-0.0372988,-0.00829704,0.00793661,0.0254974,-0.160508,-0.130322,-0.127137,-0.0957286,-0.110209,-0.203596,-0.190161,-0.166679,-0.140875,-0.147563,-0.147573,-0.124456,-0.10993,-0.194858,-0.179363,-0.164707,-0.259677,-0.229772,-0.19913,-0.168145,-0.138102,-0.110664,-0.0815148,-0.147465,-0.133493,-0.118605,-0.153608,-0.145015,-0.135962,-0.137345,-0.141065,-0.133234,-0.1236,-0.116736,-0.108043,-0.0989665,-0.0926445,-0.0785399,-0.0706073,-0.0677713,-0.099306,-0.0714088,-0.043783,-0.0155456,-0.000487655,0.0204796,0.0442504,0.0605849,0.0764231,0.0811288,0.107628,0.13266,0.169176,0.122884,0.126156,0.124345,0.124426,0.124387,0.1244
path_128,0,-0.0326854,-0.0103516,-0.0366317,-0.00760857,-0.00317026,-0.00764131,0.0119568,0.0304696,0.047474,-0.00472392,0.0161748,0.0303696,0.0604182,0.0815702,0.109931,0.137729,0.144442,0.135132,0.138311,0.164363,0.164823,0.188165,0.216426,0.246418,0.277395,0.264631,0.199858,0.201654,0.219898,0.243797,0.241098,0.266631,0.255516,0.275935,0.284278,0.287853,0.253436,0.233932,0.252101,0.221408,0.231849,0.245515,0.242052,0.252934,0.263699,0.274925,0.244133,0.238258,0.223775,0.23777,0.252057,0.265487,0.240489,0.250152,0.259239,0.27011,0.276849,0.278768,0.285997,0.287493,0.281749,0.285337,0.295587,0.294168,0.315447,0.336646,0.35506,0.374425,0.338684,0.344038,0.316,0.304614,0.30201,0.302987,0.300034,0.29818,0.29848,0.298504,0.299027,0.297781,0.292114,0.293665,0.285063,0.273122,0.27473,0.274897,0.27551,0.275991,0.275262,0.275316,0.275378,0.275417,0.27545,0.275478,0.275506,0.275534,0.275561,0.275589,0.275616,0.275644
path_129,0,-0.0555218,-0.0412619,-0.0177776,-0.0300945,-0.00362558,0.0116789,0.0243418,0.0456588,0.0599019,0.0751486,0.0605997,0.0723522,0.0634429,0.0497743,0.00307853,0.0125582,0.0408377,0.071886,0.0889912,0.119497,0.151616,0.118147,0.0197182,0.0553841,0.0450383,0.0180892,0.042336,0.0793792,0.105348,0.130814,0.156773,0.134021,0.171262,0.16293,0.082364,0.11175,0.124271,0.0635297,0.0972651,0.134726,0.168417,0.161829,0.1731,0.100078,0.135085,0.174457,0.203154,0.222241,0.259639,0.299237,0.158922,0.203365,0.208112,0.253242,0.297074,0.330517,0.359502,0.292187,0.337623,0.384026,0.404131,0.374717,0.411225,0.461362,0.465005,0.514553,0.443545,0.43189,0.479376,0.522228,0.569379,0.616909,0.55132,0.582601,0.574808,0.603522,0.592388,0.613172,0.577637,0.609162,0.58239,0.589033,0.550782,0.547662,0.59145,0.56016,0.583045,0.605909,0.576248,0.552484,0.55112,0.550525,0.550649,0.550822,0.550858,0.55091,0.550965,0.55102,0.551075,0.55113
path_130,0,-0.0251797,-0.0730654,-0.0432834,-0.160354,-0.138921,-0.177612,-0.158855,-0.126139,-0.094068,-0.0796562,-0.0527026,-0.0219261,-0.00618982,0.0273621,0.0191787,0.0503551,0.0775281,0.10171,0.092334,-0.0530412,-0.0186571,-0.00202601,0.0307821,0.0604443,0.0590578,0.0776046,0.0921176,0.129044,0.142194,0.174357,0.210573,0.191971,0.220438,0.216152,0.162008,0.116593,0.156206,0.0629999,0.0738725,0.0462672,0.00874539,0.0389921,0.0330051,-0.0202303,-0.251944,-0.237921,-0.222646,-0.201233,-0.168976,-0.152745,-0.127185,-0.103889,-0.068714,-0.066328,-0.0331168,-0.0235718,-0.0129768,-0.0412376,-0.0249703,-0.0587738,-0.0660305,-0.0361853,-0.00757033,0.0116239,-0.0404612,-0.0276674,-0.00353646,0.0241379,0.0413501,0.0459102,0.0765902,-0.0659797,-0.0194777,-0.0707946,-0.0326644,-0.00953198,-0.00630449,0.0290174,0.0385172,0.0652994,0.0822678,0.113817,0.13718,0.116684,0.0295839,-0.317731,-0.277668,-0.356407,-0.283051,-0.401967,-0.312115,-0.33013,-0.259736,-0.189391,-0.297125,-0.294916,-0.286631,-0.281718,-0.280876,-0.280887
path_131,0,0.0114867,0.0390205,0.0640348,0.0885843,0.119372,0.147345,0.172237,0.203683,0.158215,0.116828,0.13818,0.103382,0.0114048,0.0274064,0.020184,0.0429122,-0.0252139,-0.00761898,0.010794,0.0261497,0.0466773,0.0646026,0.085075,0.0646477,0.0721405,0.0850429,0.0949776,0.105653,0.108543,0.116839,0.125771,0.12927,0.139398,0.118624,0.112075,0.116353,0.116392,0.120559,0.124245,0.123877,0.120915,0.113599,0.0763748,0.0905755,0.0748562,0.0448067,0.0590493,0.0715889,0.0558051,0.0622538,0.0566649,0.0613773,0.0650466,0.0677166,0.0718873,0.0728769,0.0728662,0.0568522,0.0582045,0.0557112,0.0560237,0.0556822,0.0559194,0.0552674,0.0557312,0.0551535,0.0554812,0.0556108,0.0555209,0.0556365,0.0557723,0.0557206,0.0557779,0.0558183,0.055668,0.0556802,0.0556792,0.0556849,0.0556907,0.0556962,0.055702,0.0557078,0.0557135,0.0557193,0.0557249,0.0557302,0.0557361,0.0557419,0.0557475,0.055753,0.0557586,0.0557642,0.0557698,0.0557753,0.0557809,0.0557865,0.0557921,0.0557976,0.0558032,0.0558088
path_132,0,0.0298745,0.0520023,0.0750064,0.0941036,0.111792,0.0821333,0.10817,-0.0405162,-0.0152162,-0.0383058,-0.010194,-0.103772,-0.0988519,-0.134134,-0.166718,-0.144848,-0.165446,-0.146619,-0.129679,-0.113689,-0.0950843,-0.0791415,-0.0628848,-0.0481179,-0.144248,-0.124847,-0.115941,-0.101166,-0.109984,-0.137241,-0.119342,-0.118146,-0.125163,-0.111282,-0.0869348,-0.062674,-0.0620362,-0.0612267,-0.0981703,-0.0604042,-0.0221049,-0.0653698,-0.0470049,-0.0996167,-0.184693,-0.206559,-0.166759,-0.204861,-0.180163,-0.168777,-0.182616,-0.211199,-0.196276,-0.156088,-0.210981,-0.181275,-0.145466,-0.133791,-0.107378,-0.131782,-0.0842166,-0.0585646,-0.0215814,0.0159516,0.0664915,0.0113828,0.0578793,-0.166143,-0.115683,-0.0813259,-0.236893,-0.18865,-0.147983,-0.114971,-0.0760664,-0.0427747,-0.0968177,-0.0381929,-0.07001,-0.00355567,0.0629741,0.132479,0.0724009,0.111506,-0.0307057,0.0519389,0.105786,0.175221,-0.0218073,0.070079,0.0153165,0.033967,0.071552,-0.204773,-0.250739,-0.184409,-0.224768,-0.195786,-0.245454,-0.243819
