path,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
path_219,4.39168,4.02214,4.51366,6.01192,6.08494,6.4714,7.22436,6.32699,7.7228,8.04456,9.34664,8.74355,10.361,8.37491,9.88554,10.1746,9.70104,7.41992,8.05191,6.93647,5.78042,5.1324,4.39873,5.49701,5.59844,6.96753,6.57052,6.33329,6.37489,6.19266,7.16542,8.5523,7.6559,9.67183,9.58999,8.00079,7.57549,6.83562,6.04273,5.28295,5.15939,4.84564,3.84078,4.09967,4.12657,5.20538,5.14728,3.40434,3.40338,3.36553,3.49424,2.7303,3.14569,3.27999,4.01474,4.75519,4.82901,5.80389,7.01676,5.44213,3.36564,2.52298,2.22091,2.14564,1.74514,1.6887,1.43668,2.28523,3.14604,4.20476,4.4999,3.86088,3.45685,3.1412,3.02011,2.9684,3.46531,3.50562,4.9611,4.38229,3.60408,4.27176,3.59181,3.63425,3.45289,3.9342,4.32849,4.65627,5.98771,5.25234,3.9456,3.02251,2.41816,2.16116,3.17022,3.49086,3.63676,4.00611,4.27421,5.37134,9.47872
path_220,4.39168,4.57068,3.95205,3.14523,3.17188,3.21773,2.1105,1.68257,1.57266,1.47366,1.30234,1.3555,1.18307,1.37378,1.40225,1.57408,1.94946,1.98749,1.71454,1.53406,1.07057,0.970591,0.516259,0.598918,0.51024,0.519394,0.39169,0.33842,0.294817,0.310675,0.240387,0.173331,0.158274,0.167228,0.167232,0.132774,0.207442,0.130967,0.10952,0.0715943,0.0573684,0.0654252,0.0924103,0.0608321,0.0374897,0.0583804,0.0439596,0.0381384,0.0274038,0.0302054,0.0530009,0.0224735,0.0104856,0.0276008,0.02636,0.0285706,0.0478376,0.0639507,0.0825349,0.0834938,0.0370926,0.0867865,0.139934,0.0720466,0.0829231,0.0975613,0.115612,0.127379,0.171884,0.172532,0.349867,0.293736,0.280102,0.29296,0.282983,0.368202,0.36008,0.312721,0.100344,0.103042,0.120506,0.142036,0.0573839,0.0782991,0.0677298,0.0695028,0.0843551,0.0839058,0.0673061,0.140734,0.139641,0.0445242,0.360619,0.195455,0.00834468,0.0117013,0.000909524,0.000779847,0.00224813,0.000414912,0
path_221,4.39168,4.80956,5.67813,5.55659,5.96396,6.87422,5.80027,4.72807,5.99437,5.31978,5.89814,4.78295,5.09354,5.38943,5.99397,6.5263,7.26593,8.02257,8.18339,8.7697,8.25231,8.90105,8.26034,8.76125,8.51435,8.18724,7.84514,6.48049,6.23559,6.24076,7.0369,6.46791,5.27406,5.57752,5.03125,5.7729,5.54621,5.89792,4.82028,4.44672,4.68565,4.61496,4.78055,4.80899,5.84397,6.62959,7.82967,7.69355,6.30526,6.51401,7.37656,7.49805,7.55026,7.06585,7.72272,8.71327,8.31112,8.05036,8.26773,8.88525,8.89266,9.06526,9.00117,9.29313,7.04059,8.1462,7.93331,9.92938,9.81941,8.72444,9.55158,9.39305,7.63543,5.50027,5.47501,5.05012,4.93265,7.35039,7.57786,8.89968,6.49332,5.79504,6.36678,7.5921,7.58093,4.8998,4.96756,5.84919,6.30286,7.54928,6.86769,8.92453,10.5101,15.0342,16.8741,17.1886,19.3695,19.6184,21.143,19.1658,18.6987
path_222,4.39168,4.9719,4.85639,5.12648,4.53053,4.5347,4.28026,4.41255,4.37841,4.04574,5.68182,5.52398,5.50787,6.23903,5.03594,6.1624,5.48074,5.81071,5.18815,5.56498,7.13793,6.319,5.81714,5.51384,3.89221,3.874,3.01915,3.07048,2.83452,2.55949,2.03005,2.14579,2.37442,2.75388,1.88977,1.3261,1.01604,1.75131,1.64185,1.65194,1.50525,1.20113,1.39077,1.11312,1.1772,1.27276,1.42939,1.45972,1.54307,1.60049,2.5041,2.6717,2.9507,2.45362,1.90491,1.53207,1.11655,1.02394,0.855043,0.981046,0.890236,1.2067,1.70639,1.31894,1.38657,1.14233,1.50803,1.58769,1.74641,1.45422,1.00449,0.915014,1.04303,0.855227,2.10615,2.09119,1.47895,0.765308,0.633557,0.885793,1.15446,1.23764,1.61273,1.64236,1.49143,1.09549,0.971429,1.55796,2.65059,2.18391,2.68059,2.35234,2.8286,2.70246,2.2924,1.76843,2.06481,3.63718,3.34305,4.94719,2.18721
path_223,4.39168,4.06988,3.95955,3.93672,3.72642,3.80036,4.3528,4.79443,4.42271,4.7553,4.65508,3.91904,4.05915,3.06977,3.35038,2.78772,2.7095,2.80103,1.91522,1.87762,2.17852,2.15082,2.70635,2.28244,2.33164,2.55119,2.81149,2.17107,1.96794,2.37416,1.72479,2.32447,1.80154,1.6619,1.37079,1.20512,2.21477,2.03112,1.61665,1.48757,1.01013,1.26167,1.2563,1.27347,1.41053,1.5947,2.54004,3.01561,3.95366,4.83663,6.10084,6.69196,7.58144,6.87453,8.58706,6.66355,5.84086,7.05308,7.62508,6.73365,5.56905,6.25409,7.90652,8.3956,9.22819,7.16386,6.85978,9.62366,10.4525,8.76702,9.14661,10.5088,10.1709,12.6011,14.3805,11.0466,12.75,10.3826,10.7146,11.881,12.93,12.3991,11.0026,12.3623,11.2519,10.1605,10.0046,11.0031,12.3437,9.6879,11.0627,12.2414,11.2145,8.40082,5.68277,6.87833,5.6518,6.4578,6.4663,4.79533,3.166
path_224,4.39168,4.64382,5.6281,4.19734,3.52387,2.93881,2.2802,2.24128,1.75012,1.69761,1.90461,2.00644,1.81691,1.27121,1.16486,1.24469,1.27778,1.52235,1.90857,1.80352,1.58722,1.63328,1.62021,1.57339,2.09933,2.63173,2.35383,2.75961,3.40877,3.42296,2.50918,2.69585,2.54356,2.94251,2.45186,2.87437,3.04154,3.16146,2.69869,1.53844,1.80517,1.63395,1.86596,2.41109,2.36226,2.04729,2.55533,2.47522,1.65575,2.2054,2.7408,3.06535,1.88573,2.2189,2.42379,1.54636,1.51476,1.15123,0.980243,1.19006,0.850813,0.925941,0.847818,0.458948,0.629852,1.07514,1.6677,1.96617,1.13554,0.684851,1.27263,1.5796,1.04889,1.08261,1.21188,1.2256,1.07599,0.649221,0.194049,0.0539375,0.0428254,0.0354405,0.0264795,0.0128834,0.00540113,0.00250649,0.000589235,0.000553928,0.000469805,0.000205119,0.000356766,1.98549e-05,1.2604e-05,1.9744e-06,4.39068e-07,1.57766e-08,1.37384e-09,1.02174e-13,0,0,0
path_225,4.39168,3.56828,4.70093,3.33981,3.98528,3.60604,3.48055,3.93088,4.17707,3.81287,5.08921,5.74595,5.13283,4.63386,4.50523,3.99644,3.68544,4.69407,3.55688,2.65631,2.86963,2.9306,3.76578,4.07783,3.90226,3.07292,2.80639,2.73624,2.43864,2.65577,2.19762,2.01086,2.56425,2.449,1.48628,1.38971,1.11572,0.881904,0.811639,0.793449,0.532533,0.830746,0.657328,0.518275,0.538425,0.498157,0.417036,0.484471,0.481281,0.453771,0.618327,0.677702,0.748847,0.681315,0.677766,0.533906,0.536659,0.807808,0.546455,0.572881,0.58952,0.665032,0.594158,0.332234,0.293261,0.34689,0.265642,0.11379,0.0789941,0.029591,0.0221307,0.0371005,0.0274234,0.0343496,0.013947,0.0256481,0.0595775,0.0301624,0.0220353,0.0206707,0.0190666,0.0159778,0.0245,0.00991548,0.0103249,0.00251864,0.00338159,0.0039886,0.00135776,0.00166853,0.00393549,0.00218108,0.00104823,0.000253713,1.47628e-05,6.27775e-05,5.87871e-08,2.06699e-13,1.39901e-13,0,0
path_226,4.39168,5.32973,4.73359,4.4848,4.97698,4.91904,5.59803,5.99263,5.91512,6.74722,7.4543,7.77896,10.32,11.8578,13.5636,12.8119,13.7301,14.3391,15.9421,17.5019,15.4772,16.447,13.9812,14.1915,13.3706,12.3349,10.4798,10.2571,9.58499,9.9733,9.22216,8.66805,9.18777,9.79635,9.81008,10.3333,7.64287,5.05156,4.49513,3.72077,3.42087,3.69283,3.34061,4.2045,4.84346,3.98075,5.02669,3.99028,4.92744,5.39702,6.3939,5.46844,5.58642,4.61905,5.68017,5.70109,5.63152,5.73384,4.12141,5.37971,4.31404,3.65873,6.14241,6.277,5.79696,7.66933,5.25469,4.79914,4.43718,4.46134,5.09409,5.96649,6.10445,4.80064,4.6116,3.97244,5.17447,5.37667,4.71896,4.91964,3.50364,5.10626,6.23045,7.67511,8.75139,10.0374,8.97327,10.8572,10.5142,12.36,12.5324,11.1784,11.4515,10.8659,10.9294,8.57629,10.8203,11.3337,8.40931,6.45338,5.90667
path_227,4.39168,4.53708,4.48317,3.34072,4.02169,5.10179,5.20758,5.24488,6.51448,6.24727,5.72095,5.33739,4.57778,4.88227,4.90656,4.79157,5.40969,6.10538,5.91145,6.49301,6.14965,6.53574,5.09087,4.36474,6.00735,6.60459,8.01043,8.71082,9.69739,8.16269,7.44864,7.28438,7.74528,7.22997,5.84254,7.7097,6.58067,5.62091,6.36777,5.26111,5.66621,5.01019,3.58512,3.80976,3.66261,3.37869,3.94616,2.84155,3.21831,2.27364,3.07119,2.60369,2.29276,2.42913,1.69239,1.01994,1.57317,1.21381,0.593905,0.72755,0.649901,0.331072,0.262137,0.171889,0.267691,0.158246,0.191431,0.206568,0.177476,0.197259,0.123869,0.0905665,0.0680026,0.0728392,0.13936,0.180263,0.207045,0.22342,0.267828,0.151082,0.255813,0.195743,0.188054,0.109853,0.102152,0.142551,0.0392516,0.0682966,0.280882,0.281931,0.414023,0.332489,0.2458,0.11204,0.0697927,0.05326,0.0022754,0.00411881,0.000218629,1.22885e-12,0
path_228,4.39168,4.03554,5.15945,3.99846,3.75156,3.9691,4.10496,4.63786,5.90361,4.53344,4.16501,4.85025,4.41204,3.67909,3.41513,3.1975,3.25985,2.83316,2.5813,3.06828,3.09586,2.14476,2.33697,2.65892,3.4752,3.70381,3.86526,4.09148,4.47109,4.81798,4.0728,4.33339,4.41566,5.24013,4.68623,4.60966,4.14934,3.43087,3.08057,2.75712,3.13383,2.33379,2.37065,3.32106,2.25501,1.93932,2.69599,2.41413,2.622,2.02796,2.31846,2.28991,1.70147,1.39477,1.50259,2.01085,1.41362,1.21761,1.03741,1.85468,2.46223,2.97012,3.14758,3.64587,2.7658,2.13336,2.59498,3.4165,2.9574,4.05301,3.75183,3.66783,3.62464,5.61854,6.73737,6.90929,7.74142,9.64174,11.6186,12.2222,13.1094,10.6944,11.8313,12.2202,10.4419,10.4766,9.19075,7.61406,7.88653,5.06302,5.82387,3.71557,3.24251,4.35472,3.83378,1.48565,0.807567,0.292912,0.118832,0.0145518,0
path_229,4.39168,5.17227,5.2708,5.30406,4.9945,5.73049,5.44438,5.82367,5.91924,4.42946,4.93205,5.18303,5.772,6.86332,6.22347,6.02528,6.87469,6.78641,4.99985,3.48352,2.89794,3.73955,4.08345,4.22537,4.12572,4.21299,5.18522,3.55842,3.15959,3.37117,3.85403,2.42162,2.86187,2.42225,3.55308,2.44184,2.98815,2.65237,2.23222,1.84079,1.43254,1.29452,1.85022,2.29344,3.48835,3.22318,2.08069,1.64066,1.46279,1.76477,2.2968,2.03094,3.21528,2.94211,3.18329,3.71582,3.37672,4.08044,6.09478,5.98479,6.90699,8.2989,9.38472,9.40299,8.20938,7.36213,6.91913,6.58921,7.75974,8.35491,8.9684,6.97926,6.59313,7.21026,6.71039,4.42878,4.67909,4.05104,4.83123,5.71642,6.38268,9.01628,9.71424,8.96771,10.5394,10.3898,9.78514,10.3724,9.76297,12.1085,10.1384,12.4786,12.5471,10.4683,8.42809,7.32364,9.14669,11.1771,9.43215,9.39876,7.99643
path_230,4.39168,4.87414,4.47329,5.07667,5.21207,5.36184,4.47002,3.95549,3.98155,3.89655,3.26589,3.92353,3.71374,3.28678,3.73525,4.04699,3.85041,4.61641,5.07038,5.15899,5.07423,4.22834,3.097,2.50874,2.9348,3.33256,2.41935,2.04146,1.85616,1.33099,0.926562,0.875662,0.765799,0.722295,0.962019,0.875123,0.787334,0.675039,0.348357,0.344954,0.401703,0.530759,0.639372,0.51571,0.302894,0.300613,0.395381,0.520899,0.480634,0.368499,0.272502,0.163137,0.114528,0.115337,0.0992176,0.0888354,0.0533747,0.0475599,0.0332795,0.0315218,0.0556935,0.123581,0.120027,0.144007,0.107557,0.139493,0.101944,0.0799393,0.046562,0.0239255,0.0152173,0.0166002,0.00373302,0.00252047,0.00126566,0.000307233,0.000199688,2.71962e-05,1.17167e-05,3.27046e-05,1.24894e-05,1.95447e-06,5.10587e-07,1.71484e-06,4.17617e-07,1.75026e-08,2.59102e-09,3.08984e-10,1.45202e-12,3.90009e-13,1.90637e-13,4.78182e-14,2.76731e-14,0,0,0,0,0,0,0,0
path_231,4.39168,3.53508,3.51412,4.03354,3.48411,2.88028,3.55846,3.24021,3.39246,2.89302,3.12013,3.02159,3.38545,3.33402,3.03753,2.95855,3.74274,3.76585,3.9127,4.71561,4.75038,3.782,4.30112,5.49454,5.92571,6.66888,6.41347,5.51904,3.46936,3.92526,5.74512,7.47816,7.67115,9.06082,7.76631,7.83148,6.88925,6.46725,4.95838,4.50728,5.58095,5.11066,5.50376,6.16345,6.55235,5.66242,5.00658,4.60304,4.23437,4.45928,2.95912,1.95075,2.09311,1.86638,2.23399,2.06671,2.19199,2.21082,2.3441,2.30033,2.77789,3.74967,4.33012,4.0498,3.92755,2.39041,2.69466,2.08834,1.5942,1.61645,1.84174,2.50475,3.38923,2.12392,1.11231,0.599867,0.572766,0.391639,0.138418,0.0690729,0.0154255,0.00865719,0.0114632,0.00562712,0.0138775,0.00675531,0.00779815,0.0037888,0.00196766,0.0025481,0.00273741,0.00153251,0.00895922,0.00128996,0.00111352,0.000356891,0.000262697,2.56963e-06,3.56913e-14,0,0
path_232,4.39168,4.17059,4.33646,2.97074,3.25787,3.36119,3.88356,3.83807,3.09843,3.89896,5.39275,5.19562,6.55037,7.75841,8.91671,10.3675,9.12386,8.35649,9.50222,11.1131,11.2009,12.3295,12.222,10.7652,10.1482,9.77459,8.36261,6.53178,6.91712,7.98145,10.1896,11.205,11.8635,9.90548,9.08324,10.3376,10.8372,9.59477,8.95716,9.50772,8.81029,11.0892,11.8919,10.7098,11.2865,9.84559,9.42671,8.02517,9.34147,9.93159,9.15821,13.1441,15.6588,16.7059,14.4675,14.0434,13.9816,12.0365,11.5821,8.64438,10.9064,13.1609,12.9001,11.8269,12.1481,13.5236,12.4841,12.4056,11.8936,13.3669,14.387,12.1059,11.1913,13.4095,11.7344,9.74965,9.81769,11.6277,10.1059,7.5767,7.65157,9.32521,7.62999,10.8567,9.90041,12.3773,15.7729,17.6688,18.5964,18.5397,18.4348,18.351,16.1262,16.1371,13.8281,12.2722,10.1369,8.77662,4.47119,3.9387,2.74975
path_233,4.39168,4.32743,5.11561,5.82583,6.57059,5.77932,6.95539,6.81687,5.77158,5.55458,4.7383,3.89444,3.30658,4.42821,4.64364,4.81047,4.59589,4.53758,4.54979,4.3215,5.35437,4.64486,2.64501,2.56276,2.58352,2.31535,2.18481,3.18124,3.19673,4.59814,4.31979,3.81631,4.10298,2.59389,3.02781,3.29917,3.25282,3.62055,3.94562,4.12018,4.63515,4.16138,4.68408,4.27798,5.20722,5.14671,6.18956,7.06562,7.26317,7.26627,9.02064,6.03556,6.21133,4.72458,3.95792,3.41238,3.08623,2.40482,1.94681,1.17938,1.3277,1.30234,0.91489,0.654439,0.860439,0.316545,0.443004,0.469801,0.445167,0.249146,0.150136,0.135214,0.13077,0.102913,0.0604099,0.103447,0.0666154,0.064942,0.0830336,0.128782,0.303286,0.579276,0.918139,0.498018,0.420139,0.550589,0.183921,0.966225,0.546324,0.263988,0.121527,0.174704,0.248155,0.159248,0.504222,0.355439,0.70656,0.454005,0.547061,2.85914,6.01051
path_234,4.39168,5.2492,4.38823,5.16596,4.48041,3.83931,4.88762,4.51012,3.70265,3.96093,4.70648,5.20384,4.98379,5.04895,4.79924,5.12232,5.51704,4.56863,5.85186,5.05593,5.78681,5.61698,5.25022,4.21294,3.89336,4.03954,3.7083,4.69942,4.56175,4.53584,4.41868,4.28425,4.37996,3.97127,4.27394,4.18307,3.35781,3.423,3.63567,3.70485,3.0959,3.18091,3.58034,3.59187,3.0908,2.46014,3.4374,2.11541,2.64581,2.37161,2.06027,2.99713,3.69091,4.03451,4.92817,3.75551,4.57549,3.63054,4.29854,4.59426,3.91337,4.94288,3.80323,2.7956,2.74577,2.52563,3.54782,3.31945,3.13907,4.12599,1.95181,1.98353,1.9447,1.73082,2.05584,1.49618,0.978066,0.926334,1.21239,1.74393,2.32313,3.26923,4.06677,4.6604,3.80332,2.6785,2.21186,2.7628,3.11762,3.07526,2.63707,1.98427,2.51828,1.59371,2.18861,1.04746,1.18958,1.63192,3.20482,1.72618,4.89158
path_235,4.39168,4.34902,4.76539,4.81149,3.82925,5.11103,5.51021,5.85598,5.42177,5.25519,5.45968,6.03434,5.9165,5.68835,5.57264,4.41476,4.04216,3.68343,4.25267,5.13777,6.12556,6.48985,8.90332,9.57369,10.2137,11.6873,12.0047,12.7325,12.5884,10.8023,10.6305,7.40477,8.16628,9.3876,10.0289,9.02916,9.70816,12.0748,14.3096,17.2413,18.3413,17.2414,20.898,22.2358,20.5705,20.1609,14.837,14.5133,13.4633,13.2027,11.363,13.9193,14.8598,12.0784,12.7541,14.9749,15.0598,16.1845,15.8146,16.0873,18.1815,19.2269,19.87,19.486,18.7198,17.8355,16.2714,17.2055,18.6538,16.9297,14.933,12.5515,11.5872,10.5775,10.9444,12.5587,13.4035,12.3318,9.6218,6.92412,4.93814,5.11874,5.72237,4.51363,3.82196,3.93366,2.77706,1.95815,1.70475,1.81259,2.03847,1.57161,0.883365,1.19965,1.72088,3.41222,2.47192,3.39015,3.03486,2.70879,0.970145
path_236,4.39168,3.38013,2.88617,2.70549,2.65966,2.38132,2.83714,2.61999,2.71701,3.08721,2.58508,2.36634,2.08928,1.48569,1.14368,1.10063,1.19218,1.3059,1.555,1.53246,1.15756,1.41397,1.38037,0.922968,1.19676,1.45094,1.79879,1.75486,1.45239,1.41153,0.849505,0.942417,0.709873,0.675496,0.732192,0.579546,0.593891,0.9983,0.730419,0.735977,0.935698,1.63735,1.52837,1.39973,2.02224,2.01078,1.57589,1.22052,1.07989,1.20705,1.66407,1.46688,1.29017,1.10419,1.07756,1.79894,1.52014,0.795264,0.577263,0.78855,0.928442,0.535831,0.539723,0.431498,0.390151,0.267627,0.419516,0.495095,0.510928,0.385704,0.255223,0.0518033,0.0577164,0.0292367,0.0544344,0.0217077,0.0188689,0.015775,0.0304497,0.0363876,0.0349881,0.0134083,0.0231947,0.0447679,0.0301206,0.0632546,0.0371533,0.0204216,0.0177756,0.0108249,0.0139801,0.00538267,0.00793879,0.00723896,0.0105654,0.00025875,2.09553e-05,1.83433e-05,1.07217e-06,0,0
path_237,4.39168,4.62577,5.41345,5.32167,5.76922,6.2136,4.69479,4.1738,4.00349,4.35284,5.59709,4.90377,5.0327,5.3842,4.61213,4.98053,3.60325,4.46281,4.87232,5.74266,6.57267,5.27509,4.7766,5.08155,5.18475,6.43194,7.37816,8.24546,6.99622,7.23521,5.1418,3.95869,4.42094,3.64074,4.02584,4.62377,4.28519,4.00394,3.74342,4.27631,4.48079,5.79302,5.7505,6.93157,6.54234,7.20942,7.75915,9.18147,7.74139,10.626,10.7574,10.6951,11.0217,10.9949,10.241,11.3143,13.4197,14.7691,15.2338,14.3563,13.6162,15.2157,14.1533,12.8395,14.5875,14.3394,13.2057,13.5661,11.893,12.4505,14.8152,12.585,14.2763,11.1367,10.3219,13.8479,13.7227,14.3724,17.5262,18.4048,18.5499,19.0006,16.8171,12.2727,8.73417,12.6362,12.0218,14.0228,17.048,19.9648,19.9975,17.7738,16.8236,13.8912,12.8663,13.8399,17.9972,17.8494,16.2367,18.9056,18.6983
path_238,4.39168,5.1084,6.89018,7.14798,7.82031,7.87857,7.96102,7.733,7.81249,6.77489,6.3435,5.23794,5.02709,4.9121,4.47556,4.61281,4.7667,5.03796,5.39013,6.79797,8.58465,9.5905,9.11279,7.29149,7.08178,6.53874,7.14493,6.54195,5.8829,7.61761,6.81405,6.62623,5.48531,4.84097,3.58567,3.8936,3.02308,3.89794,2.89678,2.3158,1.71291,2.52828,2.86099,3.17865,2.87511,2.54945,1.99578,1.61494,1.54054,1.82925,2.33422,1.26452,1.06966,1.4533,1.17015,1.49567,1.4122,1.61499,2.38041,2.03196,2.6185,2.44376,3.1508,4.86014,4.10869,3.46821,3.3985,2.57089,2.80213,2.60394,1.80645,1.52307,0.919128,1.22633,0.740739,0.401619,0.742699,0.937727,1.87186,1.0619,1.1051,1.03311,0.477225,0.377241,0.310416,0.183051,0.161899,0.136225,0.0960079,0.0111783,0.0743486,0.0594843,0.0593131,0.0574573,0.037431,0.0315498,0.170747,0.154242,0.00412916,4.86041e-06,0
path_239,4.39168,4.28546,4.37636,4.27968,4.10467,4.54214,3.76421,3.89338,3.77939,3.12098,2.66455,2.62336,2.42853,2.43896,2.23603,3.16177,2.12195,1.67074,1.40723,1.07837,1.35678,1.03451,1.06212,0.975171,0.890635,1.06809,0.879153,0.714295,0.982743,0.697399,0.703221,0.842182,0.844548,0.714876,0.717298,0.615903,0.558968,0.45263,0.412568,0.278587,0.282661,0.376172,0.14831,0.147053,0.137063,0.111624,0.0799857,0.116653,0.073686,0.036958,0.027592,0.0413513,0.0508384,0.0874116,0.0758268,0.0669791,0.0702695,0.0803046,0.0716032,0.0826561,0.120281,0.11522,0.119319,0.0837696,0.104985,0.104931,0.0474314,0.0196451,0.0097119,0.000984961,0.00238581,0.000916865,0.00113245,0.00121755,0.000513091,0.000669153,0.00297172,0.0022422,0.000756121,8.40936e-05,4.06499e-05,1.20702e-05,7.18675e-06,2.6003e-06,3.14671e-06,2.2896e-06,7.62256e-06,4.25827e-05,2.61906e-05,9.97374e-05,6.54478e-05,9.81031e-07,2.21457e-08,3.30002e-08,4.32122e-09,3.65695e-11,2.36525e-15,0,0,0,0
path_240,4.39168,4.19175,3.85438,3.95479,4.32072,4.87118,5.13391,6.83732,7.48906,7.89588,8.31593,8.34831,8.00186,7.3542,6.14506,4.86895,5.71885,5.43916,6.60648,6.32048,5.50543,5.54246,6.00959,6.36309,8.23103,8.79126,9.34362,9.02435,9.14985,9.38459,9.47188,11.0132,10.9103,9.38915,10.8048,10.7468,12.0239,13.0038,12.5349,11.2523,11.6115,11.4603,12.5737,12.5231,13.6707,15.1213,16.4054,15.3855,17.3474,17.0881,20.2701,20.5881,18.4376,17.4075,17.0818,18.3731,18.4497,20.847,21.4583,22.246,22.0106,25.575,26.061,24.9513,22.9887,22.5601,26.6046,30.6065,27.4223,27.6183,25.6877,27.4769,29.6537,34.6083,32.7697,32.6832,33.7882,34.8054,32.7088,32.1191,35.2747,33.7863,30.1536,27.0666,26.4035,27.8758,28.9361,30.6611,29.1976,26.5163,24.7039,23.0857,21.0528,22.1223,23.653,22.3461,20.59,22.1595,25.6213,28.2784,25.4556
path_241,4.39168,4.34485,5.95772,5.5866,5.32208,5.89278,5.61174,6.20556,5.6517,5.16142,5.12901,4.93564,5.17045,5.11516,4.61308,4.2506,4.20744,4.23456,3.67682,3.8945,3.99496,4.89348,5.14295,6.46443,5.47453,6.54065,5.32696,4.87745,5.24089,4.07396,2.59944,2.79652,2.44145,2.3901,2.11324,2.1559,1.93619,1.79867,1.28841,2.22591,2.4477,2.31993,2.72327,2.94713,2.54884,2.58861,2.12466,1.99681,2.10763,2.02599,2.47843,2.17225,1.91847,1.31461,0.897884,1.31242,1.49881,1.94623,3.15249,3.32098,3.66088,3.33223,4.33888,4.25173,5.97368,5.94999,6.18789,6.12355,7.42566,5.91259,6.32778,7.58395,7.28375,7.19985,6.0917,5.35386,5.24928,5.76652,7.00528,8.43501,9.76599,12.3109,12.3444,12.0699,10.0206,7.28585,7.45929,6.14723,8.21765,9.41109,9.50124,6.77927,10.5835,10.0961,11.1286,12.7875,13.9504,14.0933,14.8512,13.0707,11.1911
path_242,4.39168,3.82877,4.29671,5.16553,5.45423,6.49051,5.39626,5.63139,6.6708,7.12425,6.53029,5.88905,5.70897,4.99151,5.06181,4.62892,3.8061,4.57306,3.42716,2.92211,3.16802,3.57613,3.24335,3.27187,4.0305,3.0042,2.83368,2.25252,2.08406,2.62011,2.05206,2.08131,2.00172,1.8989,2.03638,2.0134,2.01074,2.09768,1.8837,1.88835,1.82028,2.71537,2.68028,3.09202,3.70087,3.96568,4.28084,5.17716,4.88476,5.36318,5.62899,4.78672,4.48968,4.55275,5.54334,5.83728,5.31724,6.89288,6.7288,7.1957,6.73794,7.46305,8.80297,8.09824,8.76791,9.35961,9.48479,11.6498,11.885,11.9088,11.6181,12.9279,17.3775,18.2727,16.511,15.08,16.4744,14.3549,13.8171,11.074,11.5295,9.2814,8.04773,7.50576,7.94517,5.33172,5.78831,6.84277,5.67481,7.10639,5.36926,4.17858,3.89937,4.08868,3.01533,6.90513,10.6483,11.8335,9.48921,7.34494,10.2223
path_243,4.39168,4.55341,4.11859,3.28892,3.28231,3.49097,3.89843,4.20255,4.81091,4.79933,5.15447,4.18748,4.99962,5.82912,4.93168,4.25632,4.03638,4.45891,5.04381,5.5503,4.04237,4.34169,3.88244,4.26016,4.17079,3.34031,3.30004,2.54583,1.82235,1.96499,1.52833,1.40198,1.7004,1.68322,1.35414,1.52897,0.940092,0.935215,0.896647,0.743696,0.626037,0.769069,0.471764,0.367645,0.237628,0.297683,0.209021,0.274861,0.216147,0.147629,0.172373,0.0863936,0.0776967,0.0554232,0.0607292,0.0500855,0.0288213,0.0299193,0.021851,0.0368964,0.078918,0.139314,0.0778232,0.0211427,0.0192755,0.00724472,0.00546127,0.0140441,0.00948657,0.0035618,0.00122409,0.000539997,0.000386518,0.00031838,0.000192155,0.00016834,3.14248e-05,5.66874e-05,1.77376e-05,5.15553e-06,1.08233e-06,3.32849e-07,4.49846e-08,3.72944e-08,1.55382e-09,1.67067e-09,1.75783e-10,7.97349e-10,1.77591e-10,1.28514e-11,6.9517e-13,-9.03884e-16,0,0,0,0,0,0,0,0,0
path_244,4.39168,3.36862,3.20002,2.72446,2.77412,2.61468,2.48746,2.87553,4.0404,4.65515,5.08665,4.18283,3.92938,4.24697,2.94662,2.54851,2.78388,2.38068,2.08549,1.86547,1.56489,1.91123,2.01448,2.5368,2.49516,2.65772,4.00881,2.61686,2.55463,2.55327,2.83024,2.67981,2.69158,2.17698,1.95919,1.04199,1.23689,0.83378,0.910451,0.815353,1.10027,1.12751,1.26491,1.90902,2.43727,2.73458,3.41019,3.70349,3.46223,3.16248,3.83426,3.25117,3.25289,3.55764,4.17555,4.40829,3.37169,3.41548,3.22846,4.19562,3.58255,5.41286,4.72682,4.40607,4.48926,4.72525,5.11295,5.54293,7.84674,6.99269,4.84737,4.61539,5.40702,4.63807,4.08281,4.26738,3.3524,4.5748,3.83837,2.64321,1.99023,0.912165,0.850566,1.03337,0.309397,0.0771176,0.0655954,0.0421808,0.0347068,0.047124,0.00836737,0.0350832,0.0955987,0.069564,0.0637212,0.0510959,0.210683,0.0542391,0.00863271,1.7546e-07,0
